"[2132, 3313, 3103, 3011]","[2123, 3301, 3100, 2331]","[2113, 3230, 3030, 2312]","[2103, 3220, 3013, 2233]","[2033, 3211, 3001, 2220]","[2022, 3201, 2323, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2133, 3302, 3122, 3002]","[2123, 3233, 3110, 2323]","[2121, 3223, 3032, 2303]","[2112, 3220, 3013, 2230]","[2102, 3210, 3000, 2213]","[2030, 3200, 2322, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2133, 3302, 3203, 2321]","[2130, 3233, 3131, 2301]","[2121, 3222, 3121, 2221]","[2120, 3210, 3033, 2212]","[2110, 3200, 3020, 2201]","[2031, 3130, 3002, 2132]","[2020, 3120, 2331, 2120]","[2003, 3110, 2312, 2110]","[1332, 3032, 2301, 2100]","[1321, 3022, 2230, 2022]","[1311, 3013, 2203, 2012]","[1301, 3001, 2132, 2001]","[1223, 2323, 2122, 1331]","[1222, 2312, 2102, 1313]","[1220, 2300, 2022, 1303]","[1202, 2231, 2003, 1233]","[1132, 2221, 1330, 1222]","[1130, 2203, 1310, 1212]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2133, 3311, 3113, 3002]","[2130, 3233, 3110, 2322]","[2121, 3223, 3032, 2303]","[2112, 3220, 3013, 2230]","[2102, 3210, 3000, 2213]","[2030, 3200, 2322, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2133, 3332, 3113, 2321]","[2132, 3321, 3102, 2300]","[2122, 3311, 3030, 2222]","[2113, 3301, 3010, 2211]","[2103, 3222, 3000, 2200]","[2030, 3220, 2321, 2130]","[2013, 3211, 2302, 2113]","[2010, 3133, 2230, 2102]","[1333, 3123, 2212, 2031]","[1331, 3112, 2200, 2012]","[1321, 3100, 2122, 2002]","[1310, 3023, 2103, 1333]","[1300, 3012, 2100, 1313]","[1222, 3000, 2031, 1302]","[1210, 2330, 2013, 1232]","[1200, 2313, 2001, 1221]","[1123, 2301, 1323, 1212]","[1121, 2222, 1311, 1201]","[1113, 2201, 1232, 1133]","[1111, 2121, 1221, 1122]","[1110, 2032, 1202, 1121]","[1100, 2012, 1130, 1113]","[1023, 1331, 1121, 1110]","[1020, 1303, 1112, 1100]","[1002, 1223, 1103, 1031]","[331, 1210, 1033, 1021]","[321, 1131, 1030, 1010]","[310, 1111, 1022, 1000]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2200, 3303, 3120, 3002]","[2121, 3301, 3103, 2330]","[2111, 3230, 3033, 2311]","[2102, 3212, 3023, 2232]","[2033, 3203, 3002, 2221]","[2022, 3201, 2323, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2200, 3311, 3113, 3001]","[2123, 3233, 3110, 2323]","[2121, 3223, 3032, 2303]","[2112, 3220, 3013, 2230]","[2102, 3210, 3000, 2213]","[2030, 3200, 2322, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2200, 3311, 3122, 2332]","[2131, 3301, 3103, 2320]","[2121, 3230, 3033, 2301]","[2111, 3220, 3022, 2222]","[2102, 3210, 3000, 2213]","[2030, 3200, 2322, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2200, 3312, 3111, 3002]","[2123, 3301, 3100, 2331]","[2113, 3230, 3030, 2312]","[2103, 3220, 3013, 2233]","[2033, 3211, 3001, 2220]","[2022, 3201, 2323, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2200, 3320, 3131, 2320]","[2123, 3311, 3113, 2302]","[2121, 3233, 3102, 2223]","[2113, 3223, 3022, 2211]","[2111, 3212, 3002, 2200]","[2100, 3201, 2323, 2131]","[2030, 3130, 2311, 2120]","[2013, 3113, 2300, 2103]","[2002, 3102, 2230, 2031]","[1330, 3033, 2211, 2021]","[1320, 3022, 2200, 2003]","[1301, 3020, 2121, 1333]","[1231, 3002, 2111, 1321]","[1222, 2322, 2100, 1311]","[1213, 2310, 2020, 1302]","[1202, 2233, 2002, 1232]","[1132, 2230, 1321, 1222]","[1130, 2212, 1301, 1212]","[1121, 2132, 1223, 1203]","[1113, 2113, 1210, 1133]","[1111, 2031, 1201, 1122]","[1102, 2003, 1130, 1120]","[1030, 1330, 1120, 1111]","[1013, 1303, 1112, 1101]","[1003, 1221, 1110, 1031]","[332, 1200, 1101, 1022]","[321, 1122, 1030, 1013]","[311, 1103, 1020, 1003]","[233, 1030, 1012, 333]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2201, 3302, 3122, 3000]","[2123, 3233, 3110, 2323]","[2121, 3223, 3032, 2303]","[2112, 3220, 3013, 2230]","[2102, 3210, 3000, 2213]","[2030, 3200, 2322, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2201, 3303, 3120, 3001]","[2123, 3233, 3110, 2323]","[2121, 3223, 3032, 2303]","[2112, 3220, 3013, 2230]","[2102, 3210, 3000, 2213]","[2030, 3200, 2322, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2201, 3311, 3113, 3000]","[2130, 3233, 3110, 2322]","[2121, 3223, 3032, 2303]","[2112, 3220, 3013, 2230]","[2102, 3210, 3000, 2213]","[2030, 3200, 2322, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2202, 3303, 3120, 3000]","[2123, 3301, 3103, 2322]","[2120, 3231, 3031, 2303]","[2110, 3221, 3020, 2230]","[2033, 3211, 3001, 2220]","[2022, 3201, 2323, 2203]","[2012, 3133, 2302, 2132]","[2003, 3123, 2223, 2120]","[1333, 3120, 2203, 2103]","[1323, 3110, 2132, 2030]","[1313, 3033, 2121, 2012]","[1310, 3021, 2110, 2000]","[1231, 3003, 2100, 1331]","[1220, 2331, 2031, 1313]","[1211, 2313, 2020, 1301]","[1201, 2300, 2003, 1231]","[1123, 2223, 1332, 1221]","[1122, 2211, 1312, 1210]","[1120, 2130, 1233, 1202]","[1110, 2112, 1221, 1132]","[1102, 2030, 1203, 1130]","[1030, 2012, 1133, 1120]","[1013, 1333, 1123, 1110]","[1010, 1312, 1121, 1032]","[1000, 1231, 1111, 1023]","[323, 1210, 1102, 1020]","[312, 1132, 1031, 1011]","[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2202, 3330, 3120, 2313]","[2132, 3321, 3102, 2300]","[2122, 3311, 3030, 2222]","[2113, 3301, 3010, 2211]","[2103, 3222, 3000, 2200]","[2030, 3220, 2321, 2130]","[2013, 3211, 2302, 2113]","[2010, 3133, 2230, 2102]","[1333, 3123, 2212, 2031]","[1331, 3112, 2200, 2012]","[1321, 3100, 2122, 2002]","[1310, 3023, 2103, 1333]","[1300, 3012, 2100, 1313]","[1222, 3000, 2031, 1302]","[1210, 2330, 2013, 1232]","[1200, 2313, 2001, 1221]","[1123, 2301, 1323, 1212]","[1121, 2222, 1311, 1201]","[1113, 2201, 1232, 1133]","[1111, 2121, 1221, 1122]","[1110, 2032, 1202, 1121]","[1100, 2012, 1130, 1113]","[1023, 1331, 1121, 1110]","[1020, 1303, 1112, 1100]","[1002, 1223, 1103, 1031]","[331, 1210, 1033, 1021]","[321, 1131, 1030, 1010]","[310, 1111, 1022, 1000]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[2203, 3321, 3123, 2312]","[2201, 3311, 3110, 2233]","[2132, 3233, 3033, 2221]","[2130, 3230, 3020, 2201]","[2112, 3221, 3002, 2130]","[2102, 3210, 2323, 2120]","[2032, 3200, 2303, 2110]","[2020, 3131, 2231, 2033]","[2010, 3121, 2213, 2021]","[2000, 3103, 2200, 2012]","[1320, 3100, 2122, 2003]","[1302, 3030, 2110, 1333]","[1231, 3013, 2101, 1320]","[1221, 3000, 2031, 1303]","[1203, 2323, 2021, 1232]","[1200, 2313, 2001, 1221]","[1123, 2301, 1323, 1212]","[1121, 2222, 1311, 1201]","[1113, 2201, 1232, 1133]","[1111, 2121, 1221, 1122]","[1110, 2032, 1202, 1121]","[1100, 2012, 1130, 1113]","[1023, 1331, 1121, 1110]","[1020, 1303, 1112, 1100]","[1002, 1223, 1103, 1031]","[331, 1210, 1033, 1021]","[321, 1131, 1030, 1010]","[310, 1111, 1022, 1000]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
