"[101, 231, 123, 123]","[33, 213, 113, 113]","[32, 201, 111, 101]","[23, 122, 102, 33]","[21, 113, 31, 23]","[20, 102, 22, 13]","[11, 33, 11, 11]","[10, 20, 10, 2]","[0, 11, 1, 1]"
"[102, 223, 130, 123]","[33, 213, 113, 113]","[32, 201, 111, 101]","[23, 122, 102, 33]","[21, 113, 31, 23]","[20, 102, 22, 13]","[11, 33, 11, 11]","[10, 20, 10, 2]","[0, 11, 1, 1]"
