"[303, 1111, 1022, 1001]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[310, 1032, 1023, 1012]","[233, 1020, 1013, 1002]","[221, 1003, 1003, 332]","[210, 333, 333, 321]","[202, 330, 330, 301]","[131, 322, 321, 223]","[130, 312, 303, 212]","[121, 302, 233, 201]","[112, 232, 222, 131]","[111, 221, 203, 122]","[103, 203, 131, 120]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[310, 1033, 1021, 1013]","[233, 1020, 1013, 1002]","[221, 1003, 1003, 332]","[210, 333, 333, 321]","[202, 330, 330, 301]","[131, 322, 321, 223]","[130, 312, 303, 212]","[121, 302, 233, 201]","[112, 232, 222, 131]","[111, 221, 203, 122]","[103, 203, 131, 120]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[310, 1111, 1013, 1003]","[233, 1030, 1012, 333]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[310, 1111, 1022, 1000]","[232, 1031, 1013, 332]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[311, 1100, 1022, 1010]","[233, 1020, 1013, 1002]","[221, 1003, 1003, 332]","[210, 333, 333, 321]","[202, 330, 330, 301]","[131, 322, 321, 223]","[130, 312, 303, 212]","[121, 302, 233, 201]","[112, 232, 222, 131]","[111, 221, 203, 122]","[103, 203, 131, 120]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[311, 1103, 1020, 1003]","[233, 1030, 1012, 333]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[320, 1103, 1020, 1000]","[300, 1032, 1011, 331]","[223, 1020, 1003, 320]","[211, 1011, 332, 310]","[202, 332, 323, 300]","[132, 331, 312, 222]","[131, 321, 300, 211]","[122, 303, 231, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
"[330, 1032, 1021, 1000]","[311, 1021, 1012, 330]","[301, 1002, 1003, 320]","[222, 332, 1000, 310]","[211, 323, 323, 300]","[202, 320, 313, 222]","[133, 312, 300, 212]","[130, 302, 230, 201]","[113, 233, 220, 131]","[111, 222, 210, 120]","[102, 210, 132, 113]","[33, 132, 122, 110]","[31, 121, 112, 100]","[22, 102, 103, 32]","[13, 33, 32, 23]","[12, 31, 23, 11]","[11, 20, 20, 2]","[2, 11, 10, 1]","[0, 0, 2, 0]"
