"[0, 2, 12, 3, 7, 0, 6, 2, 3, 0]","[0, 0, 8, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 6, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 11, 2, 8, 2, 5, 0, 4, 0]","[0, 0, 8, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 6, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 11, 6, 4, 2, 2, 3, 0, 2]","[0, 2, 7, 4, 2, 0, 0, 2, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 11, 6, 4, 2, 2, 3, 2, 0]","[0, 2, 7, 4, 2, 0, 0, 2, 1, 0]","[0, 0, 3, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 6, 11, 3, 5, 2, 2, 3, 1, 2]","[0, 2, 7, 0, 4, 0, 0, 2, 0, 1]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 6, 11, 3, 5, 2, 2, 3, 2, 1]","[0, 2, 7, 0, 4, 0, 0, 2, 1, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 6, 12, 2, 4, 3, 2, 2, 2, 2]","[0, 4, 5, 0, 2, 2, 0, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 7, 11, 2, 4, 3, 2, 2, 2, 2]","[0, 4, 5, 0, 2, 2, 1, 0, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[0, 11, 0, 6, 5, 6, 4, 1, 1, 1]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[0, 11, 1, 6, 5, 6, 4, 0, 1, 1]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[0, 11, 1, 6, 5, 6, 4, 1, 0, 1]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[0, 11, 1, 6, 5, 6, 4, 1, 1, 0]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[1, 6, 11, 3, 5, 2, 2, 3, 0, 2]","[0, 2, 7, 0, 4, 0, 0, 2, 0, 1]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 11, 3, 5, 2, 2, 3, 2, 0]","[0, 2, 7, 0, 4, 0, 0, 2, 1, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[1, 11, 0, 6, 5, 6, 4, 0, 1, 1]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[1, 11, 0, 6, 5, 6, 4, 1, 0, 1]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
