"[7, 24, 14, 11, 11, 7, 11, 11]","[6, 12, 12, 10, 6, 6, 10, 6]","[3, 5, 7, 7, 5, 5, 3, 5]","[2, 4, 6, 4, 4, 0, 2, 2]","[1, 3, 2, 3, 0, 0, 0, 1]"
"[7, 25, 11, 12, 7, 13, 11, 10]","[5, 15, 6, 10, 6, 11, 10, 5]","[2, 7, 5, 7, 5, 5, 5, 4]","[1, 6, 3, 6, 3, 0, 4, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[7, 25, 12, 11, 7, 13, 11, 10]","[5, 15, 7, 7, 6, 11, 10, 5]","[3, 10, 6, 6, 5, 5, 6, 2]","[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[7, 25, 12, 12, 10, 13, 6, 11]","[5, 16, 6, 10, 7, 11, 4, 7]","[3, 11, 5, 7, 5, 7, 1, 4]","[2, 5, 4, 5, 3, 4, 0, 1]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[7, 25, 15, 10, 14, 11, 6, 6]","[5, 17, 13, 7, 12, 6, 3, 4]","[4, 13, 11, 4, 10, 4, 1, 1]","[2, 4, 10, 2, 4, 3, 0, 0]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 26, 5, 11, 11, 12, 12, 12]","[6, 16, 0, 10, 10, 10, 10, 10]","[0, 7, 0, 7, 7, 7, 5, 7]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[10, 22, 16, 11, 7, 7, 12, 11]","[6, 12, 12, 10, 6, 6, 10, 6]","[3, 5, 7, 7, 5, 5, 3, 5]","[2, 4, 6, 4, 4, 0, 2, 2]","[1, 3, 2, 3, 0, 0, 0, 1]"
"[10, 22, 22, 11, 10, 14, 5, 4]","[5, 14, 15, 10, 5, 12, 4, 3]","[3, 7, 13, 6, 2, 6, 3, 2]","[2, 5, 10, 2, 1, 5, 0, 0]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 22, 22, 13, 10, 12, 4, 5]","[5, 15, 14, 11, 6, 10, 3, 4]","[3, 7, 13, 7, 3, 5, 1, 3]","[2, 4, 12, 2, 2, 3, 0, 0]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 23, 13, 12, 7, 11, 7, 13]","[6, 14, 10, 6, 6, 10, 6, 10]","[2, 7, 7, 5, 4, 7, 1, 7]","[1, 5, 5, 4, 2, 5, 0, 2]","[0, 3, 2, 3, 0, 1, 0, 1]"
"[10, 23, 13, 12, 11, 7, 10, 12]","[5, 13, 7, 7, 10, 6, 7, 10]","[2, 7, 6, 5, 7, 4, 5, 4]","[1, 6, 4, 4, 4, 1, 3, 1]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[10, 23, 13, 12, 11, 10, 7, 12]","[5, 13, 7, 7, 10, 7, 6, 10]","[2, 7, 6, 5, 7, 5, 4, 4]","[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[10, 23, 14, 12, 7, 12, 7, 11]","[6, 14, 10, 10, 5, 11, 6, 6]","[3, 6, 7, 7, 3, 7, 2, 5]","[2, 5, 5, 4, 2, 5, 0, 1]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[10, 23, 14, 12, 11, 10, 7, 11]","[5, 12, 11, 10, 7, 7, 6, 7]","[3, 5, 7, 7, 6, 5, 4, 3]","[2, 4, 6, 4, 4, 2, 2, 0]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[10, 23, 14, 15, 10, 13, 6, 5]","[5, 15, 12, 12, 6, 10, 4, 4]","[3, 10, 7, 11, 3, 5, 2, 3]","[1, 4, 5, 5, 2, 3, 1, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 23, 16, 14, 10, 13, 5, 5]","[5, 15, 14, 11, 6, 10, 3, 4]","[3, 7, 13, 7, 3, 5, 1, 3]","[2, 4, 12, 2, 2, 3, 0, 0]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 24, 11, 13, 7, 10, 10, 13]","[4, 14, 7, 10, 5, 7, 7, 11]","[2, 7, 6, 7, 2, 5, 6, 5]","[1, 6, 3, 6, 1, 2, 3, 2]","[0, 3, 0, 3, 0, 1, 0, 1]"
"[10, 24, 17, 12, 10, 11, 6, 6]","[5, 15, 14, 11, 6, 10, 3, 4]","[3, 7, 13, 7, 3, 5, 1, 3]","[2, 4, 12, 2, 2, 3, 0, 0]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 25, 10, 13, 11, 13, 11, 5]","[5, 14, 6, 10, 10, 10, 10, 4]","[0, 6, 5, 7, 5, 6, 6, 3]","[0, 5, 4, 5, 4, 3, 2, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[10, 25, 12, 11, 7, 11, 11, 11]","[6, 12, 7, 10, 6, 7, 10, 7]","[3, 6, 5, 7, 5, 6, 5, 3]","[2, 5, 4, 4, 4, 2, 2, 1]","[1, 3, 0, 3, 0, 0, 1, 0]"
"[10, 25, 13, 16, 3, 10, 12, 7]","[5, 17, 10, 13, 2, 6, 10, 5]","[2, 12, 6, 11, 1, 3, 6, 3]","[1, 5, 3, 6, 0, 2, 3, 2]","[0, 3, 0, 3, 0, 0, 1, 1]"
"[10, 25, 16, 7, 11, 13, 10, 4]","[5, 16, 14, 5, 7, 11, 6, 2]","[4, 11, 12, 4, 5, 6, 3, 0]","[3, 5, 10, 2, 2, 4, 1, 0]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 26, 12, 12, 10, 11, 11, 6]","[5, 15, 6, 11, 7, 10, 6, 5]","[3, 10, 5, 10, 6, 4, 3, 3]","[0, 5, 4, 4, 4, 2, 1, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[10, 26, 13, 14, 5, 11, 12, 5]","[6, 17, 10, 12, 3, 6, 10, 4]","[3, 12, 6, 10, 1, 5, 5, 2]","[1, 6, 3, 6, 0, 2, 3, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[10, 27, 10, 11, 11, 11, 11, 7]","[5, 14, 6, 10, 10, 10, 10, 4]","[0, 6, 5, 7, 5, 6, 6, 3]","[0, 5, 4, 5, 4, 3, 2, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[10, 27, 11, 12, 7, 10, 11, 10]","[4, 16, 6, 11, 6, 7, 10, 5]","[2, 11, 5, 10, 4, 5, 4, 3]","[0, 5, 3, 6, 1, 2, 3, 2]","[0, 3, 0, 3, 0, 0, 1, 1]"
"[10, 27, 11, 12, 7, 11, 10, 10]","[4, 16, 6, 11, 6, 10, 7, 5]","[2, 11, 5, 10, 4, 6, 3, 3]","[0, 5, 3, 5, 2, 4, 1, 2]","[0, 3, 0, 3, 0, 1, 0, 1]"
"[10, 27, 15, 12, 10, 6, 12, 4]","[5, 21, 11, 11, 6, 4, 10, 2]","[3, 12, 6, 10, 4, 2, 6, 1]","[1, 6, 3, 6, 2, 1, 3, 0]","[0, 3, 1, 3, 1, 0, 0, 0]"
"[10, 31, 11, 14, 5, 11, 11, 5]","[6, 17, 10, 12, 3, 6, 10, 4]","[3, 12, 6, 10, 1, 5, 5, 2]","[1, 6, 3, 6, 0, 2, 3, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[11, 22, 13, 13, 7, 10, 10, 12]","[6, 12, 7, 10, 6, 7, 7, 10]","[3, 6, 5, 7, 5, 6, 4, 4]","[2, 5, 4, 5, 2, 3, 1, 2]","[1, 3, 0, 3, 0, 0, 0, 1]"
"[11, 22, 14, 10, 12, 7, 10, 12]","[6, 12, 7, 7, 10, 6, 7, 10]","[3, 6, 5, 6, 7, 5, 4, 4]","[2, 5, 4, 4, 4, 2, 1, 2]","[1, 3, 0, 3, 0, 0, 0, 1]"
"[11, 23, 20, 12, 11, 10, 6, 5]","[6, 14, 14, 10, 10, 6, 4, 4]","[3, 7, 13, 7, 3, 5, 1, 3]","[2, 4, 12, 2, 2, 3, 0, 0]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 26, 10, 13, 10, 11, 10, 7]","[5, 15, 6, 11, 7, 10, 6, 5]","[3, 10, 5, 10, 6, 4, 3, 3]","[0, 5, 4, 4, 4, 2, 1, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[11, 26, 14, 12, 7, 12, 7, 5]","[10, 20, 10, 11, 5, 10, 5, 2]","[3, 12, 5, 10, 4, 5, 4, 1]","[1, 6, 3, 6, 1, 2, 3, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[11, 27, 14, 10, 3, 11, 10, 12]","[6, 16, 11, 6, 1, 10, 7, 10]","[3, 7, 10, 5, 0, 7, 3, 6]","[1, 5, 7, 2, 0, 5, 1, 3]","[0, 2, 5, 0, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 23, 16, 10, 10, 12, 5, 10]","[6, 14, 12, 6, 7, 10, 3, 7]","[4, 10, 10, 4, 5, 7, 0, 4]","[1, 5, 7, 3, 1, 5, 0, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[13, 25, 11, 13, 10, 12, 10, 4]","[10, 15, 6, 10, 6, 10, 7, 3]","[4, 10, 5, 6, 5, 6, 4, 1]","[2, 5, 4, 5, 2, 3, 1, 0]","[1, 3, 1, 3, 0, 0, 0, 0]"
"[13, 26, 10, 13, 10, 11, 11, 4]","[10, 15, 6, 10, 6, 10, 7, 3]","[4, 10, 5, 6, 5, 6, 4, 1]","[2, 5, 4, 5, 2, 3, 1, 0]","[1, 3, 1, 3, 0, 0, 0, 0]"
