"[2, 17, 17, 3, 12, 6, 3, 10]","[0, 12, 14, 0, 11, 5, 1, 5]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 17, 11, 13, 7, 5, 4, 7]","[3, 12, 10, 11, 4, 3, 3, 3]","[1, 5, 6, 4, 2, 2, 2, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[5, 15, 7, 10, 6, 10, 11, 6]","[2, 7, 6, 7, 5, 5, 6, 4]","[1, 6, 4, 6, 3, 2, 3, 1]","[0, 3, 2, 3, 1, 1, 0, 0]"
"[5, 15, 7, 10, 7, 7, 7, 10]","[2, 11, 6, 7, 6, 4, 6, 3]","[1, 6, 4, 5, 4, 3, 2, 1]","[0, 3, 2, 3, 1, 1, 0, 0]"
"[5, 15, 15, 6, 6, 12, 6, 3]","[4, 11, 13, 4, 5, 6, 2, 2]","[3, 5, 10, 2, 2, 4, 0, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 16, 13, 10, 5, 10, 7, 4]","[2, 11, 12, 6, 3, 5, 5, 2]","[1, 5, 6, 4, 2, 2, 3, 1]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[5, 17, 11, 10, 3, 11, 7, 6]","[3, 10, 10, 6, 2, 7, 5, 3]","[0, 5, 6, 3, 1, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 17, 11, 10, 5, 11, 4, 7]","[3, 10, 10, 7, 3, 6, 3, 4]","[0, 5, 7, 3, 1, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 21, 10, 11, 6, 6, 11, 2]","[3, 12, 5, 10, 5, 4, 6, 1]","[1, 6, 3, 6, 3, 1, 4, 0]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[6, 16, 2, 10, 10, 10, 10, 10]","[0, 7, 0, 7, 7, 7, 5, 7]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[6, 16, 12, 6, 6, 10, 11, 3]","[4, 10, 10, 4, 5, 7, 4, 2]","[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 16, 13, 6, 11, 6, 12, 0]","[5, 10, 11, 4, 10, 5, 5, 0]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 17, 10, 11, 5, 10, 6, 5]","[3, 11, 7, 10, 4, 5, 3, 3]","[1, 5, 6, 4, 2, 3, 2, 1]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[6, 17, 10, 12, 5, 6, 10, 4]","[3, 12, 6, 11, 3, 4, 5, 2]","[2, 6, 3, 6, 1, 2, 3, 1]","[1, 3, 0, 3, 0, 1, 0, 0]"
"[6, 17, 10, 12, 6, 5, 10, 4]","[3, 12, 6, 11, 4, 3, 5, 2]","[2, 6, 3, 6, 2, 1, 3, 1]","[1, 3, 0, 3, 1, 0, 0, 0]"
"[6, 17, 11, 5, 6, 10, 11, 4]","[4, 10, 10, 4, 4, 6, 6, 2]","[1, 5, 6, 3, 0, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 17, 11, 6, 6, 10, 10, 4]","[3, 11, 10, 5, 4, 7, 4, 2]","[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 17, 12, 6, 6, 11, 6, 4]","[5, 12, 10, 5, 4, 10, 1, 2]","[2, 5, 5, 4, 2, 5, 0, 1]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[7, 16, 11, 6, 10, 6, 10, 4]","[4, 10, 10, 5, 6, 5, 4, 2]","[1, 5, 6, 4, 3, 2, 2, 1]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[10, 16, 6, 10, 10, 6, 10, 4]","[3, 10, 5, 7, 6, 5, 4, 3]","[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[10, 17, 14, 5, 10, 10, 4, 2]","[4, 11, 12, 4, 5, 6, 3, 0]","[3, 5, 10, 2, 2, 4, 1, 0]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
