"[3, 24, 16, 17, 7, 15, 10, 11]","[1, 15, 14, 15, 5, 13, 6, 6]","[0, 7, 13, 13, 3, 7, 3, 5]","[0, 4, 12, 6, 2, 5, 2, 2]","[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 26, 15, 12, 11, 13, 11, 14]","[2, 15, 12, 7, 7, 11, 7, 13]","[1, 7, 7, 5, 6, 7, 6, 7]","[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 26, 16, 11, 11, 12, 12, 14]","[2, 15, 12, 7, 7, 11, 7, 13]","[1, 7, 7, 5, 6, 7, 6, 7]","[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 24, 15, 12, 13, 13, 10, 14]","[2, 15, 12, 7, 7, 11, 7, 13]","[1, 7, 7, 5, 6, 7, 6, 7]","[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 25, 14, 11, 14, 13, 10, 14]","[2, 15, 12, 7, 7, 11, 7, 13]","[1, 7, 7, 5, 6, 7, 6, 7]","[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 25, 17, 11, 13, 12, 7, 14]","[3, 16, 14, 7, 10, 10, 6, 11]","[0, 7, 13, 5, 6, 7, 3, 7]","[0, 5, 12, 2, 5, 5, 1, 3]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 25, 21, 11, 12, 12, 7, 13]","[3, 16, 14, 7, 10, 10, 6, 11]","[0, 7, 13, 5, 6, 7, 3, 7]","[0, 5, 12, 2, 5, 5, 1, 3]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 25, 22, 13, 14, 7, 6, 12]","[3, 21, 15, 11, 11, 5, 4, 10]","[1, 11, 13, 7, 7, 2, 3, 7]","[0, 4, 11, 4, 6, 1, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 26, 21, 13, 14, 6, 7, 12]","[3, 21, 15, 11, 11, 5, 4, 10]","[1, 11, 13, 7, 7, 2, 3, 7]","[0, 4, 11, 4, 6, 1, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 24, 15, 10, 12, 15, 10, 14]","[2, 15, 12, 7, 7, 11, 7, 13]","[1, 7, 7, 5, 6, 7, 6, 7]","[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 24, 17, 10, 14, 12, 7, 14]","[3, 16, 14, 7, 10, 10, 6, 11]","[0, 7, 13, 5, 6, 7, 3, 7]","[0, 5, 12, 2, 5, 5, 1, 3]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
