"[0, 2, 12, 7, 6, 5, 5, 2]","[0, 0, 6, 6, 5, 2, 3, 0]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 5, 13, 4, 7, 2, 2, 4]","[1, 3, 7, 2, 4, 0, 1, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 6, 5, 10, 6, 4, 3, 3]","[0, 4, 3, 5, 4, 2, 0, 2]","[0, 3, 0, 3, 1, 0, 0, 1]"
"[2, 6, 6, 10, 5, 4, 3, 3]","[0, 4, 4, 5, 3, 2, 0, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[2, 6, 11, 6, 5, 3, 3, 3]","[1, 3, 7, 2, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 6, 11, 7, 4, 3, 4, 2]","[1, 3, 6, 5, 1, 2, 2, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 6, 12, 4, 6, 1, 6, 2]","[1, 3, 6, 3, 4, 0, 2, 1]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 6, 12, 4, 6, 2, 6, 1]","[1, 3, 6, 3, 4, 1, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 6, 12, 4, 7, 1, 3, 4]","[1, 3, 7, 2, 4, 0, 1, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 6, 12, 6, 1, 5, 5, 2]","[1, 3, 6, 5, 0, 2, 2, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 6, 12, 6, 2, 5, 5, 1]","[1, 3, 6, 5, 1, 2, 2, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 7, 4, 10, 4, 5, 4, 3]","[0, 5, 2, 6, 0, 3, 3, 1]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[2, 7, 5, 10, 4, 4, 4, 3]","[0, 5, 3, 6, 0, 2, 3, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[2, 7, 5, 10, 5, 4, 1, 5]","[0, 4, 3, 7, 3, 0, 0, 3]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[2, 7, 6, 10, 2, 4, 5, 3]","[0, 5, 3, 6, 0, 2, 3, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[2, 7, 6, 10, 2, 5, 4, 3]","[0, 5, 3, 6, 0, 3, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[2, 7, 6, 10, 3, 4, 5, 2]","[0, 5, 3, 6, 1, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[2, 7, 6, 10, 3, 5, 4, 2]","[0, 5, 3, 6, 1, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[2, 11, 5, 7, 1, 6, 5, 2]","[1, 5, 2, 6, 0, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[2, 11, 6, 7, 1, 5, 5, 2]","[1, 5, 3, 6, 0, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[2, 11, 11, 10, 3, 0, 3, 3]","[0, 3, 7, 4, 2, 0, 2, 2]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[2, 11, 11, 10, 3, 3, 0, 3]","[0, 3, 7, 4, 2, 2, 0, 2]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[3, 5, 7, 10, 5, 3, 3, 3]","[1, 3, 6, 3, 4, 0, 2, 1]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 7, 4, 10, 4, 5, 4, 2]","[1, 5, 2, 6, 0, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[3, 7, 5, 10, 4, 4, 4, 2]","[1, 5, 3, 6, 0, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[3, 7, 6, 10, 2, 4, 5, 2]","[1, 5, 3, 6, 0, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[3, 7, 6, 10, 2, 5, 4, 2]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 7, 6, 11, 3, 2, 5, 2]","[2, 4, 3, 6, 2, 0, 3, 0]","[1, 3, 0, 3, 0, 0, 1, 0]"
"[3, 7, 11, 7, 3, 2, 1, 5]","[2, 3, 7, 4, 2, 0, 0, 2]","[1, 2, 3, 2, 0, 0, 0, 0]"
"[3, 10, 10, 11, 3, 0, 3, 3]","[0, 3, 7, 4, 2, 0, 2, 2]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[3, 10, 10, 11, 3, 3, 0, 3]","[0, 3, 7, 4, 2, 2, 0, 2]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[3, 10, 11, 10, 3, 1, 2, 3]","[0, 2, 7, 4, 2, 0, 1, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 10, 11, 10, 3, 2, 1, 3]","[0, 2, 7, 4, 2, 1, 0, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 11, 10, 11, 0, 3, 3, 2]","[1, 3, 6, 5, 0, 2, 2, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 11, 10, 11, 2, 3, 3, 0]","[1, 3, 6, 5, 1, 2, 2, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 11, 12, 5, 0, 7, 0, 3]","[2, 5, 10, 2, 0, 5, 0, 1]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 6, 5, 10, 5, 3, 6, 0]","[2, 4, 4, 6, 3, 0, 3, 0]","[1, 3, 2, 3, 0, 0, 1, 0]"
"[4, 7, 4, 10, 7, 3, 1, 3]","[2, 4, 3, 5, 4, 2, 0, 0]","[1, 3, 0, 3, 1, 0, 0, 0]"
