"[1, 22, 12, 15, 6, 11, 11, 6]","[0, 12, 6, 14, 5, 7, 6, 5]","[0, 7, 4, 13, 3, 4, 3, 3]","[0, 5, 3, 6, 0, 3, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[2, 21, 12, 15, 6, 10, 11, 7]","[0, 12, 6, 14, 5, 6, 7, 5]","[0, 7, 4, 13, 3, 3, 4, 3]","[0, 5, 3, 6, 0, 2, 3, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[2, 21, 12, 15, 6, 11, 10, 7]","[0, 12, 6, 14, 5, 7, 6, 5]","[0, 7, 4, 13, 3, 4, 3, 3]","[0, 5, 3, 6, 0, 3, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[2, 21, 15, 12, 14, 7, 5, 6]","[1, 14, 11, 11, 12, 4, 3, 4]","[0, 4, 7, 7, 6, 3, 2, 3]","[0, 3, 5, 4, 4, 2, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[2, 23, 12, 11, 10, 12, 7, 7]","[0, 15, 5, 7, 7, 11, 6, 4]","[0, 11, 4, 6, 5, 6, 4, 1]","[0, 5, 3, 5, 2, 4, 1, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[2, 24, 11, 10, 11, 12, 7, 7]","[0, 15, 5, 7, 7, 11, 6, 4]","[0, 11, 4, 6, 5, 6, 4, 1]","[0, 5, 3, 5, 2, 4, 1, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 20, 11, 16, 6, 10, 12, 6]","[0, 12, 6, 14, 5, 7, 6, 5]","[0, 7, 4, 13, 3, 4, 3, 3]","[0, 5, 3, 6, 0, 3, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 20, 13, 15, 13, 7, 5, 6]","[1, 14, 11, 11, 12, 4, 3, 4]","[0, 4, 7, 7, 6, 3, 2, 3]","[0, 3, 5, 4, 4, 2, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[3, 21, 10, 16, 6, 10, 11, 7]","[0, 12, 6, 14, 5, 7, 6, 5]","[0, 7, 4, 13, 3, 4, 3, 3]","[0, 5, 3, 6, 0, 3, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 21, 13, 14, 7, 11, 7, 6]","[2, 13, 11, 11, 5, 10, 5, 3]","[0, 4, 7, 6, 4, 5, 4, 2]","[0, 3, 5, 5, 0, 3, 2, 0]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[3, 21, 15, 12, 7, 11, 4, 11]","[2, 11, 12, 10, 5, 7, 3, 7]","[0, 4, 7, 6, 4, 5, 2, 4]","[0, 3, 5, 5, 0, 3, 0, 2]","[0, 2, 3, 2, 0, 0, 0, 1]"
"[3, 21, 16, 7, 14, 4, 11, 6]","[2, 13, 14, 5, 11, 3, 6, 4]","[1, 6, 12, 2, 6, 1, 4, 3]","[0, 2, 7, 0, 4, 0, 1, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
