"[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 13, 13, 7, 3, 5, 2, 4]","[2, 10, 11, 2, 1, 3, 1, 2]","[0, 2, 5, 0, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 13, 13, 7, 4, 5, 2, 3]","[2, 10, 11, 2, 2, 3, 1, 1]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 13, 13, 10, 2, 5, 3, 3]","[1, 7, 11, 2, 1, 3, 2, 2]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 13, 13, 10, 3, 5, 2, 3]","[1, 7, 11, 2, 2, 3, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 7, 12, 6, 5, 7, 4, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 10, 10, 5, 6, 7, 6, 2]","[1, 5, 6, 4, 4, 5, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 10, 11, 6, 5, 7, 2, 5]","[2, 4, 7, 5, 3, 4, 0, 3]","[1, 3, 5, 2, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 11, 12, 5, 10, 3, 6, 1]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 10, 10, 10, 4, 10, 0, 5]","[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 10, 12, 4, 10, 5, 5, 1]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
