"[3, 16, 3, 13, 10, 7, 11, 10]","[0, 7, 2, 7, 7, 6, 7, 6]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[3, 16, 3, 13, 10, 10, 7, 11]","[0, 7, 2, 7, 7, 7, 5, 7]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[4, 13, 16, 7, 12, 6, 10, 3]","[2, 6, 14, 4, 10, 5, 5, 1]","[0, 2, 12, 3, 5, 2, 3, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 15, 16, 1, 14, 7, 4, 10]","[2, 7, 15, 0, 10, 5, 2, 6]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 16, 10, 6, 11, 11, 10, 5]","[1, 6, 7, 5, 7, 7, 5, 4]","[0, 4, 6, 4, 5, 4, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 17, 14, 10, 6, 10, 5, 5]","[1, 12, 13, 7, 3, 5, 3, 3]","[0, 6, 11, 2, 2, 3, 2, 1]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 15, 12, 6, 7, 11, 7, 6]","[4, 10, 10, 5, 6, 6, 4, 3]","[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 16, 11, 7, 6, 10, 7, 7]","[3, 11, 10, 6, 5, 6, 4, 3]","[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 16, 12, 7, 7, 6, 11, 5]","[4, 11, 10, 6, 6, 3, 6, 2]","[2, 5, 6, 4, 4, 2, 2, 1]","[1, 3, 2, 3, 1, 0, 0, 0]"
"[6, 14, 12, 6, 10, 7, 7, 7]","[4, 10, 10, 5, 6, 6, 4, 3]","[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 14, 12, 6, 10, 7, 10, 6]","[3, 7, 10, 5, 6, 6, 4, 4]","[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 15, 11, 6, 7, 10, 7, 7]","[4, 10, 10, 5, 6, 6, 4, 3]","[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 15, 11, 6, 7, 10, 10, 6]","[3, 7, 10, 5, 6, 6, 4, 4]","[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 17, 14, 5, 11, 10, 4, 4]","[4, 11, 13, 4, 5, 6, 2, 2]","[3, 5, 10, 2, 2, 4, 0, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 17, 14, 10, 4, 10, 5, 5]","[3, 12, 13, 7, 1, 5, 3, 3]","[2, 6, 11, 2, 0, 3, 2, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 17, 15, 10, 2, 10, 6, 5]","[3, 12, 13, 7, 1, 5, 3, 3]","[2, 6, 11, 2, 0, 3, 2, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 21, 11, 12, 5, 5, 10, 3]","[4, 13, 6, 10, 4, 2, 6, 2]","[2, 10, 3, 6, 1, 1, 3, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[7, 14, 10, 10, 13, 4, 6, 7]","[4, 7, 7, 6, 10, 3, 4, 4]","[2, 5, 6, 4, 4, 2, 2, 1]","[1, 3, 2, 3, 1, 0, 0, 0]"
"[7, 14, 12, 7, 6, 7, 10, 6]","[5, 10, 10, 6, 4, 6, 5, 2]","[2, 5, 6, 5, 2, 3, 2, 1]","[1, 3, 2, 3, 1, 0, 0, 0]"
"[7, 20, 11, 12, 6, 3, 10, 4]","[4, 13, 6, 10, 4, 2, 6, 2]","[2, 10, 3, 6, 1, 1, 3, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[10, 14, 10, 10, 10, 5, 7, 7]","[3, 6, 7, 7, 6, 3, 6, 4]","[2, 5, 6, 4, 4, 2, 2, 1]","[1, 3, 2, 3, 1, 0, 0, 0]"
"[10, 16, 12, 6, 6, 10, 10, 3]","[4, 10, 10, 4, 5, 7, 4, 2]","[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 17, 11, 5, 6, 10, 10, 4]","[4, 10, 10, 4, 4, 6, 6, 2]","[1, 5, 6, 3, 0, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
