"[5, 27, 17, 14, 13, 10, 5, 13]","[3, 21, 15, 11, 11, 5, 4, 10]","[1, 11, 13, 7, 7, 2, 3, 7]","[0, 4, 11, 4, 6, 1, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 24, 16, 16, 14, 12, 11, 5]","[5, 15, 13, 15, 11, 10, 5, 4]","[3, 6, 12, 13, 7, 3, 4, 3]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 24, 17, 15, 14, 11, 12, 5]","[5, 15, 14, 14, 11, 6, 10, 3]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 25, 15, 13, 12, 12, 7, 14]","[5, 17, 11, 11, 10, 7, 5, 12]","[3, 7, 7, 10, 7, 4, 4, 7]","[1, 5, 6, 6, 4, 3, 3, 2]","[0, 3, 4, 3, 2, 1, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 25, 16, 14, 15, 7, 10, 11]","[4, 16, 14, 13, 13, 4, 5, 7]","[3, 11, 13, 10, 7, 2, 3, 5]","[1, 4, 11, 4, 6, 0, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 25, 22, 10, 11, 12, 10, 12]","[3, 16, 14, 7, 10, 10, 6, 11]","[0, 7, 13, 5, 6, 7, 3, 7]","[0, 5, 12, 2, 5, 5, 1, 3]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 30, 16, 14, 13, 6, 10, 11]","[3, 21, 15, 11, 11, 5, 4, 10]","[1, 11, 13, 7, 7, 2, 3, 7]","[0, 4, 11, 4, 6, 1, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 23, 21, 16, 12, 10, 12, 5]","[5, 15, 14, 14, 11, 6, 10, 3]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 24, 17, 13, 15, 6, 10, 12]","[5, 16, 14, 11, 13, 4, 6, 7]","[4, 10, 13, 7, 10, 2, 3, 5]","[1, 4, 11, 4, 6, 0, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 27, 13, 13, 11, 11, 13, 11]","[6, 15, 11, 7, 10, 10, 12, 6]","[3, 6, 7, 6, 7, 6, 7, 4]","[2, 5, 6, 4, 5, 5, 3, 0]","[1, 4, 4, 2, 3, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 27, 13, 15, 12, 12, 12, 6]","[6, 21, 6, 13, 11, 10, 10, 3]","[3, 12, 4, 10, 10, 7, 5, 2]","[0, 6, 1, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[7, 27, 14, 11, 12, 11, 13, 11]","[6, 15, 11, 7, 10, 10, 12, 6]","[3, 6, 7, 6, 7, 6, 7, 4]","[2, 5, 6, 4, 5, 5, 3, 0]","[1, 4, 4, 2, 3, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 30, 14, 12, 13, 7, 12, 11]","[5, 21, 11, 7, 11, 6, 11, 6]","[4, 11, 7, 6, 10, 4, 6, 4]","[2, 5, 6, 5, 4, 3, 3, 2]","[1, 4, 3, 2, 2, 0, 1, 1]"
"[7, 30, 17, 15, 14, 11, 0, 12]","[5, 21, 15, 13, 12, 7, 0, 7]","[4, 14, 12, 11, 11, 4, 0, 4]","[3, 5, 10, 10, 4, 3, 0, 3]","[0, 2, 7, 4, 2, 1, 0, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 22, 17, 15, 15, 10, 10, 7]","[4, 13, 14, 14, 14, 5, 7, 4]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 22, 17, 16, 14, 10, 7, 10]","[4, 13, 14, 15, 12, 7, 5, 5]","[3, 6, 12, 13, 7, 3, 4, 3]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 22, 20, 15, 15, 11, 10, 5]","[4, 13, 14, 14, 14, 5, 7, 4]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 23, 15, 17, 14, 10, 7, 10]","[4, 14, 13, 15, 12, 6, 6, 5]","[3, 7, 11, 13, 7, 3, 3, 4]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 27, 15, 13, 6, 12, 11, 12]","[6, 17, 11, 11, 5, 10, 7, 10]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 27, 15, 13, 10, 15, 5, 11]","[5, 17, 13, 11, 7, 11, 4, 7]","[4, 10, 12, 7, 5, 7, 3, 3]","[2, 5, 10, 4, 3, 5, 2, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 27, 16, 12, 6, 11, 12, 12]","[6, 17, 11, 11, 5, 10, 7, 10]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 31, 13, 14, 7, 11, 11, 11]","[6, 16, 12, 11, 5, 10, 10, 7]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 25, 20, 12, 6, 12, 12, 10]","[6, 16, 12, 11, 5, 10, 10, 7]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 26, 15, 13, 10, 13, 10, 10]","[5, 15, 13, 10, 7, 11, 6, 7]","[3, 7, 12, 6, 6, 6, 4, 4]","[2, 5, 10, 4, 3, 5, 0, 2]","[0, 3, 5, 2, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
