"[0, 14, 5, 14, 7, 7, 4, 7]","[0, 11, 4, 13, 3, 5, 3, 3]","[0, 5, 3, 6, 1, 3, 2, 2]","[0, 3, 0, 3, 0, 1, 0, 1]"
"[0, 14, 6, 13, 7, 5, 7, 6]","[0, 11, 5, 11, 5, 3, 4, 3]","[0, 4, 4, 6, 3, 0, 3, 2]","[0, 3, 2, 3, 0, 0, 1, 1]"
"[0, 14, 7, 12, 7, 5, 6, 7]","[0, 11, 5, 11, 5, 3, 4, 3]","[0, 4, 4, 6, 3, 0, 3, 2]","[0, 3, 2, 3, 0, 0, 1, 1]"
"[0, 15, 7, 12, 5, 6, 7, 6]","[0, 12, 5, 11, 4, 3, 4, 3]","[0, 6, 3, 6, 1, 1, 3, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[0, 15, 7, 12, 5, 7, 5, 7]","[0, 12, 5, 11, 4, 3, 4, 3]","[0, 6, 3, 6, 1, 1, 3, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[1, 13, 6, 11, 6, 7, 7, 7]","[0, 6, 5, 7, 5, 6, 4, 3]","[0, 5, 4, 5, 3, 3, 1, 1]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[1, 13, 7, 7, 6, 7, 11, 6]","[0, 6, 6, 5, 5, 6, 6, 2]","[0, 5, 4, 4, 4, 3, 1, 1]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[1, 13, 13, 7, 11, 5, 4, 6]","[0, 5, 12, 4, 7, 3, 2, 4]","[0, 3, 7, 2, 4, 1, 1, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 13, 13, 11, 6, 6, 6, 4]","[0, 5, 12, 6, 4, 5, 2, 3]","[0, 3, 7, 4, 2, 2, 0, 2]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[1, 13, 13, 11, 6, 7, 4, 5]","[0, 5, 12, 6, 4, 5, 2, 3]","[0, 3, 7, 4, 2, 2, 0, 2]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[1, 14, 11, 12, 5, 7, 5, 5]","[0, 6, 7, 11, 3, 3, 4, 3]","[0, 3, 6, 5, 1, 2, 2, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 11, 12, 6, 7, 6, 7, 7]","[1, 5, 7, 5, 6, 5, 4, 3]","[0, 3, 6, 3, 4, 1, 2, 1]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 13, 5, 15, 5, 10, 6, 4]","[0, 7, 3, 13, 3, 4, 4, 3]","[0, 5, 2, 6, 0, 3, 3, 1]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[2, 13, 6, 15, 5, 10, 5, 4]","[0, 7, 4, 13, 3, 4, 3, 3]","[0, 5, 3, 6, 0, 3, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[2, 13, 12, 12, 4, 6, 10, 3]","[0, 6, 6, 7, 2, 5, 6, 2]","[0, 5, 3, 6, 1, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 12, 13, 10, 7, 6, 4, 5]","[1, 6, 11, 5, 5, 4, 2, 3]","[0, 2, 7, 3, 3, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 13, 12, 13, 2, 6, 10, 3]","[1, 6, 7, 6, 1, 5, 6, 2]","[0, 3, 5, 5, 0, 3, 2, 0]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[3, 14, 4, 13, 7, 7, 5, 5]","[2, 11, 3, 10, 4, 4, 4, 2]","[0, 5, 0, 6, 0, 3, 3, 1]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[3, 14, 7, 12, 7, 7, 4, 4]","[2, 11, 5, 10, 3, 6, 3, 0]","[0, 5, 3, 5, 2, 4, 1, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 14, 11, 12, 3, 6, 10, 3]","[1, 6, 7, 6, 1, 5, 6, 2]","[0, 3, 5, 5, 0, 3, 2, 0]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[3, 15, 4, 14, 6, 6, 7, 3]","[2, 12, 3, 11, 3, 4, 4, 1]","[1, 5, 0, 6, 0, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[4, 12, 7, 10, 10, 10, 5, 4]","[0, 5, 5, 7, 5, 6, 4, 2]","[0, 4, 3, 6, 3, 2, 2, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[4, 12, 7, 13, 10, 4, 7, 3]","[2, 6, 5, 10, 5, 3, 6, 0]","[0, 4, 3, 6, 4, 0, 3, 0]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[4, 12, 10, 7, 10, 10, 5, 4]","[0, 5, 6, 6, 5, 6, 4, 2]","[0, 4, 4, 5, 3, 3, 0, 1]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[4, 12, 10, 12, 5, 7, 7, 3]","[2, 6, 5, 10, 3, 5, 6, 0]","[0, 4, 3, 6, 2, 2, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[4, 12, 10, 12, 7, 5, 7, 3]","[2, 6, 5, 10, 5, 3, 6, 0]","[0, 4, 3, 6, 4, 0, 3, 0]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[4, 12, 12, 10, 10, 6, 5, 3]","[1, 5, 7, 6, 6, 4, 3, 2]","[0, 3, 5, 4, 4, 2, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[4, 12, 13, 10, 4, 6, 7, 4]","[2, 6, 11, 6, 0, 5, 5, 2]","[1, 3, 6, 5, 0, 2, 2, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 12, 13, 13, 5, 6, 4, 3]","[3, 6, 11, 7, 2, 4, 2, 2]","[2, 3, 5, 5, 0, 3, 0, 0]","[1, 2, 3, 2, 0, 0, 0, 0]"
"[4, 13, 4, 13, 10, 7, 5, 4]","[2, 7, 3, 10, 4, 5, 4, 2]","[0, 5, 0, 6, 1, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[4, 13, 5, 12, 7, 10, 5, 4]","[2, 7, 3, 10, 4, 5, 4, 2]","[0, 5, 0, 6, 1, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[4, 13, 6, 15, 5, 6, 7, 2]","[3, 10, 4, 13, 3, 3, 4, 0]","[1, 5, 3, 6, 0, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[4, 13, 6, 15, 5, 7, 6, 2]","[3, 10, 4, 13, 3, 4, 3, 0]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[4, 13, 10, 11, 10, 6, 5, 3]","[1, 5, 7, 6, 6, 4, 3, 2]","[0, 3, 5, 4, 4, 2, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[4, 13, 10, 13, 3, 6, 10, 3]","[1, 6, 7, 6, 1, 5, 6, 2]","[0, 3, 5, 5, 0, 3, 2, 0]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[4, 13, 12, 12, 2, 6, 10, 3]","[2, 6, 6, 7, 0, 5, 6, 2]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[4, 13, 14, 12, 10, 4, 1, 4]","[2, 5, 12, 10, 3, 3, 0, 3]","[0, 2, 7, 4, 2, 1, 0, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 14, 5, 11, 7, 10, 5, 4]","[2, 7, 4, 10, 3, 5, 4, 2]","[0, 5, 1, 6, 0, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[4, 14, 6, 10, 11, 2, 10, 5]","[1, 6, 4, 7, 6, 0, 6, 4]","[0, 4, 3, 6, 3, 0, 2, 2]","[0, 3, 0, 3, 1, 0, 0, 1]"
"[4, 14, 6, 13, 7, 7, 4, 3]","[3, 11, 5, 10, 3, 6, 2, 0]","[1, 5, 3, 5, 2, 4, 0, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[4, 14, 7, 12, 5, 7, 6, 3]","[3, 11, 5, 10, 2, 5, 4, 0]","[1, 5, 3, 6, 0, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[4, 14, 7, 12, 7, 7, 3, 4]","[3, 11, 5, 10, 3, 6, 2, 0]","[1, 5, 3, 5, 2, 4, 0, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[4, 14, 13, 12, 10, 1, 4, 4]","[2, 6, 11, 10, 3, 0, 3, 3]","[0, 2, 7, 4, 2, 0, 1, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 15, 5, 10, 11, 10, 2, 5]","[1, 7, 3, 7, 7, 4, 1, 4]","[0, 4, 2, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
