"[2, 23, 14, 11, 14, 7, 13, 10]","[0, 14, 11, 6, 11, 6, 12, 6]","[0, 5, 7, 5, 7, 5, 6, 5]","[0, 4, 6, 4, 6, 0, 4, 2]","[0, 3, 4, 3, 2, 0, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 23, 20, 12, 6, 13, 11, 6]","[1, 16, 14, 6, 5, 12, 6, 5]","[0, 11, 12, 5, 3, 7, 2, 4]","[0, 5, 7, 3, 1, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 23, 21, 6, 14, 7, 10, 10]","[0, 16, 16, 3, 12, 6, 6, 6]","[0, 12, 14, 1, 11, 5, 0, 5]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 24, 17, 5, 16, 10, 6, 11]","[1, 16, 15, 3, 14, 6, 3, 7]","[0, 11, 14, 0, 12, 4, 0, 5]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 25, 21, 4, 16, 3, 11, 11]","[2, 16, 16, 1, 14, 1, 7, 10]","[0, 7, 14, 0, 12, 0, 4, 6]","[0, 4, 12, 0, 7, 0, 2, 4]","[0, 2, 7, 0, 4, 0, 1, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 26, 13, 15, 6, 11, 7, 11]","[2, 17, 11, 12, 5, 7, 4, 7]","[1, 12, 6, 11, 3, 5, 3, 3]","[0, 5, 4, 5, 2, 3, 1, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[4, 22, 21, 7, 12, 12, 5, 11]","[3, 14, 13, 6, 10, 10, 4, 7]","[0, 7, 12, 3, 5, 7, 2, 5]","[0, 5, 7, 1, 4, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 22, 24, 3, 17, 2, 10, 12]","[2, 16, 16, 1, 14, 1, 7, 10]","[0, 7, 14, 0, 12, 0, 4, 6]","[0, 4, 12, 0, 7, 0, 2, 4]","[0, 2, 7, 0, 4, 0, 1, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 23, 12, 15, 11, 13, 5, 11]","[3, 13, 7, 12, 7, 10, 4, 10]","[0, 6, 5, 7, 5, 7, 3, 5]","[0, 5, 4, 5, 4, 3, 1, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[4, 23, 20, 5, 16, 11, 5, 10]","[1, 16, 15, 3, 14, 6, 3, 7]","[0, 11, 14, 0, 12, 4, 0, 5]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 23, 20, 5, 17, 10, 4, 11]","[1, 16, 15, 3, 14, 6, 3, 7]","[0, 11, 14, 0, 12, 4, 0, 5]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 23, 22, 12, 7, 12, 3, 11]","[3, 16, 14, 7, 5, 11, 2, 7]","[2, 11, 12, 5, 3, 7, 0, 4]","[1, 5, 7, 3, 1, 5, 0, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 24, 11, 14, 13, 11, 6, 11]","[3, 13, 7, 12, 7, 10, 4, 10]","[0, 6, 5, 7, 5, 7, 3, 5]","[0, 5, 4, 5, 4, 3, 1, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[4, 24, 12, 13, 11, 11, 13, 6]","[3, 14, 7, 10, 6, 10, 11, 5]","[0, 6, 6, 6, 4, 6, 7, 3]","[0, 5, 5, 4, 2, 5, 2, 1]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[4, 24, 12, 13, 12, 11, 11, 7]","[3, 14, 6, 11, 7, 10, 10, 5]","[0, 6, 5, 7, 5, 6, 6, 3]","[0, 5, 4, 5, 4, 3, 2, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[4, 24, 12, 15, 11, 7, 13, 6]","[3, 16, 7, 13, 6, 5, 11, 4]","[2, 11, 6, 10, 4, 3, 6, 2]","[0, 5, 3, 6, 2, 2, 3, 1]","[0, 3, 0, 3, 1, 0, 1, 0]"
"[4, 24, 13, 12, 11, 11, 12, 7]","[3, 14, 7, 10, 6, 10, 11, 5]","[0, 6, 6, 6, 4, 6, 7, 3]","[0, 5, 5, 4, 2, 5, 2, 1]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[4, 24, 16, 7, 11, 11, 10, 11]","[2, 13, 14, 6, 6, 10, 6, 7]","[0, 7, 12, 4, 4, 7, 2, 5]","[0, 5, 7, 3, 1, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 24, 22, 1, 17, 10, 5, 11]","[2, 16, 16, 0, 14, 6, 4, 7]","[1, 12, 14, 0, 11, 5, 0, 5]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 25, 11, 13, 11, 12, 11, 7]","[3, 14, 6, 11, 7, 10, 10, 5]","[0, 6, 5, 7, 5, 6, 6, 3]","[0, 5, 4, 5, 4, 3, 2, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[4, 25, 13, 12, 11, 12, 12, 5]","[3, 16, 6, 10, 7, 7, 11, 4]","[1, 11, 5, 6, 5, 6, 6, 1]","[0, 4, 4, 5, 4, 3, 2, 0]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[4, 25, 13, 13, 10, 11, 13, 5]","[2, 16, 11, 7, 6, 6, 12, 4]","[1, 11, 6, 6, 4, 5, 6, 2]","[0, 5, 4, 5, 2, 3, 2, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[4, 26, 11, 11, 11, 11, 14, 6]","[3, 14, 7, 10, 6, 10, 11, 5]","[0, 6, 6, 6, 4, 6, 7, 3]","[0, 5, 5, 4, 2, 5, 2, 1]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[4, 26, 12, 12, 11, 11, 13, 5]","[3, 16, 6, 10, 7, 7, 11, 4]","[1, 11, 5, 6, 5, 6, 6, 1]","[0, 4, 4, 5, 4, 3, 2, 0]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[4, 26, 13, 11, 11, 10, 14, 5]","[2, 16, 11, 7, 6, 6, 12, 4]","[1, 11, 6, 6, 4, 5, 6, 2]","[0, 5, 4, 5, 2, 3, 2, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[5, 22, 13, 14, 10, 12, 11, 7]","[3, 13, 7, 12, 6, 10, 10, 5]","[0, 6, 5, 7, 5, 6, 6, 3]","[0, 5, 4, 5, 4, 3, 2, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[5, 22, 14, 12, 10, 12, 13, 6]","[3, 14, 7, 10, 6, 10, 11, 5]","[0, 6, 6, 6, 4, 6, 7, 3]","[0, 5, 5, 4, 2, 5, 2, 1]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[5, 22, 15, 12, 7, 12, 11, 10]","[3, 13, 10, 11, 6, 7, 10, 6]","[0, 5, 7, 6, 5, 6, 5, 4]","[0, 4, 6, 5, 3, 2, 2, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[5, 22, 16, 11, 7, 11, 12, 10]","[3, 12, 12, 10, 6, 7, 10, 6]","[0, 5, 7, 6, 5, 6, 5, 4]","[0, 4, 6, 5, 3, 2, 2, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
