"[110001100, 111110111]","[110000101, 111101010]","[101111100, 111011111]","[101110111, 111010000]","[101101111, 111000100]","[101100111, 110111000]","[101011111, 110101100]","[101011000, 110011111]","[101010000, 110010011]","[101000101, 110001010]","[100111010, 110000001]","[100101111, 101111000]","[100100111, 101101100]","[100011110, 101100001]","[100010100, 101010111]","[100001010, 101001101]","[11111111, 101000100]","[11111000, 100111000]","[11101111, 100101110]","[11101001, 100100001]","[11011111, 100011000]","[11010111, 100001101]","[11001111, 100000010]","[11000101, 11111001]","[10111110, 11101110]","[10111001, 11100001]","[10110001, 11010111]","[10101010, 11001100]","[10100001, 11000011]","[10010111, 10111011]","[10010001, 10101111]","[10001001, 10100101]","[1111111, 10011101]","[1111011, 10010000]","[1110011, 10000111]","[1101100, 1111101]","[1100111, 1110010]","[1100001, 1101000]","[1011000, 1100001]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[110001101, 111110110]","[110000110, 111101001]","[101111101, 111011110]","[101111000, 111001111]","[101110001, 111000010]","[101100111, 110111000]","[101011111, 110101100]","[101011000, 110011111]","[101010000, 110010011]","[101000101, 110001010]","[100111010, 110000001]","[100101111, 101111000]","[100100111, 101101100]","[100011110, 101100001]","[100010100, 101010111]","[100001010, 101001101]","[11111111, 101000100]","[11111000, 100111000]","[11101111, 100101110]","[11101001, 100100001]","[11011111, 100011000]","[11010111, 100001101]","[11001111, 100000010]","[11000101, 11111001]","[10111110, 11101110]","[10111001, 11100001]","[10110001, 11010111]","[10101010, 11001100]","[10100001, 11000011]","[10010111, 10111011]","[10010001, 10101111]","[10001001, 10100101]","[1111111, 10011101]","[1111011, 10010000]","[1110011, 10000111]","[1101100, 1111101]","[1100111, 1110010]","[1100001, 1101000]","[1011000, 1100001]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[110001111, 111110100]","[110001000, 111100111]","[101111111, 111011100]","[101111010, 111001101]","[101110011, 111000000]","[101101001, 110110110]","[101100001, 110101010]","[101010111, 110100000]","[101001101, 110010110]","[101000100, 110001011]","[100111001, 110000010]","[100101110, 101111001]","[100100110, 101101101]","[100011101, 101100010]","[100010011, 101011000]","[100001000, 101001111]","[11111101, 101000110]","[11110110, 100111010]","[11101111, 100101110]","[11101001, 100100001]","[11011111, 100011000]","[11010111, 100001101]","[11001111, 100000010]","[11000101, 11111001]","[10111110, 11101110]","[10111001, 11100001]","[10110001, 11010111]","[10101010, 11001100]","[10100001, 11000011]","[10010111, 10111011]","[10010001, 10101111]","[10001001, 10100101]","[1111111, 10011101]","[1111011, 10010000]","[1110011, 10000111]","[1101100, 1111101]","[1100111, 1110010]","[1100001, 1101000]","[1011000, 1100001]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[110010001, 111110010]","[110001000, 111100111]","[101111111, 111011100]","[101111010, 111001101]","[101110011, 111000000]","[101101001, 110110110]","[101100001, 110101010]","[101010111, 110100000]","[101001101, 110010110]","[101000100, 110001011]","[100111001, 110000010]","[100101110, 101111001]","[100100110, 101101101]","[100011101, 101100010]","[100010011, 101011000]","[100001000, 101001111]","[11111101, 101000110]","[11110110, 100111010]","[11101111, 100101110]","[11101001, 100100001]","[11011111, 100011000]","[11010111, 100001101]","[11001111, 100000010]","[11000101, 11111001]","[10111110, 11101110]","[10111001, 11100001]","[10110001, 11010111]","[10101010, 11001100]","[10100001, 11000011]","[10010111, 10111011]","[10010001, 10101111]","[10001001, 10100101]","[1111111, 10011101]","[1111011, 10010000]","[1110011, 10000111]","[1101100, 1111101]","[1100111, 1110010]","[1100001, 1101000]","[1011000, 1100001]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[110010010, 111110001]","[110001001, 111100110]","[110000000, 111011011]","[101110110, 111010001]","[101101110, 111000101]","[101100110, 110111001]","[101011110, 110101101]","[101010111, 110100000]","[101001101, 110010110]","[101000100, 110001011]","[100111001, 110000010]","[100101110, 101111001]","[100100110, 101101101]","[100011101, 101100010]","[100010011, 101011000]","[100001000, 101001111]","[11111101, 101000110]","[11110110, 100111010]","[11101111, 100101110]","[11101001, 100100001]","[11011111, 100011000]","[11010111, 100001101]","[11001111, 100000010]","[11000101, 11111001]","[10111110, 11101110]","[10111001, 11100001]","[10110001, 11010111]","[10101010, 11001100]","[10100001, 11000011]","[10010111, 10111011]","[10010001, 10101111]","[10001001, 10100101]","[1111111, 10011101]","[1111011, 10010000]","[1110011, 10000111]","[1101100, 1111101]","[1100111, 1110010]","[1100001, 1101000]","[1011000, 1100001]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[110010011, 111110000]","[110001010, 111100101]","[110000001, 111011010]","[101110111, 111010000]","[101101111, 111000100]","[101100111, 110111000]","[101011111, 110101100]","[101011000, 110011111]","[101010000, 110010011]","[101000101, 110001010]","[100111010, 110000001]","[100101111, 101111000]","[100100111, 101101100]","[100011110, 101100001]","[100010100, 101010111]","[100001010, 101001101]","[11111111, 101000100]","[11111000, 100111000]","[11101111, 100101110]","[11101001, 100100001]","[11011111, 100011000]","[11010111, 100001101]","[11001111, 100000010]","[11000101, 11111001]","[10111110, 11101110]","[10111001, 11100001]","[10110001, 11010111]","[10101010, 11001100]","[10100001, 11000011]","[10010111, 10111011]","[10010001, 10101111]","[10001001, 10100101]","[1111111, 10011101]","[1111011, 10010000]","[1110011, 10000111]","[1101100, 1111101]","[1100111, 1110010]","[1100001, 1101000]","[1011000, 1100001]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
