"[11001011, 11110101]","[11000101, 11101001]","[10111101, 11011111]","[10111001, 11010001]","[10110001, 11000111]","[10101001, 10111101]","[10100010, 10110010]","[10011000, 10101010]","[10001110, 10100010]","[10000100, 10011010]","[1111001, 10010011]","[1110010, 10001001]","[1101001, 10000001]","[1011111, 1111010]","[1011011, 1101110]","[1010110, 1100011]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[11001101, 11110011]","[11000111, 11100111]","[11000001, 11011011]","[10111001, 11010001]","[10110001, 11000111]","[10101001, 10111101]","[10100010, 10110010]","[10011000, 10101010]","[10001110, 10100010]","[10000100, 10011010]","[1111001, 10010011]","[1110010, 10001001]","[1101001, 10000001]","[1011111, 1111010]","[1011011, 1101110]","[1010110, 1100011]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[11001110, 11110010]","[11000111, 11100111]","[11000001, 11011011]","[10111001, 11010001]","[10110001, 11000111]","[10101001, 10111101]","[10100010, 10110010]","[10011000, 10101010]","[10001110, 10100010]","[10000100, 10011010]","[1111001, 10010011]","[1110010, 10001001]","[1101001, 10000001]","[1011111, 1111010]","[1011011, 1101110]","[1010110, 1100011]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[11001111, 11110001]","[11001001, 11100101]","[11000001, 11011011]","[10111001, 11010001]","[10110001, 11000111]","[10101001, 10111101]","[10100010, 10110010]","[10011000, 10101010]","[10001110, 10100010]","[10000100, 10011010]","[1111001, 10010011]","[1110010, 10001001]","[1101001, 10000001]","[1011111, 1111010]","[1011011, 1101110]","[1010110, 1100011]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[11010000, 11110000]","[11000110, 11101000]","[10111101, 11011111]","[10111001, 11010001]","[10110001, 11000111]","[10101001, 10111101]","[10100010, 10110010]","[10011000, 10101010]","[10001110, 10100010]","[10000100, 10011010]","[1111001, 10010011]","[1110010, 10001001]","[1101001, 10000001]","[1011111, 1111010]","[1011011, 1101110]","[1010110, 1100011]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[11010001, 11101111]","[11001011, 11100011]","[11000100, 11011000]","[10111010, 11010000]","[10110001, 11000111]","[10101001, 10111101]","[10100010, 10110010]","[10011000, 10101010]","[10001110, 10100010]","[10000100, 10011010]","[1111001, 10010011]","[1110010, 10001001]","[1101001, 10000001]","[1011111, 1111010]","[1011011, 1101110]","[1010110, 1100011]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
"[11010010, 11101110]","[11001011, 11100011]","[11000100, 11011000]","[10111010, 11010000]","[10110001, 11000111]","[10101001, 10111101]","[10100010, 10110010]","[10011000, 10101010]","[10001110, 10100010]","[10000100, 10011010]","[1111001, 10010011]","[1110010, 10001001]","[1101001, 10000001]","[1011111, 1111010]","[1011011, 1101110]","[1010110, 1100011]","[1001111, 1011010]","[1001001, 1010000]","[111111, 1001010]","[111010, 1000000]","[110001, 111010]","[101011, 110010]","[100101, 101010]","[11110, 100011]","[11001, 11011]","[10101, 10011]","[10000, 1100]","[1001, 1000]","[11, 100]"
