"[5, 33, 16, 21, 15, 14, 16]","[4, 24, 14, 15, 13, 11, 13]","[3, 14, 12, 12, 6, 6, 12]","[2, 6, 5, 10, 4, 5, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[5, 34, 16, 23, 13, 11, 21]","[4, 25, 13, 16, 11, 6, 16]","[3, 16, 11, 14, 6, 4, 12]","[2, 10, 6, 12, 3, 3, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[6, 31, 25, 23, 11, 13, 14]","[5, 22, 22, 16, 6, 11, 12]","[4, 14, 13, 15, 5, 6, 6]","[3, 10, 12, 13, 2, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 32, 21, 20, 15, 14, 15]","[4, 24, 14, 15, 13, 11, 13]","[3, 14, 12, 12, 6, 6, 12]","[2, 6, 5, 10, 4, 5, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[6, 32, 23, 22, 12, 10, 21]","[4, 25, 13, 16, 11, 6, 16]","[3, 16, 11, 14, 6, 4, 12]","[2, 10, 6, 12, 3, 3, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[6, 33, 21, 23, 12, 10, 21]","[4, 25, 13, 16, 11, 6, 16]","[3, 16, 11, 14, 6, 4, 12]","[2, 10, 6, 12, 3, 3, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[6, 41, 16, 21, 12, 13, 14]","[5, 31, 13, 16, 6, 12, 11]","[4, 21, 11, 13, 5, 10, 5]","[2, 12, 6, 11, 3, 4, 4]","[1, 5, 3, 6, 0, 3, 2]","[0, 3, 1, 3, 0, 1, 0]"
"[10, 33, 16, 23, 11, 12, 21]","[5, 23, 12, 16, 10, 11, 16]","[3, 13, 6, 14, 6, 6, 13]","[2, 6, 5, 10, 4, 5, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[11, 31, 30, 20, 20, 3, 14]","[4, 23, 24, 13, 15, 2, 13]","[3, 16, 20, 6, 12, 0, 12]","[1, 12, 13, 4, 11, 0, 6]","[0, 3, 11, 2, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 34, 31, 11, 23, 4, 12]","[10, 24, 25, 4, 20, 3, 11]","[4, 20, 21, 2, 14, 1, 10]","[1, 12, 14, 1, 11, 0, 6]","[0, 2, 12, 0, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
