"[4, 24, 15, 16, 11, 13, 6]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[4, 24, 20, 14, 12, 12, 6]","[2, 20, 12, 13, 5, 11, 4]","[0, 12, 5, 11, 3, 6, 3]","[0, 5, 3, 5, 2, 4, 1]","[0, 3, 1, 3, 0, 1, 0]"
"[4, 24, 23, 11, 16, 0, 14]","[3, 16, 20, 6, 12, 0, 12]","[1, 12, 13, 4, 11, 0, 6]","[0, 3, 11, 2, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 22, 22, 12, 15, 11, 5]","[4, 14, 13, 11, 14, 4, 4]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 22, 22, 13, 13, 12, 5]","[4, 15, 13, 10, 12, 6, 4]","[2, 10, 11, 5, 6, 4, 2]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[5, 22, 22, 14, 12, 11, 6]","[4, 14, 13, 13, 10, 6, 4]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[5, 23, 15, 14, 15, 11, 6]","[4, 14, 13, 12, 13, 4, 4]","[3, 6, 11, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 1, 0]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 23, 15, 15, 11, 15, 5]","[4, 14, 13, 13, 10, 6, 4]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[5, 23, 15, 16, 10, 14, 6]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[5, 23, 21, 12, 14, 12, 5]","[4, 15, 13, 10, 12, 6, 4]","[2, 10, 11, 5, 6, 4, 2]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[5, 24, 15, 11, 15, 14, 5]","[4, 15, 13, 10, 12, 6, 4]","[2, 10, 11, 5, 6, 4, 2]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[5, 24, 23, 10, 15, 3, 12]","[3, 20, 16, 4, 13, 0, 11]","[1, 12, 14, 1, 11, 0, 6]","[0, 2, 12, 0, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 26, 14, 12, 13, 11, 11]","[4, 15, 11, 10, 11, 6, 6]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[5, 26, 14, 13, 14, 6, 11]","[4, 20, 12, 11, 11, 4, 5]","[2, 11, 6, 10, 5, 2, 4]","[0, 4, 3, 6, 3, 0, 2]","[0, 3, 1, 3, 1, 0, 0]"
"[5, 26, 15, 11, 12, 12, 11]","[4, 15, 11, 10, 11, 6, 6]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[6, 22, 20, 15, 10, 14, 5]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[6, 22, 21, 12, 15, 6, 10]","[4, 14, 13, 11, 14, 4, 4]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
