"[11, 40, 36, 23, 21, 13, 20]","[5, 32, 32, 16, 16, 12, 15]","[4, 24, 25, 13, 15, 6, 12]","[3, 20, 21, 11, 12, 3, 10]","[0, 11, 14, 5, 11, 2, 6]","[0, 2, 12, 4, 6, 0, 4]","[0, 0, 6, 3, 3, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 51, 33, 14, 21, 21, 12]","[11, 41, 25, 11, 16, 16, 11]","[10, 25, 23, 10, 14, 14, 5]","[4, 20, 20, 5, 11, 11, 4]","[1, 12, 14, 4, 5, 6, 3]","[0, 5, 12, 2, 2, 4, 1]","[0, 2, 5, 1, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[13, 46, 31, 20, 15, 21, 15]","[11, 40, 25, 14, 13, 15, 13]","[6, 30, 23, 11, 10, 12, 12]","[3, 21, 16, 5, 6, 11, 10]","[1, 12, 14, 3, 5, 6, 4]","[0, 5, 12, 1, 2, 4, 2]","[0, 2, 5, 0, 0, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[14, 44, 32, 16, 20, 20, 15]","[11, 40, 25, 14, 13, 15, 13]","[6, 30, 23, 11, 10, 12, 12]","[3, 21, 16, 5, 6, 11, 10]","[1, 12, 14, 3, 5, 6, 4]","[0, 5, 12, 1, 2, 4, 2]","[0, 2, 5, 0, 0, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[14, 45, 23, 23, 22, 13, 21]","[13, 41, 14, 16, 16, 11, 20]","[11, 30, 12, 14, 13, 10, 14]","[5, 16, 10, 11, 10, 6, 13]","[2, 6, 6, 6, 6, 4, 10]","[0, 4, 4, 5, 4, 3, 2]","[0, 3, 2, 3, 0, 1, 1]"
"[14, 45, 24, 24, 22, 14, 15]","[13, 41, 16, 23, 13, 11, 14]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[14, 51, 23, 24, 20, 13, 16]","[12, 43, 16, 21, 14, 11, 14]","[11, 32, 13, 16, 10, 10, 12]","[5, 21, 10, 13, 6, 6, 10]","[2, 13, 5, 11, 5, 4, 4]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[14, 51, 24, 22, 20, 15, 15]","[12, 43, 16, 21, 14, 11, 14]","[11, 32, 13, 16, 10, 10, 12]","[5, 21, 10, 13, 6, 6, 10]","[2, 13, 5, 11, 5, 4, 4]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[15, 42, 35, 20, 12, 20, 20]","[11, 36, 26, 15, 10, 14, 16]","[6, 26, 24, 13, 5, 12, 12]","[5, 22, 16, 11, 3, 10, 6]","[3, 14, 13, 6, 2, 5, 3]","[2, 11, 11, 2, 0, 3, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[15, 44, 24, 24, 21, 15, 15]","[14, 36, 20, 23, 13, 11, 14]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[15, 45, 21, 24, 16, 16, 21]","[14, 36, 14, 23, 13, 13, 15]","[13, 30, 12, 15, 10, 11, 13]","[10, 16, 10, 11, 6, 6, 12]","[4, 6, 5, 10, 5, 5, 5]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[15, 45, 23, 25, 15, 20, 15]","[13, 41, 16, 23, 13, 11, 14]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[15, 46, 24, 23, 21, 14, 15]","[14, 41, 20, 21, 14, 11, 13]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[15, 50, 24, 22, 20, 14, 16]","[12, 43, 16, 21, 14, 11, 14]","[11, 32, 13, 16, 10, 10, 12]","[5, 21, 10, 13, 6, 6, 10]","[2, 13, 5, 11, 5, 4, 4]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[15, 50, 25, 23, 15, 20, 13]","[12, 43, 21, 20, 14, 12, 12]","[10, 34, 12, 15, 11, 11, 11]","[5, 21, 10, 13, 6, 6, 10]","[2, 13, 5, 11, 5, 4, 4]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[16, 42, 32, 16, 16, 23, 13]","[15, 34, 25, 12, 14, 22, 6]","[14, 30, 20, 10, 11, 16, 4]","[10, 21, 15, 5, 5, 15, 2]","[5, 13, 12, 4, 4, 10, 1]","[3, 5, 10, 2, 1, 5, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[16, 43, 24, 22, 15, 16, 22]","[15, 36, 15, 20, 12, 14, 16]","[13, 30, 12, 15, 10, 11, 13]","[10, 16, 10, 11, 6, 6, 12]","[4, 6, 5, 10, 5, 5, 5]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[16, 43, 25, 23, 16, 20, 15]","[14, 36, 21, 20, 14, 14, 12]","[12, 30, 14, 15, 10, 13, 10]","[5, 20, 12, 12, 5, 11, 6]","[3, 12, 5, 11, 4, 5, 4]","[2, 5, 3, 6, 1, 2, 3]","[1, 3, 0, 3, 0, 0, 1]"
"[16, 43, 31, 15, 16, 25, 12]","[15, 34, 25, 12, 14, 22, 6]","[14, 30, 20, 10, 11, 16, 4]","[10, 21, 15, 5, 5, 15, 2]","[5, 13, 12, 4, 4, 10, 1]","[3, 5, 10, 2, 1, 5, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[16, 44, 25, 21, 20, 16, 16]","[14, 36, 21, 20, 14, 14, 12]","[12, 30, 14, 15, 10, 13, 10]","[5, 20, 12, 12, 5, 11, 6]","[3, 12, 5, 11, 4, 5, 4]","[2, 5, 3, 6, 1, 2, 3]","[1, 3, 0, 3, 0, 0, 1]"
"[16, 44, 25, 23, 16, 12, 22]","[15, 40, 16, 21, 13, 10, 16]","[12, 30, 14, 16, 11, 5, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[16, 44, 25, 24, 20, 13, 16]","[14, 40, 21, 22, 13, 11, 13]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[16, 45, 24, 23, 20, 15, 15]","[14, 41, 20, 21, 14, 11, 13]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[16, 45, 25, 22, 20, 14, 16]","[14, 41, 20, 21, 14, 11, 13]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[16, 46, 23, 23, 15, 16, 16]","[15, 41, 20, 20, 13, 14, 11]","[12, 31, 14, 15, 10, 12, 10]","[6, 20, 11, 13, 5, 10, 6]","[3, 12, 6, 11, 4, 5, 3]","[2, 5, 4, 5, 2, 3, 1]","[1, 3, 1, 3, 0, 0, 0]"
"[16, 46, 25, 21, 20, 12, 21]","[14, 41, 16, 20, 15, 10, 15]","[11, 31, 14, 16, 12, 4, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[20, 42, 23, 25, 15, 16, 20]","[14, 36, 14, 23, 13, 13, 15]","[13, 30, 12, 15, 10, 11, 13]","[10, 16, 10, 11, 6, 6, 12]","[4, 6, 5, 10, 5, 5, 5]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[20, 43, 23, 30, 15, 15, 15]","[14, 36, 20, 23, 13, 11, 14]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[20, 43, 24, 22, 15, 16, 21]","[15, 36, 15, 20, 12, 14, 16]","[13, 30, 12, 15, 10, 11, 13]","[10, 16, 10, 11, 6, 6, 12]","[4, 6, 5, 10, 5, 5, 5]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[20, 43, 31, 15, 16, 25, 11]","[15, 34, 25, 12, 14, 22, 6]","[14, 30, 20, 10, 11, 16, 4]","[10, 21, 15, 5, 5, 15, 2]","[5, 13, 12, 4, 4, 10, 1]","[3, 5, 10, 2, 1, 5, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[20, 44, 25, 23, 16, 12, 21]","[15, 40, 16, 21, 13, 10, 16]","[12, 30, 14, 16, 11, 5, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[20, 44, 26, 22, 16, 11, 22]","[15, 40, 16, 21, 13, 10, 16]","[12, 30, 14, 16, 11, 5, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[20, 44, 26, 23, 20, 12, 16]","[14, 41, 20, 21, 14, 11, 13]","[12, 30, 14, 16, 10, 10, 12]","[5, 20, 11, 14, 5, 6, 10]","[2, 12, 6, 13, 3, 3, 5]","[1, 6, 3, 6, 2, 1, 3]","[0, 3, 1, 3, 1, 0, 0]"
"[20, 46, 24, 21, 16, 16, 15]","[15, 41, 20, 20, 13, 14, 11]","[12, 31, 14, 15, 10, 12, 10]","[6, 20, 11, 13, 5, 10, 6]","[3, 12, 6, 11, 4, 5, 3]","[2, 5, 4, 5, 2, 3, 1]","[1, 3, 1, 3, 0, 0, 0]"
"[21, 42, 31, 20, 16, 24, 10]","[15, 34, 23, 15, 13, 23, 5]","[14, 30, 20, 10, 11, 16, 4]","[10, 21, 15, 5, 5, 15, 2]","[5, 13, 12, 4, 4, 10, 1]","[3, 5, 10, 2, 1, 5, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[21, 44, 26, 21, 20, 12, 20]","[15, 40, 16, 20, 14, 11, 15]","[12, 30, 14, 16, 11, 5, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[22, 40, 32, 20, 16, 24, 10]","[15, 34, 23, 15, 13, 23, 5]","[14, 30, 20, 10, 11, 16, 4]","[10, 21, 15, 5, 5, 15, 2]","[5, 13, 12, 4, 4, 10, 1]","[3, 5, 10, 2, 1, 5, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[22, 40, 33, 15, 20, 24, 10]","[15, 34, 25, 12, 14, 22, 6]","[14, 30, 20, 10, 11, 16, 4]","[10, 21, 15, 5, 5, 15, 2]","[5, 13, 12, 4, 4, 10, 1]","[3, 5, 10, 2, 1, 5, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[22, 41, 26, 23, 16, 13, 20]","[20, 34, 20, 20, 14, 12, 14]","[13, 30, 12, 15, 10, 11, 13]","[10, 16, 10, 11, 6, 6, 12]","[4, 6, 5, 10, 5, 5, 5]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[23, 40, 25, 23, 20, 14, 16]","[20, 34, 20, 20, 14, 12, 14]","[13, 30, 12, 15, 10, 11, 13]","[10, 16, 10, 11, 6, 6, 12]","[4, 6, 5, 10, 5, 5, 5]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
