"[12, 46, 34, 22, 21, 14, 14]","[11, 41, 26, 20, 13, 13, 12]","[6, 31, 22, 14, 11, 12, 10]","[4, 21, 15, 12, 6, 11, 5]","[3, 12, 12, 11, 4, 5, 3]","[2, 4, 6, 5, 2, 3, 2]","[1, 3, 2, 3, 0, 1, 0]"
"[20, 43, 31, 22, 22, 14, 14]","[15, 36, 22, 16, 15, 13, 13]","[14, 30, 16, 12, 14, 10, 10]","[10, 20, 14, 10, 11, 6, 5]","[3, 11, 12, 6, 6, 4, 3]","[2, 4, 10, 3, 4, 3, 0]","[0, 2, 5, 0, 1, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
