"[6, 32, 23, 21, 12, 16, 11]","[5, 23, 15, 15, 11, 15, 5]","[4, 14, 13, 13, 10, 6, 4]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[6, 33, 16, 15, 16, 16, 13]","[5, 24, 15, 11, 15, 14, 5]","[4, 15, 13, 10, 12, 6, 4]","[2, 10, 11, 5, 6, 4, 2]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[6, 35, 15, 14, 16, 15, 14]","[5, 26, 14, 12, 13, 11, 11]","[4, 15, 11, 10, 11, 6, 6]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 32, 21, 16, 14, 15, 13]","[5, 22, 15, 13, 12, 13, 11]","[4, 12, 11, 10, 11, 10, 10]","[0, 0, 6, 6, 6, 6, 6]","[0, 0, 5, 5, 5, 5, 0]","[0, 0, 4, 4, 4, 0, 0]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 32, 26, 13, 16, 5, 16]","[5, 24, 23, 10, 15, 3, 12]","[3, 20, 16, 4, 13, 0, 11]","[1, 12, 14, 1, 11, 0, 6]","[0, 2, 12, 0, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 32, 30, 14, 21, 2, 15]","[4, 24, 23, 11, 16, 0, 14]","[3, 16, 20, 6, 12, 0, 12]","[1, 12, 13, 4, 11, 0, 6]","[0, 3, 11, 2, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 36, 15, 16, 10, 13, 20]","[5, 26, 13, 13, 6, 11, 14]","[4, 20, 11, 10, 4, 6, 11]","[1, 11, 6, 6, 1, 5, 6]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[11, 36, 16, 16, 15, 13, 11]","[10, 24, 15, 13, 14, 11, 4]","[5, 14, 13, 11, 10, 6, 3]","[3, 5, 12, 5, 5, 4, 1]","[2, 2, 10, 3, 3, 0, 0]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 41, 20, 16, 11, 12, 13]","[6, 26, 14, 14, 6, 11, 11]","[5, 16, 12, 13, 3, 10, 4]","[3, 11, 10, 10, 1, 5, 2]","[0, 2, 5, 5, 0, 3, 1]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 43, 13, 21, 12, 13, 11]","[10, 31, 10, 14, 10, 12, 10]","[2, 20, 5, 12, 5, 11, 6]","[0, 13, 1, 11, 4, 5, 4]","[0, 5, 0, 6, 1, 3, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[11, 44, 11, 15, 14, 15, 11]","[10, 31, 10, 14, 10, 12, 10]","[2, 20, 5, 12, 5, 11, 6]","[0, 13, 1, 11, 4, 5, 4]","[0, 5, 0, 6, 1, 3, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[12, 36, 23, 15, 14, 5, 13]","[11, 31, 20, 11, 12, 2, 11]","[6, 16, 13, 6, 11, 1, 10]","[4, 6, 12, 4, 10, 0, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 36, 23, 16, 3, 12, 16]","[11, 31, 16, 12, 2, 11, 12]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[13, 30, 15, 20, 16, 20, 10]","[5, 22, 12, 14, 15, 15, 5]","[4, 14, 5, 13, 13, 10, 4]","[2, 6, 4, 10, 6, 5, 3]","[0, 4, 2, 5, 4, 3, 0]","[0, 3, 0, 3, 1, 1, 0]"
"[13, 36, 15, 16, 6, 14, 15]","[12, 30, 14, 13, 4, 11, 11]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[13, 36, 16, 14, 13, 13, 13]","[12, 26, 15, 5, 11, 12, 10]","[10, 16, 11, 4, 10, 6, 5]","[4, 10, 10, 3, 5, 4, 2]","[1, 4, 5, 1, 2, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[13, 36, 20, 16, 5, 14, 14]","[11, 31, 15, 13, 2, 12, 11]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[13, 40, 16, 15, 6, 14, 14]","[11, 31, 15, 13, 2, 12, 11]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[13, 40, 21, 15, 5, 14, 13]","[11, 31, 16, 12, 2, 11, 12]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[13, 41, 21, 12, 13, 13, 11]","[12, 26, 15, 5, 11, 12, 10]","[10, 16, 11, 4, 10, 6, 5]","[4, 10, 10, 3, 5, 4, 2]","[1, 4, 5, 1, 2, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[15, 34, 20, 20, 6, 13, 13]","[12, 30, 14, 13, 4, 11, 11]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
