"[0, 41, 16, 16, 14, 13, 12]","[0, 31, 14, 14, 11, 12, 6]","[0, 21, 12, 12, 5, 11, 4]","[0, 12, 5, 11, 3, 6, 3]","[0, 5, 3, 5, 2, 4, 1]","[0, 3, 1, 3, 0, 1, 0]"
"[6, 33, 15, 14, 16, 14, 11]","[5, 23, 14, 11, 13, 12, 5]","[4, 14, 11, 5, 11, 6, 4]","[3, 5, 10, 4, 4, 4, 2]","[1, 3, 5, 2, 0, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 34, 6, 14, 16, 15, 14]","[5, 25, 5, 12, 12, 13, 11]","[4, 16, 1, 10, 11, 6, 10]","[1, 6, 0, 6, 6, 5, 4]","[0, 4, 0, 5, 4, 3, 0]","[0, 3, 0, 3, 1, 1, 0]"
"[11, 26, 26, 14, 14, 6, 12]","[10, 20, 22, 13, 11, 5, 5]","[4, 12, 15, 11, 10, 2, 4]","[2, 3, 12, 10, 4, 0, 3]","[0, 0, 6, 4, 2, 0, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 31, 24, 16, 13, 6, 11]","[10, 20, 22, 13, 11, 5, 5]","[4, 12, 15, 11, 10, 2, 4]","[2, 3, 12, 10, 4, 0, 3]","[0, 0, 6, 4, 2, 0, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 30, 24, 15, 14, 10, 10]","[5, 21, 21, 13, 11, 5, 6]","[4, 12, 15, 11, 10, 2, 4]","[2, 3, 12, 10, 4, 0, 3]","[0, 0, 6, 4, 2, 0, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
