"[4, 24, 11, 15, 14, 11, 14]","[3, 13, 6, 14, 6, 6, 13]","[2, 6, 5, 10, 4, 5, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[5, 22, 13, 16, 10, 12, 15]","[3, 13, 6, 14, 6, 6, 13]","[2, 6, 5, 10, 4, 5, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[5, 23, 12, 16, 10, 11, 16]","[3, 13, 6, 14, 6, 6, 13]","[2, 6, 5, 10, 4, 5, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[5, 23, 24, 6, 16, 3, 13]","[4, 20, 21, 2, 14, 1, 10]","[1, 12, 14, 1, 11, 0, 6]","[0, 2, 12, 0, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 23, 25, 4, 16, 5, 12]","[4, 20, 21, 2, 14, 1, 10]","[1, 12, 14, 1, 11, 0, 6]","[0, 2, 12, 0, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 24, 16, 14, 6, 12, 12]","[5, 16, 12, 13, 3, 11, 5]","[4, 10, 10, 10, 2, 5, 3]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[6, 25, 16, 12, 13, 11, 10]","[4, 15, 13, 10, 12, 6, 4]","[2, 10, 11, 5, 6, 4, 2]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[6, 26, 15, 11, 14, 11, 10]","[4, 15, 13, 10, 12, 6, 4]","[2, 10, 11, 5, 6, 4, 2]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[6, 26, 15, 13, 11, 11, 11]","[5, 14, 13, 11, 10, 6, 5]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 31, 12, 14, 14, 11, 5]","[5, 21, 10, 12, 11, 6, 3]","[3, 12, 4, 10, 10, 4, 1]","[0, 4, 2, 5, 4, 3, 0]","[0, 3, 0, 3, 1, 1, 0]"
"[10, 22, 22, 12, 15, 10, 5]","[4, 14, 13, 11, 14, 4, 4]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 22, 22, 14, 12, 10, 6]","[4, 14, 13, 13, 10, 6, 4]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 23, 15, 14, 15, 10, 6]","[4, 14, 13, 12, 13, 4, 4]","[3, 6, 11, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 1, 0]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 23, 20, 15, 11, 12, 5]","[4, 14, 13, 13, 10, 6, 4]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 23, 22, 12, 12, 12, 5]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 24, 15, 12, 14, 13, 5]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 24, 15, 13, 13, 12, 6]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 24, 15, 14, 12, 11, 10]","[4, 13, 12, 13, 6, 6, 6]","[3, 6, 10, 10, 4, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 25, 15, 11, 12, 15, 5]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 26, 14, 12, 13, 10, 11]","[4, 15, 11, 10, 11, 6, 6]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 31, 13, 14, 12, 6, 10]","[4, 21, 11, 11, 10, 5, 5]","[2, 11, 6, 10, 5, 2, 4]","[0, 4, 3, 6, 3, 0, 2]","[0, 3, 1, 3, 1, 0, 0]"
"[11, 22, 22, 10, 15, 10, 6]","[5, 13, 14, 6, 14, 5, 4]","[4, 6, 13, 4, 10, 2, 2]","[2, 3, 10, 2, 4, 1, 0]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
