"[5, 32, 16, 16, 13, 14, 11]","[4, 22, 14, 13, 11, 12, 5]","[3, 13, 10, 11, 5, 10, 4]","[0, 4, 6, 5, 3, 5, 3]","[0, 3, 5, 2, 1, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 31, 22, 15, 13, 10, 13]","[4, 22, 16, 11, 12, 5, 11]","[3, 12, 12, 10, 10, 3, 6]","[0, 4, 6, 4, 6, 2, 4]","[0, 3, 4, 3, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 33, 22, 13, 12, 11, 11]","[10, 21, 15, 6, 11, 10, 10]","[3, 10, 13, 5, 10, 5, 5]","[0, 3, 12, 2, 6, 1, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 34, 21, 12, 13, 11, 11]","[10, 21, 15, 6, 11, 10, 10]","[3, 10, 13, 5, 10, 5, 5]","[0, 3, 12, 2, 6, 1, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[13, 30, 22, 21, 11, 5, 11]","[11, 20, 15, 15, 10, 3, 10]","[4, 10, 13, 13, 6, 0, 6]","[2, 3, 12, 10, 4, 0, 3]","[0, 0, 6, 4, 2, 0, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
