"[4, 26, 16, 13, 7, 12, 11, 6]","[3, 20, 13, 11, 5, 11, 5, 4]","[1, 12, 11, 6, 3, 6, 4, 3]","[0, 5, 7, 3, 1, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 27, 15, 11, 13, 11, 5, 11]","[3, 16, 13, 7, 11, 6, 4, 7]","[2, 11, 12, 4, 7, 5, 1, 4]","[1, 4, 7, 3, 4, 3, 0, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 23, 14, 11, 14, 12, 12, 6]","[4, 14, 10, 7, 11, 10, 10, 5]","[0, 5, 7, 6, 6, 6, 7, 3]","[0, 4, 6, 4, 5, 4, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 23, 14, 12, 13, 12, 11, 7]","[4, 14, 10, 7, 11, 10, 10, 5]","[0, 5, 7, 6, 6, 6, 7, 3]","[0, 4, 6, 4, 5, 4, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 23, 23, 7, 14, 10, 3, 12]","[3, 17, 17, 3, 12, 6, 2, 10]","[1, 12, 14, 0, 11, 5, 0, 5]","[0, 4, 12, 0, 7, 2, 0, 4]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 24, 13, 11, 14, 12, 11, 7]","[4, 14, 10, 7, 11, 10, 10, 5]","[0, 5, 7, 6, 6, 6, 7, 3]","[0, 4, 6, 4, 5, 4, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 24, 14, 12, 12, 11, 11, 10]","[3, 13, 10, 11, 7, 7, 10, 7]","[0, 5, 7, 6, 6, 6, 7, 3]","[0, 4, 6, 4, 5, 4, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 24, 15, 11, 11, 12, 11, 10]","[3, 12, 12, 10, 7, 7, 10, 7]","[0, 5, 7, 6, 6, 6, 7, 3]","[0, 4, 6, 4, 5, 4, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 25, 14, 14, 12, 7, 7, 11]","[4, 17, 11, 13, 7, 4, 6, 6]","[3, 12, 10, 11, 4, 3, 3, 3]","[1, 5, 6, 4, 2, 2, 2, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[5, 25, 15, 13, 6, 16, 10, 5]","[3, 20, 13, 11, 5, 11, 5, 4]","[1, 12, 11, 6, 3, 6, 4, 3]","[0, 5, 7, 3, 1, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 25, 16, 12, 7, 14, 10, 6]","[3, 20, 13, 11, 5, 11, 5, 4]","[1, 12, 11, 6, 3, 6, 4, 3]","[0, 5, 7, 3, 1, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 25, 17, 10, 12, 12, 5, 11]","[3, 16, 13, 7, 11, 6, 4, 7]","[2, 11, 12, 4, 7, 5, 1, 4]","[1, 4, 7, 3, 4, 3, 0, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 26, 13, 13, 6, 13, 11, 10]","[3, 17, 11, 7, 5, 11, 6, 7]","[2, 11, 10, 5, 4, 7, 4, 3]","[0, 5, 6, 3, 1, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 26, 14, 11, 7, 13, 11, 10]","[3, 16, 12, 7, 5, 11, 7, 6]","[2, 11, 10, 5, 4, 7, 4, 3]","[0, 5, 6, 3, 1, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 23, 13, 14, 11, 10, 12, 10]","[3, 13, 10, 11, 7, 7, 10, 7]","[0, 5, 7, 6, 6, 6, 7, 3]","[0, 4, 6, 4, 5, 4, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 23, 16, 13, 12, 10, 11, 6]","[4, 14, 13, 10, 11, 7, 5, 5]","[2, 6, 12, 6, 6, 4, 4, 3]","[1, 4, 7, 4, 3, 3, 0, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 23, 16, 14, 10, 7, 12, 7]","[4, 16, 13, 12, 6, 6, 7, 4]","[3, 12, 11, 10, 3, 5, 3, 2]","[1, 5, 6, 4, 2, 3, 2, 1]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[6, 23, 21, 12, 6, 12, 12, 5]","[5, 16, 13, 10, 5, 10, 7, 4]","[2, 11, 12, 6, 3, 5, 5, 2]","[1, 5, 6, 4, 2, 2, 3, 1]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[6, 24, 14, 10, 10, 16, 11, 6]","[3, 15, 12, 7, 5, 15, 5, 5]","[2, 11, 10, 5, 4, 7, 4, 3]","[0, 5, 6, 3, 1, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
