"[0, 21, 22, 16, 7, 13, 7, 12]","[0, 14, 15, 14, 6, 12, 5, 7]","[0, 7, 13, 13, 3, 7, 3, 5]","[0, 4, 12, 6, 2, 5, 2, 2]","[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 25, 14, 14, 12, 11, 13, 4]","[4, 16, 11, 12, 6, 6, 12, 3]","[3, 10, 6, 10, 4, 5, 6, 2]","[0, 5, 4, 6, 2, 3, 3, 1]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[5, 26, 17, 11, 6, 11, 12, 10]","[3, 16, 14, 10, 5, 7, 7, 6]","[1, 12, 13, 6, 3, 5, 4, 3]","[0, 6, 11, 2, 1, 3, 2, 2]","[0, 2, 5, 0, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 26, 17, 11, 7, 12, 7, 11]","[4, 17, 14, 10, 6, 10, 5, 5]","[1, 12, 13, 7, 3, 5, 3, 3]","[0, 6, 11, 2, 2, 3, 2, 1]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 20, 22, 10, 14, 7, 11, 7]","[4, 13, 16, 7, 12, 6, 10, 3]","[2, 6, 14, 4, 10, 5, 5, 1]","[0, 2, 12, 3, 5, 2, 3, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 22, 22, 7, 12, 7, 12, 7]","[6, 17, 13, 6, 11, 6, 11, 2]","[5, 10, 11, 4, 10, 5, 5, 0]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 25, 14, 14, 12, 6, 10, 10]","[4, 17, 11, 13, 7, 4, 6, 6]","[3, 12, 10, 11, 4, 3, 3, 3]","[1, 5, 6, 4, 2, 2, 2, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[7, 26, 6, 12, 11, 11, 13, 12]","[6, 16, 2, 10, 10, 10, 10, 10]","[0, 7, 0, 7, 7, 7, 5, 7]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[7, 26, 13, 15, 10, 6, 11, 10]","[4, 17, 11, 13, 7, 4, 6, 6]","[3, 12, 10, 11, 4, 3, 3, 3]","[1, 5, 6, 4, 2, 2, 2, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[7, 26, 14, 12, 5, 13, 11, 10]","[5, 17, 11, 10, 3, 11, 7, 6]","[3, 10, 10, 6, 2, 7, 5, 3]","[0, 5, 6, 3, 1, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 26, 17, 11, 5, 12, 7, 11]","[6, 17, 14, 10, 4, 10, 5, 5]","[3, 12, 13, 7, 1, 5, 3, 3]","[2, 6, 11, 2, 0, 3, 2, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 23, 16, 13, 12, 10, 10, 6]","[4, 14, 13, 10, 11, 7, 5, 5]","[2, 6, 12, 6, 6, 4, 4, 3]","[1, 4, 7, 4, 3, 3, 0, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 23, 22, 7, 12, 12, 5, 7]","[6, 17, 14, 5, 11, 10, 4, 4]","[4, 11, 13, 4, 5, 6, 2, 2]","[3, 5, 10, 2, 2, 4, 0, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 24, 14, 10, 10, 16, 10, 6]","[3, 15, 12, 7, 5, 15, 5, 5]","[2, 11, 10, 5, 4, 7, 4, 3]","[0, 5, 6, 3, 1, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 24, 17, 10, 6, 13, 10, 10]","[3, 15, 15, 6, 4, 12, 6, 6]","[2, 11, 13, 4, 2, 7, 2, 5]","[1, 5, 7, 2, 0, 5, 1, 3]","[0, 2, 5, 0, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 26, 11, 13, 10, 10, 14, 6]","[4, 16, 7, 11, 6, 7, 11, 5]","[3, 10, 6, 10, 4, 5, 6, 2]","[0, 5, 4, 6, 2, 3, 3, 1]","[0, 3, 2, 3, 0, 1, 1, 0]"
"[10, 26, 14, 6, 11, 12, 14, 5]","[6, 17, 11, 5, 6, 10, 11, 4]","[4, 10, 10, 4, 4, 6, 6, 2]","[1, 5, 6, 3, 0, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 26, 15, 10, 11, 11, 10, 7]","[4, 15, 13, 7, 10, 7, 6, 5]","[2, 11, 12, 5, 6, 4, 4, 2]","[1, 5, 6, 4, 3, 2, 2, 1]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[10, 27, 11, 13, 7, 11, 11, 10]","[5, 15, 7, 11, 6, 10, 10, 5]","[2, 7, 6, 10, 5, 4, 6, 3]","[0, 5, 4, 6, 3, 2, 3, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[11, 23, 20, 10, 10, 14, 7, 5]","[5, 15, 15, 6, 6, 12, 6, 3]","[4, 11, 13, 4, 5, 6, 2, 2]","[3, 5, 10, 2, 2, 4, 0, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 24, 15, 10, 12, 13, 5, 10]","[6, 14, 12, 6, 10, 10, 4, 7]","[3, 7, 10, 5, 5, 7, 1, 5]","[1, 4, 7, 3, 4, 3, 0, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 26, 12, 12, 11, 7, 13, 6]","[10, 16, 6, 10, 10, 6, 10, 4]","[3, 10, 5, 7, 6, 5, 4, 3]","[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[11, 26, 14, 10, 7, 11, 11, 10]","[6, 14, 12, 7, 5, 10, 7, 6]","[4, 10, 10, 6, 3, 6, 4, 3]","[1, 5, 7, 3, 0, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 30, 11, 12, 11, 10, 12, 5]","[6, 16, 6, 10, 10, 6, 11, 4]","[3, 10, 5, 7, 6, 5, 4, 3]","[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[11, 31, 15, 11, 11, 13, 5, 3]","[10, 17, 14, 5, 10, 10, 4, 2]","[4, 11, 12, 4, 5, 6, 3, 0]","[3, 5, 10, 2, 2, 4, 1, 0]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 27, 12, 10, 11, 11, 11, 6]","[10, 15, 6, 7, 10, 10, 7, 4]","[4, 10, 5, 6, 6, 6, 5, 1]","[2, 5, 4, 5, 4, 3, 1, 0]","[1, 3, 2, 3, 1, 0, 0, 0]"
"[13, 23, 13, 14, 10, 12, 5, 10]","[10, 14, 10, 10, 6, 10, 4, 7]","[3, 6, 7, 7, 3, 7, 2, 5]","[2, 5, 5, 4, 2, 5, 0, 1]","[1, 3, 2, 3, 0, 1, 0, 0]"
