"[2, 15, 12, 7, 7, 11, 7, 13]","[1, 7, 7, 5, 6, 7, 6, 7]","[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 15, 10, 13, 6, 13, 10, 6]","[0, 7, 7, 7, 5, 11, 5, 5]","[0, 4, 6, 6, 4, 5, 4, 1]","[0, 2, 5, 5, 0, 3, 1, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 16, 11, 7, 7, 7, 11, 12]","[2, 7, 7, 5, 6, 6, 7, 6]","[1, 6, 5, 4, 5, 4, 3, 2]","[0, 4, 3, 2, 2, 1, 1, 1]"
"[3, 16, 13, 11, 6, 7, 12, 6]","[2, 10, 11, 6, 5, 6, 6, 4]","[0, 4, 7, 5, 3, 4, 2, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 16, 13, 12, 6, 7, 11, 6]","[2, 10, 11, 7, 5, 6, 5, 4]","[0, 4, 7, 6, 3, 3, 3, 2]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 21, 4, 12, 13, 10, 7, 6]","[1, 14, 1, 7, 11, 7, 5, 4]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[4, 14, 12, 10, 12, 10, 10, 6]","[0, 5, 7, 7, 7, 7, 6, 5]","[0, 4, 6, 6, 6, 4, 4, 0]","[0, 3, 5, 5, 2, 3, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[4, 14, 13, 13, 6, 7, 7, 10]","[2, 7, 12, 10, 3, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 16, 10, 10, 11, 10, 11, 6]","[0, 5, 7, 7, 7, 7, 6, 5]","[0, 4, 6, 6, 6, 4, 4, 0]","[0, 3, 5, 5, 2, 3, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[4, 16, 13, 11, 7, 11, 5, 7]","[3, 7, 12, 7, 5, 7, 3, 4]","[2, 5, 10, 4, 3, 5, 2, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 17, 11, 11, 6, 7, 7, 11]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 17, 11, 11, 7, 7, 6, 11]","[3, 7, 10, 10, 5, 6, 4, 5]","[0, 4, 7, 6, 3, 3, 2, 3]","[0, 3, 5, 2, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 20, 3, 13, 13, 10, 7, 6]","[1, 14, 1, 7, 11, 7, 5, 4]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[4, 20, 6, 12, 11, 11, 7, 5]","[2, 12, 3, 11, 7, 7, 5, 3]","[1, 6, 0, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[4, 21, 11, 6, 10, 11, 10, 5]","[1, 11, 7, 5, 6, 7, 6, 4]","[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 15, 12, 11, 7, 7, 7, 10]","[3, 7, 10, 10, 6, 4, 6, 4]","[0, 4, 7, 6, 3, 3, 3, 2]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 15, 13, 10, 7, 11, 6, 7]","[3, 7, 12, 6, 6, 6, 4, 4]","[2, 5, 10, 4, 3, 5, 0, 2]","[0, 3, 5, 2, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 16, 11, 10, 6, 12, 10, 6]","[2, 7, 7, 7, 5, 10, 4, 5]","[0, 5, 5, 6, 3, 5, 3, 1]","[0, 3, 4, 3, 2, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 16, 12, 7, 7, 13, 7, 5]","[4, 12, 10, 5, 6, 10, 5, 1]","[1, 5, 6, 4, 4, 5, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 20, 15, 13, 5, 11, 3, 4]","[3, 13, 13, 10, 3, 5, 2, 3]","[1, 7, 11, 2, 2, 3, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 21, 15, 10, 5, 11, 6, 3]","[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 21, 15, 11, 6, 10, 4, 4]","[3, 13, 13, 10, 3, 5, 2, 3]","[1, 7, 11, 2, 2, 3, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 15, 13, 10, 6, 12, 5, 7]","[4, 10, 11, 6, 5, 7, 2, 5]","[2, 4, 7, 5, 3, 4, 0, 3]","[1, 3, 5, 2, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 15, 13, 12, 6, 12, 4, 6]","[5, 10, 10, 10, 4, 10, 0, 5]","[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 16, 10, 10, 6, 11, 10, 7]","[2, 7, 7, 7, 5, 10, 4, 5]","[0, 5, 5, 6, 3, 5, 3, 1]","[0, 3, 4, 3, 2, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 20, 15, 10, 5, 11, 4, 5]","[3, 13, 13, 7, 3, 5, 2, 4]","[2, 10, 11, 2, 1, 3, 1, 2]","[0, 2, 5, 0, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 14, 13, 10, 7, 10, 6, 7]","[4, 7, 12, 6, 5, 7, 4, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 16, 14, 10, 12, 3, 10, 3]","[4, 7, 12, 5, 10, 2, 6, 2]","[2, 4, 6, 4, 6, 0, 4, 0]","[1, 3, 4, 3, 2, 0, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
