"[5, 23, 11, 13, 12, 5, 11, 7]","[4, 14, 6, 10, 11, 2, 10, 5]","[1, 6, 4, 7, 6, 0, 6, 4]","[0, 4, 3, 6, 3, 0, 2, 2]","[0, 3, 0, 3, 1, 0, 0, 1]"
"[5, 23, 11, 14, 6, 7, 13, 6]","[4, 16, 7, 11, 4, 5, 10, 4]","[2, 11, 6, 10, 0, 3, 6, 2]","[0, 5, 3, 6, 0, 2, 3, 1]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[5, 23, 11, 14, 7, 13, 7, 5]","[4, 16, 7, 11, 5, 10, 6, 2]","[2, 11, 5, 10, 3, 6, 3, 0]","[0, 5, 3, 5, 2, 4, 1, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[5, 23, 11, 15, 11, 12, 6, 4]","[4, 14, 6, 13, 7, 7, 4, 3]","[3, 11, 5, 10, 3, 6, 2, 0]","[1, 5, 3, 5, 2, 4, 0, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[5, 23, 11, 15, 11, 13, 4, 5]","[4, 14, 7, 12, 7, 7, 3, 4]","[3, 11, 5, 10, 3, 6, 2, 0]","[1, 5, 3, 5, 2, 4, 0, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[5, 24, 14, 14, 11, 11, 2, 6]","[4, 15, 11, 13, 5, 7, 0, 5]","[3, 10, 10, 11, 3, 3, 0, 3]","[0, 3, 7, 4, 2, 2, 0, 2]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[6, 20, 16, 10, 10, 5, 12, 10]","[1, 12, 13, 7, 7, 3, 7, 7]","[0, 6, 11, 4, 6, 2, 6, 2]","[0, 3, 6, 3, 4, 1, 2, 1]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 21, 14, 12, 12, 10, 7, 5]","[4, 13, 10, 11, 10, 6, 5, 3]","[1, 5, 7, 6, 6, 4, 3, 2]","[0, 3, 5, 4, 4, 2, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[6, 22, 7, 14, 11, 10, 7, 10]","[3, 14, 4, 13, 7, 7, 5, 5]","[2, 11, 3, 10, 4, 4, 4, 2]","[0, 5, 0, 6, 0, 3, 3, 1]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[6, 22, 11, 16, 7, 7, 13, 3]","[5, 15, 6, 13, 6, 6, 10, 0]","[3, 11, 5, 11, 5, 3, 4, 0]","[2, 4, 4, 6, 3, 0, 3, 0]","[1, 3, 2, 3, 0, 0, 1, 0]"
"[6, 22, 11, 16, 7, 10, 11, 4]","[4, 13, 6, 15, 5, 7, 6, 2]","[3, 10, 4, 13, 3, 4, 3, 0]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[6, 22, 12, 12, 10, 11, 7, 7]","[4, 14, 5, 11, 7, 10, 5, 4]","[2, 7, 4, 10, 3, 5, 4, 2]","[0, 5, 1, 6, 0, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[6, 22, 17, 10, 10, 2, 11, 11]","[3, 12, 13, 7, 7, 1, 7, 7]","[2, 6, 11, 4, 6, 0, 6, 2]","[1, 3, 6, 3, 4, 0, 2, 1]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 23, 7, 16, 7, 11, 11, 4]","[5, 15, 5, 14, 5, 10, 6, 1]","[3, 10, 4, 13, 3, 3, 4, 0]","[1, 5, 3, 6, 0, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[6, 23, 10, 12, 14, 11, 4, 7]","[4, 15, 5, 10, 11, 10, 2, 5]","[1, 7, 3, 7, 7, 4, 1, 4]","[0, 4, 2, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[6, 23, 10, 13, 12, 11, 6, 6]","[4, 15, 5, 10, 11, 10, 2, 5]","[1, 7, 3, 7, 7, 4, 1, 4]","[0, 4, 2, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[6, 23, 11, 14, 7, 11, 10, 5]","[4, 14, 7, 12, 5, 7, 6, 3]","[3, 11, 5, 10, 2, 5, 4, 0]","[1, 5, 3, 6, 0, 2, 3, 0]","[0, 3, 1, 3, 0, 0, 1, 0]"
"[7, 20, 13, 12, 10, 6, 11, 10]","[3, 11, 10, 10, 7, 5, 7, 6]","[0, 4, 7, 6, 6, 3, 5, 3]","[0, 3, 6, 3, 4, 1, 2, 1]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 20, 16, 11, 5, 10, 12, 6]","[4, 12, 13, 10, 4, 6, 7, 4]","[2, 6, 11, 6, 0, 5, 5, 2]","[1, 3, 6, 5, 0, 2, 2, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 21, 17, 10, 10, 2, 10, 12]","[3, 12, 13, 7, 7, 1, 7, 7]","[2, 6, 11, 4, 6, 0, 6, 2]","[1, 3, 6, 3, 4, 0, 2, 1]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 22, 11, 15, 7, 10, 11, 4]","[5, 13, 6, 14, 5, 6, 10, 1]","[3, 6, 5, 12, 3, 3, 5, 0]","[2, 4, 3, 6, 2, 0, 3, 0]","[1, 3, 0, 3, 0, 0, 1, 0]"
"[10, 20, 16, 12, 3, 10, 12, 6]","[4, 12, 12, 10, 2, 7, 7, 5]","[2, 6, 6, 7, 0, 5, 6, 2]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[10, 21, 12, 11, 7, 10, 10, 10]","[3, 10, 7, 10, 6, 7, 7, 6]","[0, 5, 6, 6, 5, 6, 4, 2]","[0, 4, 4, 5, 3, 3, 0, 1]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[10, 22, 20, 10, 5, 14, 1, 7]","[4, 15, 14, 7, 3, 12, 0, 5]","[3, 11, 12, 5, 0, 7, 0, 3]","[2, 5, 10, 2, 0, 5, 0, 1]","[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 23, 15, 10, 11, 12, 6, 2]","[5, 14, 11, 6, 10, 10, 4, 1]","[2, 5, 10, 5, 5, 6, 2, 0]","[0, 3, 5, 4, 4, 2, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[10, 26, 10, 13, 6, 12, 11, 1]","[5, 16, 5, 11, 5, 11, 6, 0]","[4, 10, 4, 10, 4, 5, 3, 0]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
