"[2, 21, 17, 12, 7, 7, 7, 11]","[1, 13, 13, 11, 6, 6, 6, 4]","[0, 5, 12, 6, 4, 5, 2, 3]","[0, 3, 7, 4, 2, 2, 0, 2]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[3, 21, 14, 14, 7, 7, 11, 7]","[2, 13, 12, 12, 4, 6, 10, 3]","[0, 6, 6, 7, 2, 5, 6, 2]","[0, 5, 3, 6, 1, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 21, 15, 13, 5, 12, 11, 6]","[2, 12, 12, 10, 4, 7, 7, 5]","[0, 6, 6, 7, 2, 5, 6, 2]","[0, 5, 3, 6, 1, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 21, 16, 12, 5, 11, 12, 6]","[2, 12, 12, 10, 4, 7, 7, 5]","[0, 6, 6, 7, 2, 5, 6, 2]","[0, 5, 3, 6, 1, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[4, 25, 11, 11, 6, 11, 11, 7]","[3, 14, 7, 10, 4, 7, 7, 5]","[1, 11, 6, 6, 1, 5, 6, 1]","[0, 3, 5, 5, 0, 3, 2, 0]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[5, 17, 15, 14, 7, 12, 5, 7]","[4, 12, 13, 13, 5, 6, 4, 3]","[3, 6, 11, 7, 2, 4, 2, 2]","[2, 3, 5, 5, 0, 3, 0, 0]","[1, 2, 3, 2, 0, 0, 0, 0]"
"[5, 21, 15, 13, 3, 12, 11, 6]","[4, 12, 12, 10, 2, 7, 7, 5]","[2, 6, 6, 7, 0, 5, 6, 2]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[5, 21, 16, 12, 3, 11, 12, 6]","[4, 12, 12, 10, 2, 7, 7, 5]","[2, 6, 6, 7, 0, 5, 6, 2]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[5, 21, 16, 14, 12, 3, 7, 6]","[4, 14, 13, 12, 10, 1, 4, 4]","[2, 6, 11, 10, 3, 0, 3, 3]","[0, 2, 7, 4, 2, 0, 1, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 22, 7, 15, 7, 11, 10, 7]","[3, 15, 4, 14, 6, 6, 7, 3]","[2, 12, 3, 11, 3, 4, 4, 1]","[1, 5, 0, 6, 0, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[5, 24, 11, 14, 13, 7, 1, 11]","[4, 14, 7, 12, 10, 5, 0, 7]","[2, 10, 5, 11, 5, 3, 0, 4]","[0, 4, 3, 7, 3, 0, 0, 3]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[6, 17, 11, 13, 10, 7, 7, 13]","[4, 10, 10, 10, 7, 6, 5, 7]","[0, 4, 7, 7, 5, 4, 3, 4]","[0, 3, 6, 5, 1, 2, 2, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 20, 12, 13, 6, 12, 12, 5]","[4, 13, 5, 11, 5, 10, 7, 4]","[2, 6, 4, 7, 2, 5, 6, 2]","[1, 5, 0, 6, 0, 3, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[6, 20, 15, 13, 3, 11, 12, 6]","[4, 12, 12, 10, 2, 7, 7, 5]","[2, 6, 6, 7, 0, 5, 6, 2]","[1, 5, 3, 6, 0, 3, 2, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[6, 20, 16, 14, 11, 4, 10, 5]","[3, 12, 14, 13, 6, 2, 5, 4]","[2, 6, 11, 10, 3, 0, 3, 3]","[0, 2, 7, 4, 2, 0, 1, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 21, 12, 11, 7, 10, 11, 10]","[3, 10, 7, 10, 6, 7, 7, 6]","[0, 5, 6, 6, 5, 6, 4, 2]","[0, 4, 4, 5, 3, 3, 0, 1]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[6, 22, 14, 12, 7, 11, 12, 2]","[5, 14, 6, 11, 5, 10, 10, 0]","[2, 6, 5, 10, 3, 5, 6, 0]","[0, 4, 3, 6, 2, 2, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[6, 23, 11, 11, 11, 11, 10, 5]","[4, 11, 7, 7, 10, 7, 6, 4]","[2, 5, 6, 6, 5, 6, 4, 0]","[1, 4, 4, 5, 3, 3, 0, 0]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[7, 20, 12, 11, 7, 10, 10, 11]","[3, 10, 7, 10, 6, 7, 7, 6]","[0, 5, 6, 6, 5, 6, 4, 2]","[0, 4, 4, 5, 3, 3, 0, 1]","[0, 2, 3, 2, 0, 1, 0, 0]"
"[7, 22, 15, 10, 11, 12, 6, 3]","[5, 14, 11, 6, 10, 10, 4, 1]","[2, 5, 10, 5, 5, 6, 2, 0]","[0, 3, 5, 4, 4, 2, 0, 0]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[7, 23, 10, 14, 7, 11, 11, 3]","[5, 14, 6, 11, 5, 10, 10, 0]","[2, 6, 5, 10, 3, 5, 6, 0]","[0, 4, 3, 6, 2, 2, 3, 0]","[0, 3, 0, 3, 0, 1, 1, 0]"
"[10, 17, 20, 12, 10, 6, 4, 7]","[4, 12, 15, 11, 6, 5, 2, 4]","[3, 5, 12, 10, 3, 2, 0, 3]","[1, 2, 7, 4, 2, 0, 0, 2]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
