"[33, 111, 104, 101, 34]","[30, 44, 103, 42, 31]","[22, 41, 101, 33, 22]","[20, 32, 41, 30, 20]","[11, 30, 32, 22, 13]","[4, 21, 23, 13, 12]","[3, 12, 14, 10, 10]","[0, 2, 12, 3, 3]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[42, 101, 101, 44, 100]","[32, 40, 44, 43, 41]","[30, 33, 42, 40, 30]","[21, 32, 40, 30, 22]","[13, 30, 30, 22, 20]","[4, 23, 21, 13, 14]","[3, 14, 13, 10, 11]","[1, 3, 12, 2, 4]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
