"[3, 33, 21, 22, 13, 14, 10]","[1, 25, 14, 14, 11, 13, 6]","[0, 15, 12, 12, 5, 11, 4]","[0, 6, 6, 11, 3, 5, 3]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[3, 33, 22, 21, 12, 15, 10]","[1, 25, 14, 14, 11, 13, 6]","[0, 15, 12, 12, 5, 11, 4]","[0, 6, 6, 11, 3, 5, 3]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[3, 34, 16, 20, 14, 15, 11]","[1, 25, 14, 14, 11, 13, 6]","[0, 15, 12, 12, 5, 11, 4]","[0, 6, 6, 11, 3, 5, 3]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[4, 32, 22, 20, 13, 15, 10]","[1, 25, 14, 14, 11, 13, 6]","[0, 15, 12, 12, 5, 11, 4]","[0, 6, 6, 11, 3, 5, 3]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[4, 33, 20, 21, 13, 15, 10]","[1, 25, 14, 14, 11, 13, 6]","[0, 15, 12, 12, 5, 11, 4]","[0, 6, 6, 11, 3, 5, 3]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[6, 30, 24, 20, 12, 13, 11]","[3, 22, 20, 14, 10, 12, 6]","[0, 15, 12, 12, 5, 11, 4]","[0, 6, 6, 11, 3, 5, 3]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 35, 14, 14, 16, 13, 11]","[5, 24, 13, 11, 13, 11, 6]","[4, 14, 11, 5, 11, 6, 4]","[3, 5, 10, 4, 4, 4, 2]","[1, 3, 5, 2, 0, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 34, 6, 16, 15, 15, 13]","[10, 24, 5, 13, 13, 12, 10]","[4, 15, 2, 10, 11, 10, 6]","[1, 6, 0, 6, 6, 5, 4]","[0, 4, 0, 5, 4, 3, 0]","[0, 3, 0, 3, 1, 1, 0]"
"[11, 34, 6, 16, 16, 13, 14]","[10, 24, 5, 13, 13, 12, 10]","[4, 15, 2, 10, 11, 10, 6]","[1, 6, 0, 6, 6, 5, 4]","[0, 4, 0, 5, 4, 3, 0]","[0, 3, 0, 3, 1, 1, 0]"
"[11, 34, 20, 11, 15, 14, 11]","[6, 22, 15, 6, 12, 12, 10]","[4, 14, 10, 5, 11, 10, 4]","[1, 5, 6, 4, 4, 5, 3]","[0, 3, 5, 2, 1, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 36, 5, 14, 16, 13, 15]","[10, 26, 4, 11, 14, 10, 12]","[4, 16, 1, 10, 11, 6, 10]","[1, 6, 0, 6, 6, 5, 4]","[0, 4, 0, 5, 4, 3, 0]","[0, 3, 0, 3, 1, 1, 0]"
"[11, 41, 6, 12, 16, 11, 16]","[10, 26, 4, 11, 14, 10, 12]","[4, 16, 1, 10, 11, 6, 10]","[1, 6, 0, 6, 6, 5, 4]","[0, 4, 0, 5, 4, 3, 0]","[0, 3, 0, 3, 1, 1, 0]"
