"[1, 21, 16, 6, 13, 5, 11]","[0, 11, 14, 4, 12, 3, 5]","[0, 3, 12, 2, 6, 1, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[2, 15, 16, 10, 13, 6, 11]","[0, 5, 14, 5, 12, 4, 5]","[0, 2, 12, 4, 6, 0, 4]","[0, 0, 6, 3, 3, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[2, 16, 20, 6, 13, 5, 11]","[0, 11, 14, 4, 12, 3, 5]","[0, 3, 12, 2, 6, 1, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[3, 15, 15, 12, 12, 11, 5]","[2, 5, 12, 10, 11, 4, 4]","[0, 0, 6, 6, 5, 2, 3]","[0, 0, 4, 4, 4, 0, 0]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[4, 15, 16, 6, 12, 5, 12]","[3, 10, 13, 5, 10, 2, 6]","[0, 3, 11, 2, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[4, 16, 15, 5, 15, 4, 11]","[3, 10, 14, 4, 12, 0, 6]","[1, 3, 12, 2, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[4, 20, 16, 12, 5, 10, 6]","[1, 13, 13, 11, 3, 5, 3]","[0, 4, 12, 3, 2, 3, 2]","[0, 2, 5, 0, 0, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[4, 23, 15, 11, 5, 11, 4]","[3, 14, 13, 6, 2, 5, 3]","[2, 11, 11, 2, 0, 3, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 22, 16, 10, 4, 11, 5]","[3, 14, 13, 6, 2, 5, 3]","[2, 11, 11, 2, 0, 3, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 22, 16, 10, 5, 11, 4]","[3, 14, 13, 6, 3, 5, 2]","[2, 11, 11, 2, 1, 3, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[5, 22, 16, 11, 3, 10, 6]","[3, 14, 13, 6, 2, 5, 3]","[2, 11, 11, 2, 0, 3, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 20, 16, 4, 10, 10, 10]","[1, 12, 14, 3, 5, 6, 4]","[0, 5, 12, 1, 2, 4, 2]","[0, 2, 5, 0, 0, 2, 1]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 20, 16, 12, 5, 10, 4]","[3, 13, 13, 11, 3, 5, 1]","[2, 4, 12, 3, 2, 3, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 16, 20, 5, 12, 6, 4]","[4, 12, 14, 4, 10, 4, 1]","[2, 4, 12, 3, 2, 3, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 20, 14, 10, 11, 6, 5]","[3, 11, 12, 6, 6, 4, 3]","[2, 4, 10, 3, 4, 3, 0]","[0, 2, 5, 0, 1, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 20, 15, 6, 6, 12, 4]","[4, 13, 12, 5, 4, 10, 1]","[2, 5, 10, 3, 1, 5, 0]","[0, 2, 5, 1, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 21, 13, 13, 10, 5, 4]","[4, 12, 11, 10, 5, 3, 3]","[2, 4, 6, 4, 3, 1, 2]","[1, 2, 3, 2, 0, 0, 0]"
"[10, 21, 15, 5, 5, 15, 2]","[5, 13, 12, 4, 4, 10, 1]","[3, 5, 10, 2, 1, 5, 0]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
