"[6, 32, 22, 21, 11, 12, 21]","[5, 23, 12, 16, 10, 11, 16]","[3, 13, 6, 14, 6, 6, 13]","[2, 6, 5, 10, 4, 5, 6]","[0, 4, 3, 6, 2, 2, 3]","[0, 3, 0, 3, 0, 1, 1]"
"[10, 31, 32, 12, 22, 4, 14]","[5, 23, 24, 6, 16, 3, 13]","[4, 20, 21, 2, 14, 1, 10]","[1, 12, 14, 1, 11, 0, 6]","[0, 2, 12, 0, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 32, 23, 22, 14, 14, 10]","[4, 24, 15, 16, 11, 13, 6]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 32, 23, 23, 12, 15, 10]","[4, 24, 15, 16, 11, 13, 6]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 32, 31, 12, 21, 5, 14]","[5, 23, 24, 6, 16, 3, 13]","[4, 20, 21, 2, 14, 1, 10]","[1, 12, 14, 1, 11, 0, 6]","[0, 2, 12, 0, 6, 0, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 33, 21, 23, 14, 14, 10]","[4, 24, 15, 16, 11, 13, 6]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 34, 21, 21, 14, 15, 10]","[4, 24, 15, 16, 11, 13, 6]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[10, 35, 21, 21, 11, 16, 11]","[5, 23, 15, 16, 10, 14, 6]","[3, 15, 13, 14, 5, 11, 3]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[11, 33, 24, 15, 20, 11, 11]","[6, 22, 21, 12, 15, 6, 10]","[4, 14, 13, 11, 14, 4, 4]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 31, 26, 14, 20, 10, 12]","[6, 22, 21, 12, 15, 6, 10]","[4, 14, 13, 11, 14, 4, 4]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 36, 20, 21, 13, 10, 13]","[6, 30, 13, 14, 12, 6, 11]","[4, 21, 11, 11, 10, 5, 5]","[2, 11, 6, 10, 5, 2, 4]","[0, 4, 3, 6, 3, 0, 2]","[0, 3, 1, 3, 1, 0, 0]"
"[12, 40, 15, 15, 11, 13, 16]","[10, 26, 13, 13, 6, 10, 14]","[4, 20, 11, 10, 4, 6, 11]","[1, 11, 6, 6, 1, 5, 6]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[13, 35, 15, 20, 10, 13, 16]","[10, 26, 13, 13, 6, 10, 14]","[4, 20, 11, 10, 4, 6, 11]","[1, 11, 6, 6, 1, 5, 6]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[13, 35, 16, 16, 10, 12, 20]","[10, 26, 13, 13, 6, 10, 14]","[4, 20, 11, 10, 4, 6, 11]","[1, 11, 6, 6, 1, 5, 6]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[14, 40, 22, 14, 11, 12, 12]","[12, 30, 14, 13, 4, 11, 11]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[14, 41, 15, 16, 10, 13, 13]","[12, 30, 14, 13, 4, 11, 11]","[10, 16, 12, 10, 1, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
