"[12, 41, 20, 23, 11, 13, 13]","[10, 31, 13, 16, 6, 12, 12]","[5, 21, 10, 13, 5, 11, 6]","[3, 12, 5, 11, 4, 5, 4]","[2, 5, 3, 6, 1, 2, 3]","[1, 3, 0, 3, 0, 0, 1]"
"[12, 41, 21, 22, 11, 13, 13]","[11, 30, 13, 16, 6, 12, 12]","[6, 20, 10, 13, 5, 11, 6]","[3, 12, 5, 11, 4, 6, 3]","[2, 5, 3, 5, 2, 4, 1]","[1, 3, 0, 3, 0, 1, 0]"
"[12, 41, 23, 15, 11, 15, 13]","[11, 30, 20, 12, 6, 12, 12]","[5, 21, 12, 10, 5, 11, 10]","[2, 11, 6, 6, 4, 5, 6]","[1, 5, 4, 5, 2, 3, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[13, 34, 22, 22, 14, 6, 16]","[12, 30, 14, 16, 11, 5, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[13, 35, 20, 23, 14, 6, 16]","[11, 31, 14, 16, 12, 4, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[13, 36, 15, 25, 10, 13, 15]","[11, 30, 13, 21, 6, 6, 13]","[6, 21, 11, 14, 5, 5, 10]","[4, 12, 6, 13, 3, 2, 5]","[3, 6, 3, 10, 1, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[13, 36, 16, 22, 10, 15, 15]","[11, 30, 13, 16, 6, 12, 12]","[6, 20, 10, 13, 5, 11, 6]","[3, 12, 5, 11, 4, 6, 3]","[2, 5, 3, 5, 2, 4, 1]","[1, 3, 0, 3, 0, 1, 0]"
"[13, 36, 23, 20, 11, 13, 14]","[11, 30, 20, 12, 6, 12, 12]","[5, 21, 12, 10, 5, 11, 10]","[2, 11, 6, 6, 4, 5, 6]","[1, 5, 4, 5, 2, 3, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[13, 40, 15, 23, 11, 15, 13]","[11, 30, 13, 16, 6, 12, 12]","[6, 20, 10, 13, 5, 11, 6]","[3, 12, 5, 11, 4, 6, 3]","[2, 5, 3, 5, 2, 4, 1]","[1, 3, 0, 3, 0, 1, 0]"
"[13, 40, 15, 24, 13, 11, 14]","[11, 30, 13, 21, 6, 6, 13]","[6, 21, 11, 14, 5, 5, 10]","[4, 12, 6, 13, 3, 2, 5]","[3, 6, 3, 10, 1, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[13, 41, 13, 20, 15, 12, 16]","[11, 31, 10, 14, 13, 10, 14]","[5, 16, 6, 11, 10, 6, 13]","[3, 10, 5, 6, 6, 4, 6]","[1, 5, 4, 4, 4, 2, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[13, 43, 14, 20, 15, 13, 12]","[11, 34, 11, 13, 12, 11, 11]","[10, 20, 6, 10, 10, 10, 10]","[0, 11, 4, 6, 6, 6, 5]","[0, 5, 3, 5, 4, 4, 1]","[0, 3, 2, 3, 1, 1, 0]"
"[14, 36, 21, 20, 14, 11, 14]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[14, 40, 16, 16, 14, 11, 16]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[14, 40, 21, 21, 13, 11, 13]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[14, 41, 16, 15, 15, 13, 13]","[13, 30, 15, 12, 12, 10, 11]","[10, 16, 12, 6, 11, 5, 10]","[4, 6, 10, 5, 10, 3, 4]","[1, 3, 6, 3, 4, 1, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[15, 40, 21, 14, 15, 13, 12]","[13, 30, 15, 12, 12, 10, 11]","[10, 16, 12, 6, 11, 5, 10]","[4, 6, 10, 5, 10, 3, 4]","[1, 3, 6, 3, 4, 1, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
