"[6, 24, 23, 23, 13, 3, 13]","[5, 21, 16, 14, 11, 2, 11]","[4, 10, 13, 13, 6, 0, 6]","[2, 3, 12, 10, 4, 0, 3]","[0, 0, 6, 4, 2, 0, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 25, 23, 21, 13, 4, 13]","[5, 21, 16, 14, 11, 2, 11]","[4, 10, 13, 13, 6, 0, 6]","[2, 3, 12, 10, 4, 0, 3]","[0, 0, 6, 4, 2, 0, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[6, 26, 23, 13, 12, 12, 13]","[5, 21, 15, 6, 11, 11, 10]","[3, 10, 13, 5, 10, 5, 5]","[0, 3, 12, 2, 6, 1, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 32, 24, 12, 10, 12, 10]","[5, 22, 16, 10, 5, 11, 6]","[3, 14, 13, 6, 4, 5, 3]","[2, 11, 12, 2, 1, 3, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 33, 23, 12, 11, 11, 10]","[6, 21, 20, 5, 10, 10, 6]","[2, 14, 14, 4, 6, 5, 3]","[1, 11, 12, 2, 2, 3, 1]","[0, 2, 5, 0, 1, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 34, 15, 14, 11, 13, 10]","[6, 22, 14, 11, 5, 11, 6]","[5, 13, 11, 10, 3, 6, 3]","[3, 5, 10, 3, 2, 4, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 31, 22, 14, 10, 13, 6]","[10, 22, 15, 11, 5, 12, 4]","[5, 13, 11, 10, 3, 6, 3]","[3, 5, 10, 3, 2, 4, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 31, 23, 14, 11, 13, 4]","[11, 21, 20, 10, 5, 12, 3]","[5, 12, 13, 5, 4, 10, 2]","[3, 5, 10, 3, 2, 4, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 33, 15, 16, 11, 10, 11]","[10, 21, 13, 13, 10, 5, 6]","[4, 12, 11, 10, 6, 3, 4]","[2, 4, 6, 5, 3, 2, 2]","[1, 3, 2, 3, 1, 0, 0]"
"[13, 26, 22, 15, 10, 12, 10]","[10, 20, 14, 13, 6, 10, 5]","[3, 12, 12, 11, 4, 5, 3]","[2, 4, 6, 5, 2, 3, 2]","[1, 3, 2, 3, 0, 1, 0]"
"[13, 26, 23, 14, 10, 13, 6]","[11, 21, 20, 10, 5, 12, 3]","[5, 12, 13, 5, 4, 10, 2]","[3, 5, 10, 3, 2, 4, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[13, 26, 24, 12, 10, 15, 5]","[11, 21, 20, 10, 5, 12, 3]","[5, 12, 13, 5, 4, 10, 2]","[3, 5, 10, 3, 2, 4, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[13, 31, 20, 14, 10, 15, 5]","[10, 22, 15, 11, 5, 12, 4]","[5, 13, 11, 10, 3, 6, 3]","[3, 5, 10, 3, 2, 4, 1]","[1, 2, 5, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[14, 26, 20, 14, 14, 10, 10]","[10, 20, 14, 13, 10, 6, 5]","[3, 12, 12, 11, 5, 4, 3]","[2, 4, 6, 5, 3, 2, 2]","[1, 3, 2, 3, 1, 0, 0]"
"[15, 30, 20, 12, 14, 10, 10]","[10, 21, 14, 10, 12, 5, 6]","[4, 12, 11, 6, 10, 3, 4]","[2, 4, 6, 4, 4, 2, 2]","[1, 3, 2, 3, 0, 1, 0]"
