Source_String,Target_String,weight
"We have: 1030 0's, 1323 1's, 1122 2's, 1110 3's.","We have: 1020 0's, 1303 1's, 1112 2's, 1100 3's.",2
"We have: 1030 0's, 1330 1's, 1120 2's, 1111 3's.","We have: 1013 0's, 1303 1's, 1112 2's, 1101 3's.",127
"We have: 1030 0's, 2012 1's, 1133 2's, 1120 3's.","We have: 1013 0's, 1333 1's, 1123 2's, 1110 3's.",514
"We have: 1030 0's, 2022 1's, 1213 2's, 1132 3's.","We have: 1020 0's, 2010 1's, 1201 2's, 1122 3's.",106
"We have: 1030 0's, 2023 1's, 1211 2's, 1133 3's.","We have: 1020 0's, 2010 1's, 1201 2's, 1122 3's.",1
"We have: 1031 0's, 1313 1's, 1110 2's, 1120 3's.","We have: 1021 0's, 1231 1's, 1102 2's, 1110 3's.",7
"We have: 1031 0's, 1313 1's, 1123 2's, 1112 3's.","We have: 1023 0's, 1231 1's, 1120 2's, 1101 3's.",2
"We have: 1031 0's, 1323 1's, 1130 2's, 1102 3's.","We have: 1021 0's, 1303 1's, 1121 2's, 1031 3's.",1
"We have: 1031 0's, 1330 1's, 1120 2's, 1110 3's.","We have: 1020 0's, 1303 1's, 1112 2's, 1100 3's.",8
"We have: 1031 0's, 2012 1's, 1133 2's, 1113 3's.","We have: 1022 0's, 1331 1's, 1130 2's, 1102 3's.",1
"We have: 1031 0's, 2012 1's, 1202 2's, 1110 3's.","We have: 1020 0's, 1332 1's, 1131 2's, 1102 3's.",16
"We have: 1031 0's, 2013 1's, 1200 2's, 1111 3's.","We have: 1020 0's, 1332 1's, 1131 2's, 1102 3's.",2
"We have: 1031 0's, 2020 1's, 1220 2's, 1132 3's.","We have: 1020 0's, 2002 1's, 1202 2's, 1123 3's.",3
"We have: 1032 0's, 1312 1's, 1103 2's, 1121 3's.","We have: 1023 0's, 1231 1's, 1033 2's, 1111 3's.",1
"We have: 1032 0's, 2031 1's, 1213 2's, 1123 3's.","We have: 1023 0's, 2012 1's, 1202 2's, 1112 3's.",2
"We have: 1032 0's, 2110 1's, 1230 2's, 1201 3's.","We have: 1021 0's, 2031 1's, 1213 2's, 1132 3's.",102
"We have: 1033 0's, 1333 1's, 1131 2's, 1132 3's.","We have: 1031 0's, 1313 1's, 1123 2's, 1112 3's.",1
"We have: 1033 0's, 2003 1's, 1133 2's, 1120 3's.","We have: 1022 0's, 1331 1's, 1130 2's, 1102 3's.",5
"We have: 1033 0's, 2023 1's, 1220 2's, 1123 3's.","We have: 1023 0's, 2012 1's, 1202 2's, 1112 3's.",43
"We have: 1033 0's, 2033 1's, 1231 2's, 1210 3's.","We have: 1023 0's, 2021 1's, 1221 2's, 1132 3's.",2
"We have: 1033 0's, 2102 1's, 1222 2's, 1210 3's.","We have: 1023 0's, 2030 1's, 1203 2's, 1201 3's.",5
"We have: 1033 0's, 2103 1's, 1220 2's, 1211 3's.","We have: 1023 0's, 2030 1's, 1203 2's, 1201 3's.",1
"We have: 11 0's, 20 1's, 20 2's, 2 3's.","We have: 2 0's, 11 1's, 10 2's, 1 3.",2106
"We have: 11 0's, 23 1's, 13 2's, 20 3's.","We have: 3 0's, 13 1's, 10 2's, 11 3's.",1
"We have: 11 0's, 31 1's, 30 2's, 22 3's.","We have: 3 0's, 21 1's, 21 2's, 13 3's.",7
"We have: 11 0's, 32 1's, 13 2's, 12 3's.","We have: 10 0's, 21 1's, 10 2's, 3 3's.",60
"We have: 11 0's, 33 1's, 11 2's, 11 3's.","We have: 10 0's, 20 1's, 10 2's, 2 3's.",38
"We have: 11 0's, 33 1's, 11 2's, 13 3's.","We have: 10 0's, 21 1's, 10 2's, 3 3's.",28
"We have: 110 0's, 220 1's, 203 2's, 120 3's.","We have: 33 0's, 210 1's, 132 2's, 112 3's.",51
"We have: 110 0's, 230 1's, 123 2's, 122 3's.","We have: 101 0's, 213 1's, 112 2's, 113 3's.",17
"We have: 110 0's, 231 1's, 201 2's, 121 3's.","We have: 101 0's, 212 1's, 131 2's, 113 3's.",2
"We have: 1100 0's, 1313 1's, 1101 2's, 1120 3's.","We have: 1023 0's, 1231 1's, 1033 2's, 1111 3's.",2
"We have: 1100 0's, 2011 1's, 1132 2's, 1112 3's.","We have: 1030 0's, 1323 1's, 1122 2's, 1110 3's.",1
"We have: 1100 0's, 2012 1's, 1130 2's, 1113 3's.","We have: 1023 0's, 1331 1's, 1121 2's, 1110 3's.",784
"We have: 1100 0's, 2022 1's, 1212 2's, 1130 3's.","We have: 1023 0's, 2003 1's, 1200 2's, 1122 3's.",1
"We have: 1100 0's, 2023 1's, 1210 2's, 1131 3's.","We have: 1023 0's, 2003 1's, 1200 2's, 1122 3's.",1
"We have: 1100 0's, 2032 1's, 1211 2's, 1122 3's.","We have: 1030 0's, 2012 1's, 1133 2's, 1120 3's.",1
"We have: 1100 0's, 2032 1's, 1233 2's, 1202 3's.","We have: 1023 0's, 2021 1's, 1221 2's, 1132 3's.",2
"We have: 1100 0's, 2033 1's, 1231 2's, 1203 3's.","We have: 1023 0's, 2021 1's, 1221 2's, 1132 3's.",12
"We have: 1100 0's, 2102 1's, 1222 2's, 1203 3's.","We have: 1023 0's, 2030 1's, 1203 2's, 1201 3's.",1
"We have: 1100 0's, 2110 1's, 1221 2's, 1202 3's.","We have: 1023 0's, 2030 1's, 1203 2's, 1201 3's.",29
"We have: 1101 0's, 2001 1's, 1113 2's, 1123 3's.","We have: 1031 0's, 1313 1's, 1110 2's, 1120 3's.",1
"We have: 1101 0's, 2012 1's, 1130 2's, 1112 3's.","We have: 1031 0's, 1330 1's, 1120 2's, 1110 3's.",7
"We have: 1101 0's, 2032 1's, 1220 2's, 1112 3's.","We have: 1031 0's, 2012 1's, 1202 2's, 1110 3's.",15
"We have: 1101 0's, 2033 1's, 1231 2's, 1202 3's.","We have: 1031 0's, 2020 1's, 1220 2's, 1132 3's.",2
"We have: 1101 0's, 2100 1's, 1232 2's, 1200 3's.","We have: 1023 0's, 2021 1's, 1221 2's, 1132 3's.",1
"We have: 1101 0's, 2112 1's, 1230 2's, 1132 3's.","We have: 1032 0's, 2031 1's, 1213 2's, 1123 3's.",1
"We have: 1102 0's, 2000 1's, 1121 2's, 1121 3's.","We have: 1031 0's, 1313 1's, 1110 2's, 1120 3's.",5
"We have: 1102 0's, 2003 1's, 1130 2's, 1120 3's.","We have: 1030 0's, 1330 1's, 1120 2's, 1111 3's.",126
"We have: 1102 0's, 2022 1's, 1213 2's, 1122 3's.","We have: 1033 0's, 2003 1's, 1133 2's, 1120 3's.",3
"We have: 1102 0's, 2023 1's, 1211 2's, 1123 3's.","We have: 1033 0's, 2003 1's, 1133 2's, 1120 3's.",1
"We have: 1102 0's, 2030 1's, 1203 2's, 1130 3's.","We have: 1030 0's, 2012 1's, 1133 2's, 1120 3's.",512
"We have: 1102 0's, 2100 1's, 1210 2's, 1113 3's.","We have: 1031 0's, 2013 1's, 1200 2's, 1111 3's.",1
"We have: 1102 0's, 2101 1's, 1230 2's, 1200 3's.","We have: 1030 0's, 2022 1's, 1213 2's, 1132 3's.",105
"We have: 1102 0's, 2102 1's, 1232 2's, 1133 3's.","We have: 1033 0's, 2023 1's, 1220 2's, 1123 3's.",32
"We have: 1102 0's, 2110 1's, 1231 2's, 1132 3's.","We have: 1033 0's, 2023 1's, 1220 2's, 1123 3's.",10
"We have: 1102 0's, 2122 1's, 1301 2's, 1212 3's.","We have: 1033 0's, 2102 1's, 1222 2's, 1210 3's.",4
"We have: 1102 0's, 2123 1's, 1233 2's, 1213 3's.","We have: 1100 0's, 2110 1's, 1221 2's, 1202 3's.",2
"We have: 1102 0's, 2123 1's, 1302 2's, 1210 3's.","We have: 1032 0's, 2110 1's, 1230 2's, 1201 3's.",101
"We have: 1103 0's, 2000 1's, 1202 2's, 1110 3's.","We have: 1030 0's, 1321 1's, 1132 2's, 1102 3's.",162
"We have: 1103 0's, 2032 1's, 1133 2's, 1131 3's.","We have: 1100 0's, 2012 1's, 1130 2's, 1113 3's.",1
"We have: 1103 0's, 2112 1's, 1303 2's, 1213 3's.","We have: 1100 0's, 2032 1's, 1233 2's, 1202 3's.",1
"We have: 1103 0's, 2113 1's, 1231 2's, 1122 3's.","We have: 1101 0's, 2032 1's, 1220 2's, 1112 3's.",14
"We have: 1103 0's, 2113 1's, 1301 2's, 1220 3's.","We have: 1033 0's, 2033 1's, 1231 2's, 1210 3's.",1
"We have: 1103 0's, 2130 1's, 1231 2's, 1213 3's.","We have: 1100 0's, 2110 1's, 1221 2's, 1202 3's.",26
"We have: 111 0's, 201 1's, 101 2's, 101 3's.","We have: 101 0's, 120 1's, 33 2's, 100 3's.",1
"We have: 111 0's, 220 1's, 120 2's, 101 3's.","We have: 101 0's, 201 1's, 110 2's, 100 3's.",1
"We have: 111 0's, 221 1's, 203 2's, 122 3's.","We have: 103 0's, 203 1's, 131 2's, 120 3's.",28
"We have: 111 0's, 222 1's, 210 2's, 120 3's.","We have: 102 0's, 210 1's, 132 2's, 113 3's.",2055
"We have: 111 0's, 232 1's, 221 2's, 123 3's.","We have: 110 0's, 220 1's, 203 2's, 120 3's.",1
"We have: 111 0's, 301 1's, 113 2's, 123 3's.","We have: 103 0's, 221 1's, 111 2's, 113 3's.",1
"We have: 111 0's, 311 1's, 131 2's, 132 3's.","We have: 110 0's, 230 1's, 123 2's, 122 3's.",1
"We have: 1110 0's, 2002 1's, 1111 2's, 1121 3's.","We have: 1100 0's, 1313 1's, 1101 2's, 1120 3's.",1
"We have: 1110 0's, 2032 1's, 1133 2's, 1130 3's.","We have: 1100 0's, 2012 1's, 1130 2's, 1113 3's.",2
"We have: 1110 0's, 2032 1's, 1202 2's, 1121 3's.","We have: 1100 0's, 2012 1's, 1130 2's, 1113 3's.",780
"We have: 1110 0's, 2101 1's, 1133 2's, 1121 3's.","We have: 1101 0's, 2012 1's, 1130 2's, 1112 3's.",2
"We have: 1110 0's, 2111 1's, 1223 2's, 1131 3's.","We have: 1102 0's, 2022 1's, 1213 2's, 1122 3's.",2
"We have: 1110 0's, 2112 1's, 1221 2's, 1132 3's.","We have: 1102 0's, 2030 1's, 1203 2's, 1130 3's.",511
"We have: 1110 0's, 2120 1's, 1302 2's, 1211 3's.","We have: 1100 0's, 2033 1's, 1231 2's, 1203 3's.",11
"We have: 1111 0's, 2022 1's, 1131 2's, 1130 3's.","We have: 1102 0's, 2000 1's, 1121 2's, 1121 3's.",2
"We have: 1111 0's, 2022 1's, 1213 2's, 1113 3's.","We have: 1103 0's, 2000 1's, 1202 2's, 1110 3's.",6
"We have: 1111 0's, 2023 1's, 1202 2's, 1123 3's.","We have: 1102 0's, 2003 1's, 1130 2's, 1120 3's.",4
"We have: 1111 0's, 2031 1's, 1201 2's, 1122 3's.","We have: 1102 0's, 2003 1's, 1130 2's, 1120 3's.",121
"We have: 1111 0's, 2032 1's, 1202 2's, 1120 3's.","We have: 1101 0's, 2012 1's, 1130 2's, 1112 3's.",3
"We have: 1111 0's, 2033 1's, 1200 2's, 1121 3's.","We have: 1101 0's, 2012 1's, 1130 2's, 1112 3's.",1
"We have: 1111 0's, 2120 1's, 1302 2's, 1210 3's.","We have: 1101 0's, 2033 1's, 1231 2's, 1202 3's.",1
"We have: 1111 0's, 2121 1's, 1221 2's, 1122 3's.","We have: 1110 0's, 2032 1's, 1202 2's, 1121 3's.",779
"We have: 1111 0's, 2122 1's, 1301 2's, 1203 3's.","We have: 1102 0's, 2101 1's, 1230 2's, 1200 3's.",2
"We have: 1111 0's, 2122 1's, 1303 2's, 1203 3's.","We have: 1102 0's, 2102 1's, 1232 2's, 1133 3's.",31
"We have: 1111 0's, 2132 1's, 1301 2's, 1201 3's.","We have: 1102 0's, 2110 1's, 1231 2's, 1132 3's.",7
"We have: 1111 0's, 2203 1's, 1310 2's, 1223 3's.","We have: 1102 0's, 2123 1's, 1233 2's, 1213 3's.",1
"We have: 1111 0's, 2203 1's, 1313 2's, 1220 3's.","We have: 1102 0's, 2123 1's, 1302 2's, 1210 3's.",39
"We have: 1111 0's, 2210 1's, 1320 2's, 1212 3's.","We have: 1102 0's, 2123 1's, 1302 2's, 1210 3's.",61
"We have: 1111 0's, 2211 1's, 1303 2's, 1222 3's.","We have: 1103 0's, 2130 1's, 1231 2's, 1213 3's.",2
"We have: 1112 0's, 2020 1's, 1132 2's, 1130 3's.","We have: 1102 0's, 2000 1's, 1121 2's, 1121 3's.",2
"We have: 1112 0's, 2113 1's, 1222 2's, 1122 3's.","We have: 1111 0's, 2032 1's, 1202 2's, 1120 3's.",1
"We have: 1112 0's, 2120 1's, 1211 2's, 1132 3's.","We have: 1110 0's, 2032 1's, 1133 2's, 1130 3's.",1
"We have: 1112 0's, 2120 1's, 1302 2's, 1203 3's.","We have: 1102 0's, 2101 1's, 1230 2's, 1200 3's.",102
"We have: 1112 0's, 2121 1's, 1221 2's, 1121 3's.","We have: 1111 0's, 2032 1's, 1202 2's, 1120 3's.",1
"We have: 1112 0's, 2130 1's, 1302 2's, 1201 3's.","We have: 1102 0's, 2110 1's, 1231 2's, 1132 3's.",2
"We have: 1112 0's, 2201 1's, 1301 2's, 1131 3's.","We have: 1103 0's, 2113 1's, 1231 2's, 1122 3's.",13
"We have: 1112 0's, 2201 1's, 1320 2's, 1220 3's.","We have: 1102 0's, 2122 1's, 1301 2's, 1212 3's.",3
"We have: 1112 0's, 2203 1's, 1310 2's, 1222 3's.","We have: 1103 0's, 2130 1's, 1231 2's, 1213 3's.",22
"We have: 1112 0's, 2211 1's, 1321 2's, 1211 3's.","We have: 1111 0's, 2122 1's, 1303 2's, 1203 3's.",1
"We have: 1112 0's, 2223 1's, 1331 2's, 1231 3's.","We have: 1111 0's, 2203 1's, 1313 2's, 1220 3's.",31
"We have: 1112 0's, 2231 1's, 1321 2's, 1233 3's.","We have: 1111 0's, 2211 1's, 1303 2's, 1222 3's.",1
"We have: 1113 0's, 2020 1's, 1220 2's, 1112 3's.","We have: 1103 0's, 2000 1's, 1202 2's, 1110 3's.",3
"We have: 1113 0's, 2102 1's, 1232 2's, 1122 3's.","We have: 1111 0's, 2022 1's, 1213 2's, 1113 3's.",4
"We have: 1113 0's, 2113 1's, 1210 2's, 1133 3's.","We have: 1111 0's, 2031 1's, 1201 2's, 1122 3's.",119
"We have: 1113 0's, 2120 1's, 1211 2's, 1131 3's.","We have: 1111 0's, 2031 1's, 1201 2's, 1122 3's.",1
"We have: 1113 0's, 2122 1's, 1210 2's, 1130 3's.","We have: 1110 0's, 2101 1's, 1133 2's, 1121 3's.",1
"We have: 1113 0's, 2130 1's, 1233 2's, 1203 3's.","We have: 1110 0's, 2111 1's, 1223 2's, 1131 3's.",1
"We have: 1113 0's, 2200 1's, 1313 2's, 1221 3's.","We have: 1110 0's, 2120 1's, 1302 2's, 1211 3's.",10
"We have: 1113 0's, 2201 1's, 1232 2's, 1133 3's.","We have: 1111 0's, 2121 1's, 1221 2's, 1122 3's.",778
"We have: 1113 0's, 2202 1's, 1321 2's, 1213 3's.","We have: 1111 0's, 2122 1's, 1303 2's, 1203 3's.",29
"We have: 1113 0's, 2203 1's, 1301 2's, 1230 3's.","We have: 1103 0's, 2130 1's, 1231 2's, 1213 3's.",1
"We have: 1113 0's, 2210 1's, 1311 2's, 1213 3's.","We have: 1111 0's, 2122 1's, 1301 2's, 1203 3's.",1
"We have: 1113 0's, 2212 1's, 1313 2's, 1211 3's.","We have: 1112 0's, 2130 1's, 1302 2's, 1201 3's.",1
