"[32, 113, 110, 100, 34]","[23, 102, 103, 41, 32]","[20, 43, 44, 32, 30]","[12, 42, 41, 23, 21]","[11, 33, 31, 21, 13]","[10, 22, 24, 11, 12]","[3, 12, 14, 10, 10]","[0, 2, 12, 3, 3]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[33, 112, 103, 103, 33]","[30, 102, 101, 41, 32]","[21, 42, 43, 33, 30]","[14, 40, 40, 23, 22]","[11, 33, 31, 21, 13]","[10, 22, 24, 11, 12]","[3, 12, 14, 10, 10]","[0, 2, 12, 3, 3]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[43, 100, 102, 102, 42]","[33, 41, 43, 100, 34]","[30, 33, 42, 40, 30]","[21, 32, 40, 30, 22]","[13, 30, 30, 22, 20]","[4, 23, 21, 13, 14]","[3, 14, 13, 10, 11]","[1, 3, 12, 2, 4]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[43, 101, 100, 103, 42]","[33, 41, 43, 100, 34]","[30, 33, 42, 40, 30]","[21, 32, 40, 30, 22]","[13, 30, 30, 22, 20]","[4, 23, 21, 13, 14]","[3, 14, 13, 10, 11]","[1, 3, 12, 2, 4]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[44, 100, 100, 102, 43]","[33, 41, 43, 100, 34]","[30, 33, 42, 40, 30]","[21, 32, 40, 30, 22]","[13, 30, 30, 22, 20]","[4, 23, 21, 13, 14]","[3, 14, 13, 10, 11]","[1, 3, 12, 2, 4]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[100, 101, 100, 100, 43]","[32, 40, 44, 43, 41]","[30, 33, 42, 40, 30]","[21, 32, 40, 30, 22]","[13, 30, 30, 22, 20]","[4, 23, 21, 13, 14]","[3, 14, 13, 10, 11]","[1, 3, 12, 2, 4]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
