"[22, 112, 112, 33, 24]","[21, 102, 101, 30, 22]","[12, 42, 41, 23, 21]","[11, 33, 31, 21, 13]","[10, 22, 24, 11, 12]","[3, 12, 14, 10, 10]","[0, 2, 12, 3, 3]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[30, 102, 101, 34, 41]","[21, 42, 44, 31, 33]","[20, 34, 41, 22, 24]","[13, 32, 31, 20, 20]","[10, 24, 22, 11, 14]","[3, 14, 13, 10, 11]","[1, 3, 12, 2, 4]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[31, 101, 101, 33, 42]","[23, 40, 44, 24, 40]","[20, 34, 41, 22, 24]","[13, 32, 31, 20, 20]","[10, 24, 22, 11, 14]","[3, 14, 13, 10, 11]","[1, 3, 12, 2, 4]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[31, 104, 41, 41, 41]","[24, 43, 40, 34, 31]","[22, 41, 33, 30, 21]","[20, 33, 24, 21, 14]","[13, 30, 20, 13, 11]","[10, 20, 13, 4, 10]","[1, 11, 11, 2, 3]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[32, 101, 43, 42, 40]","[24, 43, 40, 34, 31]","[22, 41, 33, 30, 21]","[20, 33, 24, 21, 14]","[13, 30, 20, 13, 11]","[10, 20, 13, 4, 10]","[1, 11, 11, 2, 3]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
"[33, 100, 42, 43, 40]","[24, 43, 40, 34, 31]","[22, 41, 33, 30, 21]","[20, 33, 24, 21, 14]","[13, 30, 20, 13, 11]","[10, 20, 13, 4, 10]","[1, 11, 11, 2, 3]","[0, 0, 4, 0, 2]","[0, 0, 2, 0, 0]"
