"[14, 52, 44, 35, 34, 31]","[13, 45, 42, 31, 25, 24]","[12, 42, 34, 24, 21, 21]","[11, 34, 24, 22, 13, 20]","[5, 30, 15, 15, 10, 15]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[20, 51, 45, 34, 32, 32]","[14, 45, 41, 30, 25, 25]","[12, 42, 34, 24, 21, 21]","[11, 34, 24, 22, 13, 20]","[5, 30, 15, 15, 10, 15]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[21, 45, 45, 40, 31, 32]","[15, 42, 42, 33, 23, 25]","[14, 40, 33, 25, 20, 22]","[11, 34, 24, 22, 13, 20]","[5, 30, 15, 15, 10, 15]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[21, 50, 45, 40, 32, 30]","[13, 44, 42, 33, 25, 23]","[12, 42, 34, 24, 21, 21]","[11, 34, 24, 22, 13, 20]","[5, 30, 15, 15, 10, 15]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[21, 51, 44, 40, 31, 31]","[15, 42, 42, 33, 23, 25]","[14, 40, 33, 25, 20, 22]","[11, 34, 24, 22, 13, 20]","[5, 30, 15, 15, 10, 15]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
