"[12, 51, 34, 43, 34, 22]","[11, 44, 30, 35, 30, 20]","[3, 41, 24, 31, 23, 14]","[2, 33, 21, 23, 15, 13]","[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[13, 44, 50, 33, 32, 24]","[11, 42, 43, 24, 24, 22]","[10, 35, 33, 22, 15, 21]","[4, 31, 25, 14, 14, 14]","[3, 22, 23, 12, 5, 12]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[13, 50, 33, 44, 34, 22]","[11, 44, 30, 35, 30, 20]","[3, 41, 24, 31, 23, 14]","[2, 33, 21, 23, 15, 13]","[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[13, 50, 33, 45, 32, 23]","[11, 44, 30, 35, 30, 20]","[3, 41, 24, 31, 23, 14]","[2, 33, 21, 23, 15, 13]","[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[13, 54, 35, 35, 23, 32]","[12, 52, 32, 25, 21, 24]","[11, 45, 21, 23, 15, 21]","[10, 35, 13, 21, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
"[14, 45, 42, 35, 33, 23]","[13, 43, 35, 30, 25, 20]","[10, 41, 32, 21, 23, 13]","[4, 32, 24, 13, 21, 12]","[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[14, 51, 35, 35, 34, 23]","[13, 44, 33, 30, 31, 15]","[11, 40, 32, 20, 24, 13]","[4, 32, 24, 13, 21, 12]","[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[14, 54, 34, 35, 30, 25]","[12, 52, 32, 31, 22, 21]","[11, 44, 21, 24, 21, 15]","[10, 34, 13, 23, 13, 13]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
"[15, 50, 35, 35, 33, 24]","[13, 44, 33, 30, 31, 15]","[11, 40, 32, 20, 24, 13]","[4, 32, 24, 13, 21, 12]","[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[15, 53, 32, 41, 31, 24]","[14, 45, 25, 33, 24, 21]","[13, 42, 21, 30, 20, 14]","[10, 34, 13, 23, 13, 13]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
"[22, 52, 40, 33, 22, 31]","[20, 50, 30, 25, 20, 25]","[11, 45, 21, 23, 15, 21]","[10, 35, 13, 21, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
