"[34, 101, 102, 51, 45, 52]","[31, 52, 55, 45, 42, 44]","[30, 50, 52, 43, 33, 35]","[23, 45, 50, 33, 31, 31]","[21, 42, 44, 23, 25, 24]","[20, 40, 34, 21, 20, 22]","[12, 34, 24, 15, 13, 21]","[11, 25, 20, 12, 10, 15]","[4, 15, 12, 11, 5, 12]","[3, 5, 5, 10, 3, 5]","[1, 3, 4, 3, 2, 1]","[0, 0, 2, 0, 0, 0]"
"[40, 101, 101, 50, 45, 52]","[31, 52, 55, 45, 42, 44]","[30, 50, 52, 43, 33, 35]","[23, 45, 50, 33, 31, 31]","[21, 42, 44, 23, 25, 24]","[20, 40, 34, 21, 20, 22]","[12, 34, 24, 15, 13, 21]","[11, 25, 20, 12, 10, 15]","[4, 15, 12, 11, 5, 12]","[3, 5, 5, 10, 3, 5]","[1, 3, 4, 3, 2, 1]","[0, 0, 2, 0, 0, 0]"
"[40, 101, 102, 43, 52, 51]","[32, 52, 55, 41, 45, 44]","[31, 50, 52, 35, 40, 35]","[24, 44, 50, 31, 34, 30]","[21, 42, 44, 23, 25, 24]","[20, 40, 34, 21, 20, 22]","[12, 34, 24, 15, 13, 21]","[11, 25, 20, 12, 10, 15]","[4, 15, 12, 11, 5, 12]","[3, 5, 5, 10, 3, 5]","[1, 3, 4, 3, 2, 1]","[0, 0, 2, 0, 0, 0]"
