"[35, 105, 53, 102, 43, 52]","[32, 102, 50, 54, 41, 43]","[25, 55, 43, 51, 33, 40]","[23, 53, 41, 43, 30, 31]","[21, 50, 35, 33, 23, 25]","[15, 44, 31, 24, 22, 21]","[14, 40, 22, 22, 14, 15]","[12, 32, 13, 21, 10, 13]","[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]"
"[42, 102, 103, 101, 43, 43]","[34, 53, 100, 53, 35, 42]","[31, 51, 54, 44, 32, 34]","[30, 44, 52, 40, 23, 31]","[23, 42, 45, 32, 15, 25]","[22, 40, 40, 25, 12, 21]","[15, 33, 30, 24, 5, 15]","[13, 30, 24, 20, 3, 11]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]"
