"[3, 21, 15, 12, 5, 11]","[2, 11, 12, 10, 4, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[4, 23, 3, 14, 12, 11]","[3, 14, 0, 11, 5, 10]","[1, 5, 0, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,,
"[5, 15, 12, 13, 5, 13]","[4, 10, 10, 10, 4, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 21, 13, 12, 5, 11]","[4, 11, 10, 10, 4, 4]","[1, 2, 5, 5, 0, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 24, 4, 12, 11, 11]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,,
"[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,,
"[0, 22, 23, 4, 11, 12]","[0, 14, 14, 2, 5, 11]","[0, 5, 12, 1, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[0, 23, 15, 11, 5, 14]","[0, 14, 13, 5, 3, 11]","[0, 5, 12, 2, 1, 5]","[0, 2, 5, 1, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 21, 13, 12, 5, 11]","[4, 10, 10, 10, 4, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 21, 15, 12, 3, 11]","[4, 10, 12, 10, 2, 5]","[1, 2, 5, 5, 0, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,,,
"[13, 20, 10, 20, 3, 10]","[4, 12, 3, 13, 2, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,,
"[4, 23, 4, 14, 13, 11]","[3, 14, 2, 11, 5, 10]","[1, 5, 0, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,,
"[5, 21, 12, 14, 5, 12]","[4, 12, 4, 13, 3, 5]","[3, 5, 2, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,,
"[11, 25, 10, 13, 2, 12]","[5, 15, 2, 11, 1, 10]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,,
"[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[3, 23, 15, 5, 10, 14]","[1, 15, 13, 2, 4, 11]","[0, 5, 11, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,,
"[5, 24, 10, 12, 11, 12]","[3, 14, 2, 11, 5, 10]","[1, 5, 0, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,,
"[10, 22, 12, 14, 5, 11]","[4, 12, 4, 13, 3, 5]","[3, 5, 2, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,,
"[10, 22, 20, 12, 11, 4]","[3, 13, 11, 11, 5, 3]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,,
"[10, 23, 14, 11, 11, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 24, 11, 14, 5, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,,
"[11, 22, 13, 20, 3, 10]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,,
"[12, 21, 20, 10, 10, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,,,
"[0, 24, 13, 15, 13, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[2, 23, 22, 11, 5, 13]","[1, 15, 13, 4, 4, 11]","[0, 5, 12, 2, 1, 5]","[0, 2, 5, 1, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[4, 23, 12, 14, 12, 11]","[3, 13, 4, 12, 5, 10]","[1, 5, 2, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,,
"[4, 24, 12, 13, 12, 11]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,,
"[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,,
"[5, 22, 13, 14, 10, 12]","[3, 13, 5, 12, 4, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,,
"[5, 25, 11, 13, 11, 11]","[4, 13, 5, 11, 10, 4]","[2, 4, 4, 5, 3, 2]","[1, 3, 1, 3, 0, 0]",,,,,,
"[11, 25, 12, 12, 10, 10]","[4, 14, 4, 11, 5, 4]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,,
"[3, 22, 23, 12, 5, 12]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[3, 23, 21, 13, 5, 12]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[3, 23, 22, 11, 12, 10]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[4, 22, 22, 10, 13, 10]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[4, 23, 20, 11, 13, 10]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[4, 23, 22, 10, 10, 12]","[1, 15, 13, 4, 4, 11]","[0, 5, 12, 2, 1, 5]","[0, 2, 5, 1, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 22, 23, 12, 3, 12]","[4, 15, 13, 5, 2, 10]","[2, 11, 11, 3, 0, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 23, 15, 13, 4, 13]","[4, 15, 13, 5, 2, 10]","[2, 11, 11, 3, 0, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 23, 21, 13, 3, 12]","[4, 15, 13, 5, 2, 10]","[2, 11, 11, 3, 0, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 23, 22, 11, 4, 12]","[4, 15, 13, 5, 2, 10]","[2, 11, 11, 3, 0, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 24, 11, 14, 12, 11]","[4, 13, 4, 13, 5, 5]","[3, 10, 3, 10, 2, 2]","[0, 3, 0, 3, 1, 1]",,,,,,
"[5, 24, 12, 13, 12, 11]","[4, 14, 4, 11, 10, 5]","[2, 5, 3, 10, 2, 3]","[0, 3, 0, 3, 1, 1]",,,,,,
"[5, 24, 13, 13, 11, 11]","[4, 13, 11, 10, 5, 5]","[2, 4, 10, 4, 3, 2]","[0, 2, 3, 2, 0, 1]",,,,,,
"[5, 24, 14, 11, 12, 11]","[4, 13, 11, 10, 5, 5]","[2, 4, 10, 4, 3, 2]","[0, 2, 3, 2, 0, 1]",,,,,,
"[5, 25, 11, 13, 11, 12]","[4, 14, 4, 11, 10, 5]","[2, 5, 3, 10, 2, 3]","[0, 3, 0, 3, 1, 1]",,,,,,
"[10, 23, 15, 11, 5, 13]","[4, 13, 13, 4, 4, 10]","[2, 5, 12, 1, 0, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 25, 11, 13, 10, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,,
"[11, 30, 10, 14, 5, 11]","[4, 15, 5, 12, 3, 5]","[3, 12, 3, 10, 1, 1]","[1, 3, 1, 3, 0, 0]",,,,,,
"[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[4, 22, 14, 13, 14, 11]","[3, 12, 11, 11, 10, 10]","[0, 0, 5, 5, 5, 5]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[4, 22, 21, 12, 12, 11]","[3, 12, 11, 11, 10, 10]","[0, 0, 5, 5, 5, 5]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[4, 25, 15, 11, 10, 13]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 23, 21, 12, 11, 10]","[3, 13, 13, 10, 10, 4]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 24, 21, 10, 10, 12]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 32, 11, 13, 11, 10]","[3, 21, 5, 10, 10, 4]","[0, 13, 3, 4, 4, 2]","[0, 11, 1, 1, 1, 1]",,,,,,
"[10, 24, 15, 12, 11, 10]","[3, 13, 12, 11, 5, 4]","[2, 4, 10, 4, 3, 2]","[0, 2, 3, 2, 0, 1]",,,,,,
"[10, 25, 15, 11, 4, 13]","[4, 15, 13, 5, 2, 10]","[2, 11, 11, 3, 0, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 25, 21, 11, 3, 12]","[4, 15, 13, 5, 2, 10]","[2, 11, 11, 3, 0, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[10, 30, 12, 14, 5, 11]","[3, 20, 10, 12, 3, 5]","[0, 13, 3, 5, 2, 3]","[0, 11, 1, 1, 1, 1]",,,,,,
"[11, 24, 12, 14, 13, 4]","[10, 14, 5, 12, 5, 3]","[4, 10, 3, 10, 3, 0]","[1, 3, 2, 3, 1, 0]",,,,,,
"[11, 32, 11, 13, 11, 4]","[10, 20, 5, 10, 5, 3]","[2, 13, 3, 4, 4, 0]","[1, 11, 1, 1, 1, 0]",,,,,,
"[12, 30, 12, 13, 11, 4]","[10, 20, 5, 10, 5, 3]","[2, 13, 3, 4, 4, 0]","[1, 11, 1, 1, 1, 0]",,,,,,
"[12, 31, 11, 13, 10, 5]","[10, 20, 5, 10, 5, 3]","[2, 13, 3, 4, 4, 0]","[1, 11, 1, 1, 1, 0]",,,,,,
"[5, 22, 14, 14, 12, 12]","[4, 13, 5, 13, 5, 10]","[2, 5, 4, 10, 3, 3]","[0, 3, 2, 3, 1, 1]",,,,,,
"[5, 23, 21, 12, 5, 13]","[4, 15, 13, 5, 4, 10]","[2, 11, 12, 3, 1, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 24, 11, 15, 11, 13]","[4, 13, 5, 13, 5, 10]","[2, 5, 4, 10, 3, 3]","[0, 3, 2, 3, 1, 1]",,,,,,
"[5, 24, 12, 13, 13, 12]","[4, 15, 4, 10, 11, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,,
"[5, 25, 11, 13, 12, 13]","[4, 15, 4, 10, 11, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,,
"[3, 23, 20, 15, 12, 11]","[1, 14, 12, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 25, 13, 12, 12, 12]","[4, 15, 4, 10, 11, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,,
"[10, 31, 12, 12, 12, 11]","[4, 15, 4, 10, 11, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,,
"[11, 30, 14, 10, 11, 12]","[4, 14, 12, 4, 5, 11]","[3, 5, 10, 3, 1, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[2, 22, 24, 12, 15, 10]","[0, 14, 14, 11, 13, 4]","[0, 4, 13, 5, 5, 3]","[0, 2, 12, 2, 3, 0]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 32, 12, 12, 11, 11]","[10, 15, 4, 10, 10, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,,
"[11, 34, 11, 12, 10, 11]","[5, 21, 5, 10, 4, 10]","[2, 13, 3, 5, 2, 3]","[1, 11, 0, 1, 1, 1]",,,,,,
"[11, 35, 11, 10, 11, 11]","[5, 21, 10, 4, 10, 5]","[2, 13, 4, 3, 4, 2]","[1, 11, 1, 0, 1, 1]",,,,,,
"[12, 25, 14, 12, 10, 12]","[10, 15, 5, 11, 4, 10]","[3, 5, 4, 10, 2, 3]","[1, 3, 2, 3, 0, 1]",,,,,,
"[13, 31, 10, 14, 10, 11]","[10, 15, 5, 11, 4, 10]","[3, 5, 4, 10, 2, 3]","[1, 3, 2, 3, 0, 1]",,,,,,
"[5, 22, 21, 15, 14, 10]","[3, 13, 13, 14, 12, 3]","[2, 4, 11, 5, 10, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 21, 22, 20, 13, 5]","[3, 13, 13, 14, 12, 3]","[2, 4, 11, 5, 10, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 21, 23, 14, 14, 5]","[4, 12, 20, 12, 11, 3]","[2, 3, 12, 10, 5, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[5, 24, 14, 13, 14, 14]","[4, 15, 12, 11, 5, 12]","[3, 5, 5, 10, 3, 5]","[1, 3, 4, 3, 2, 1]","[0, 0, 2, 0, 0, 0]",,,,,
"[5, 24, 21, 12, 12, 14]","[4, 15, 12, 11, 5, 12]","[3, 5, 5, 10, 3, 5]","[1, 3, 4, 3, 2, 1]","[0, 0, 2, 0, 0, 0]",,,,,
"[11, 30, 21, 15, 0, 15]","[5, 20, 15, 13, 0, 12]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,,
"[12, 20, 24, 14, 13, 5]","[10, 12, 20, 12, 10, 3]","[2, 3, 12, 10, 5, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 25, 20, 12, 10, 15]","[4, 15, 12, 11, 5, 12]","[3, 5, 5, 10, 3, 5]","[1, 3, 4, 3, 2, 1]","[0, 0, 2, 0, 0, 0]",,,,,
"[11, 30, 14, 12, 12, 14]","[5, 15, 11, 10, 5, 13]","[3, 5, 10, 4, 4, 5]","[1, 3, 5, 2, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[12, 25, 15, 11, 10, 20]","[5, 15, 11, 10, 5, 13]","[3, 5, 10, 4, 4, 5]","[1, 3, 5, 2, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,,
"[1, 32, 15, 15, 15, 12]","[0, 22, 12, 13, 14, 4]","[0, 14, 4, 11, 11, 3]","[0, 4, 3, 5, 4, 2]","[0, 3, 1, 3, 1, 0]",,,,,
"[4, 30, 22, 15, 11, 12]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[5, 25, 20, 15, 11, 14]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[5, 30, 15, 15, 10, 15]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 30, 22, 15, 1, 15]","[5, 20, 15, 13, 0, 12]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,,
"[12, 33, 4, 23, 5, 13]","[11, 30, 1, 14, 3, 11]","[5, 15, 0, 11, 1, 10]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[10, 30, 22, 15, 10, 12]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 31, 20, 20, 10, 11]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[4, 31, 22, 15, 11, 13]","[3, 21, 15, 12, 5, 11]","[2, 11, 12, 10, 4, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[5, 30, 22, 15, 10, 14]","[2, 22, 15, 13, 4, 11]","[1, 13, 11, 11, 2, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[5, 32, 11, 22, 13, 13]","[4, 23, 3, 14, 12, 11]","[3, 14, 0, 11, 5, 10]","[1, 5, 0, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[1, 32, 31, 12, 12, 13]","[0, 22, 23, 4, 11, 12]","[0, 14, 14, 2, 5, 11]","[0, 5, 12, 1, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[2, 30, 32, 12, 12, 13]","[0, 22, 23, 4, 11, 12]","[0, 14, 14, 2, 5, 11]","[0, 5, 12, 1, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[2, 31, 30, 13, 12, 13]","[0, 22, 23, 4, 11, 12]","[0, 14, 14, 2, 5, 11]","[0, 5, 12, 1, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 31, 22, 15, 10, 13]","[3, 21, 15, 12, 5, 11]","[2, 11, 12, 10, 4, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 33, 11, 22, 13, 12]","[4, 23, 3, 14, 12, 11]","[3, 14, 0, 11, 5, 10]","[1, 5, 0, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[11, 34, 11, 15, 12, 14]","[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[12, 30, 25, 14, 4, 12]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,,
"[12, 30, 25, 15, 2, 13]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,,
"[12, 31, 20, 15, 10, 13]","[5, 21, 13, 12, 5, 11]","[4, 11, 10, 10, 4, 4]","[1, 2, 5, 5, 0, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[12, 32, 13, 21, 10, 13]","[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[13, 23, 20, 20, 10, 15]","[5, 15, 12, 13, 5, 13]","[4, 10, 10, 10, 4, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[13, 30, 15, 20, 10, 13]","[5, 21, 13, 12, 5, 11]","[4, 11, 10, 10, 4, 4]","[1, 2, 5, 5, 0, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[13, 30, 24, 20, 3, 11]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,,
"[11, 32, 22, 14, 11, 12]","[10, 21, 13, 12, 5, 11]","[4, 10, 10, 10, 4, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[12, 33, 13, 23, 4, 13]","[11, 25, 10, 13, 2, 12]","[5, 15, 2, 11, 1, 10]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[13, 31, 15, 20, 10, 13]","[10, 21, 13, 12, 5, 11]","[4, 10, 10, 10, 4, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[5, 32, 13, 23, 13, 13]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[10, 31, 30, 5, 12, 15]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 32, 15, 20, 11, 14]","[5, 21, 12, 14, 5, 12]","[4, 12, 4, 13, 3, 5]","[3, 5, 2, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[12, 31, 15, 20, 10, 15]","[5, 21, 12, 14, 5, 12]","[4, 12, 4, 13, 3, 5]","[3, 5, 2, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[12, 31, 20, 21, 10, 13]","[5, 21, 12, 14, 5, 12]","[4, 12, 4, 13, 3, 5]","[3, 5, 2, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[13, 25, 20, 20, 10, 15]","[5, 21, 12, 14, 5, 12]","[4, 12, 4, 13, 3, 5]","[3, 5, 2, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,,
"[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 33, 13, 23, 13, 12]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[10, 34, 12, 15, 15, 14]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[10, 35, 11, 15, 14, 15]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[11, 32, 21, 22, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,
"[12, 30, 22, 22, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,
"[12, 31, 20, 23, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,
"[13, 30, 15, 24, 5, 13]","[11, 22, 13, 20, 3, 10]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,
"[1, 33, 15, 23, 15, 14]","[0, 24, 13, 15, 13, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[1, 34, 15, 21, 15, 15]","[0, 24, 13, 15, 13, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[5, 32, 15, 21, 13, 15]","[4, 23, 12, 14, 12, 11]","[3, 13, 4, 12, 5, 10]","[1, 5, 2, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[5, 33, 13, 23, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[5, 34, 13, 21, 13, 15]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[11, 34, 15, 15, 13, 13]","[10, 23, 14, 11, 11, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,,
