"[33, 131, 54, 111, 55, 53]","[32, 121, 53, 102, 53, 44]","[30, 113, 45, 54, 50, 41]","[23, 105, 44, 51, 42, 33]","[21, 102, 41, 43, 34, 30]","[14, 54, 34, 35, 30, 25]","[12, 52, 32, 31, 22, 21]","[11, 44, 21, 24, 21, 15]","[10, 34, 13, 23, 13, 13]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
"[34, 125, 100, 55, 54, 105]","[30, 121, 54, 53, 51, 55]","[24, 113, 52, 50, 45, 45]","[22, 110, 45, 44, 41, 40]","[15, 102, 42, 43, 31, 34]","[13, 54, 35, 35, 23, 32]","[12, 52, 32, 25, 21, 24]","[11, 45, 21, 23, 15, 21]","[10, 35, 13, 21, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
"[34, 130, 55, 101, 54, 103]","[30, 121, 54, 53, 51, 55]","[24, 113, 52, 50, 45, 45]","[22, 110, 45, 44, 41, 40]","[15, 102, 42, 43, 31, 34]","[13, 54, 35, 35, 23, 32]","[12, 52, 32, 25, 21, 24]","[11, 45, 21, 23, 15, 21]","[10, 35, 13, 21, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
"[42, 114, 103, 101, 103, 54]","[34, 103, 101, 54, 55, 52]","[31, 55, 55, 51, 52, 43]","[30, 52, 53, 44, 50, 32]","[23, 51, 50, 40, 43, 24]","[20, 45, 43, 33, 35, 21]","[14, 43, 40, 24, 32, 14]","[12, 40, 33, 21, 22, 13]","[10, 32, 24, 13, 20, 12]","[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[42, 131, 110, 51, 100, 51]","[34, 115, 104, 45, 54, 44]","[32, 111, 103, 43, 43, 40]","[25, 102, 101, 34, 35, 35]","[22, 54, 54, 30, 33, 31]","[20, 52, 51, 21, 30, 24]","[13, 45, 42, 15, 24, 21]","[12, 41, 34, 13, 20, 14]","[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[43, 124, 112, 100, 52, 50]","[35, 115, 104, 54, 45, 43]","[33, 111, 103, 51, 40, 34]","[30, 101, 102, 42, 33, 32]","[22, 53, 54, 33, 31, 31]","[21, 50, 51, 23, 25, 24]","[15, 43, 42, 21, 23, 20]","[13, 40, 33, 14, 20, 14]","[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[43, 130, 105, 101, 51, 51]","[35, 115, 104, 54, 45, 43]","[33, 111, 103, 51, 40, 34]","[30, 101, 102, 42, 33, 32]","[22, 53, 54, 33, 31, 31]","[21, 50, 51, 23, 25, 24]","[15, 43, 42, 21, 23, 20]","[13, 40, 33, 14, 20, 14]","[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[44, 113, 103, 55, 104, 54]","[41, 104, 102, 52, 55, 50]","[33, 100, 55, 51, 52, 41]","[30, 52, 53, 44, 50, 32]","[23, 51, 50, 40, 43, 24]","[20, 45, 43, 33, 35, 21]","[14, 43, 40, 24, 32, 14]","[12, 40, 33, 21, 22, 13]","[10, 32, 24, 13, 20, 12]","[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[44, 123, 112, 50, 102, 50]","[40, 114, 104, 44, 55, 43]","[33, 110, 103, 42, 44, 40]","[25, 102, 101, 34, 35, 35]","[22, 54, 54, 30, 33, 31]","[20, 52, 51, 21, 30, 24]","[13, 45, 42, 15, 24, 21]","[12, 41, 34, 13, 20, 14]","[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[44, 124, 110, 100, 53, 50]","[35, 115, 104, 54, 45, 43]","[33, 111, 103, 51, 40, 34]","[30, 101, 102, 42, 33, 32]","[22, 53, 54, 33, 31, 31]","[21, 50, 51, 23, 25, 24]","[15, 43, 42, 21, 23, 20]","[13, 40, 33, 14, 20, 14]","[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]"
"[45, 121, 55, 101, 45, 110]","[42, 110, 53, 100, 42, 101]","[33, 100, 50, 54, 35, 55]","[25, 54, 45, 50, 33, 45]","[23, 53, 43, 43, 25, 35]","[22, 52, 40, 33, 22, 31]","[20, 50, 30, 25, 20, 25]","[11, 45, 21, 23, 15, 21]","[10, 35, 13, 21, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
"[51, 120, 54, 101, 51, 104]","[43, 105, 52, 100, 44, 100]","[33, 101, 50, 54, 40, 53]","[25, 54, 45, 50, 33, 45]","[23, 53, 43, 43, 25, 35]","[22, 52, 40, 33, 22, 31]","[20, 50, 30, 25, 20, 25]","[11, 45, 21, 23, 15, 21]","[10, 35, 13, 21, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]"
