"[35, 121, 101, 54, 53, 102]","[32, 111, 54, 51, 51, 54]","[31, 101, 52, 45, 44, 45]","[25, 53, 50, 43, 35, 41]","[23, 51, 44, 35, 32, 32]","[22, 45, 40, 30, 25, 25]","[15, 44, 31, 24, 22, 21]","[14, 40, 22, 22, 14, 15]","[12, 32, 13, 21, 10, 13]","[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]"
"[40, 121, 102, 52, 54, 101]","[32, 111, 54, 51, 51, 54]","[31, 101, 52, 45, 44, 45]","[25, 53, 50, 43, 35, 41]","[23, 51, 44, 35, 32, 32]","[22, 45, 40, 30, 25, 25]","[15, 44, 31, 24, 22, 21]","[14, 40, 22, 22, 14, 15]","[12, 32, 13, 21, 10, 13]","[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]"
"[43, 114, 100, 102, 103, 44]","[34, 104, 54, 55, 54, 43]","[32, 102, 53, 52, 44, 34]","[30, 100, 45, 44, 40, 31]","[21, 53, 44, 41, 31, 25]","[20, 45, 41, 34, 23, 22]","[14, 43, 32, 31, 15, 20]","[12, 35, 25, 23, 12, 14]","[11, 31, 20, 20, 10, 11]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[43, 121, 103, 100, 51, 52]","[35, 111, 100, 53, 45, 45]","[32, 102, 55, 50, 42, 40]","[24, 100, 51, 44, 35, 32]","[21, 53, 44, 41, 31, 25]","[20, 45, 41, 34, 23, 22]","[14, 43, 32, 31, 15, 20]","[12, 35, 25, 23, 12, 14]","[11, 31, 20, 20, 10, 11]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[44, 114, 101, 101, 100, 50]","[34, 102, 100, 100, 52, 44]","[24, 54, 53, 54, 44, 42]","[23, 53, 50, 52, 33, 34]","[21, 52, 43, 42, 31, 30]","[15, 45, 35, 34, 24, 24]","[14, 43, 32, 31, 15, 20]","[12, 35, 25, 23, 12, 14]","[11, 31, 20, 20, 10, 11]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]"
"[55, 104, 105, 52, 50, 100]","[45, 100, 103, 51, 44, 50]","[40, 52, 102, 45, 40, 42]","[32, 50, 54, 44, 31, 35]","[30, 44, 52, 40, 23, 31]","[23, 42, 45, 32, 15, 25]","[22, 40, 40, 25, 12, 21]","[15, 33, 30, 24, 5, 15]","[13, 30, 24, 20, 3, 11]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]"
