Source,Target,Type,ID,Label,timeset,Weight
"We have: 11000100 0's, 11101000 1's.","We have: 10111010 0's, 11100000 1's.",Directed,271,,,26
"We have: 110001000 0's, 111100111 1's.","We have: 101111111 0's, 111011100 1's.",Directed,272,,,3
"We have: 110001001 0's, 111100110 1's.","We have: 110000000 0's, 111011011 1's.",Directed,273,,,3
"We have: 11000101 0's, 11101001 1's.","We have: 10111101 0's, 11011111 1's.",Directed,274,,,2
"We have: 11000101 0's, 11111001 1's.","We have: 10111110 0's, 11101110 1's.",Directed,275,,,90
"We have: 110001010 0's, 111100101 1's.","We have: 110000001 0's, 111011010 1's.",Directed,276,,,3
"We have: 110001011 0's, 111100100 1's.","We have: 110000010 0's, 111011001 1's.",Directed,277,,,1
"We have: 1100011 0's, 1011000 1's.","We have: 1011011 0's, 1010000 1's.",Directed,278,,,5
"We have: 1100011 0's, 1110110 1's.","We have: 1011101 0's, 1101100 1's.",Directed,279,,,1
"We have: 11000110 0's, 11101000 1's.","We have: 10111101 0's, 11011111 1's.",Directed,280,,,14
"We have: 11000110 0's, 11111000 1's.","We have: 10111110 0's, 11101110 1's.",Directed,281,,,1
"We have: 110001100 0's, 111110111 1's.","We have: 110000101 0's, 111101010 1's.",Directed,282,,,1
"We have: 110001101 0's, 111110110 1's.","We have: 110000110 0's, 111101001 1's.",Directed,283,,,1
"We have: 11000111 0's, 11100111 1's.","We have: 11000001 0's, 11011011 1's.",Directed,284,,,5
"We have: 11000111 0's, 11110111 1's.","We have: 11000010 0's, 11101010 1's.",Directed,285,,,1
"We have: 110001111 0's, 111110100 1's.","We have: 110001000 0's, 111100111 1's.",Directed,286,,,1
"We have: 11001 0's, 100110 1's.","We have: 10011 0's, 11111 1's.",Directed,287,,,20
"We have: 11001 0's, 11011 1's.","We have: 10101 0's, 10011 1's.",Directed,288,,,361
"We have: 110010 0's, 101100 1's.","We have: 101011 0's, 100101 1's.",Directed,289,,,1
"We have: 110010 0's, 111001 1's.","We have: 101100 0's, 110001 1's.",Directed,290,,,1
"We have: 1100100 0's, 1100110 1's.","We have: 1011100 0's, 1011110 1's.",Directed,291,,,1
"We have: 1100100 0's, 1110101 1's.","We have: 1011101 0's, 1101100 1's.",Directed,292,,,1
"We have: 11001000 0's, 11110110 1's.","We have: 11000000 0's, 11101100 1's.",Directed,293,,,1
"We have: 110010001 0's, 111110010 1's.","We have: 110001000 0's, 111100111 1's.",Directed,294,,,1
"We have: 11001001 0's, 11100101 1's.","We have: 11000001 0's, 11011011 1's.",Directed,295,,,4
"We have: 11001001 0's, 11110101 1's.","We have: 11000010 0's, 11101010 1's.",Directed,296,,,1
"We have: 110010010 0's, 111110001 1's.","We have: 110001001 0's, 111100110 1's.",Directed,297,,,2
"We have: 110010011 0's, 111110000 1's.","We have: 110001010 0's, 111100101 1's.",Directed,298,,,2
"We have: 1100101 0's, 1110100 1's.","We have: 1011110 0's, 1101011 1's.",Directed,299,,,1
"We have: 11001010 0's, 11100100 1's.","We have: 11000001 0's, 11011011 1's.",Directed,300,,,1
"We have: 11001010 0's, 11110100 1's.","We have: 11000010 0's, 11101010 1's.",Directed,301,,,1
"We have: 11001011 0's, 100000110 1's.","We have: 11000001 0's, 11111101 1's.",Directed,302,,,1
"We have: 11001011 0's, 11100011 1's.","We have: 11000100 0's, 11011000 1's.",Directed,303,,,13
"We have: 11001011 0's, 11110101 1's.","We have: 11000101 0's, 11101001 1's.",Directed,304,,,1
"We have: 110011 0's, 1000101 1's.","We have: 101100 0's, 111101 1's.",Directed,305,,,5
"We have: 110011 0's, 111000 1's.","We have: 101101 0's, 110000 1's.",Directed,306,,,1
"We have: 1100110 0's, 1110011 1's.","We have: 1100000 0's, 1101001 1's.",Directed,307,,,2
"We have: 11001100 0's, 100000101 1's.","We have: 11000001 0's, 11111101 1's.",Directed,308,,,1
"We have: 11001100 0's, 11110010 1's.","We have: 11000100 0's, 11101000 1's.",Directed,309,,,25
"We have: 110011000 0's, 111111111 1's.","We have: 110010010 0's, 111110001 1's.",Directed,310,,,1
"We have: 110011001 0's, 111111110 1's.","We have: 110010011 0's, 111110000 1's.",Directed,311,,,1
"We have: 11001101 0's, 100000100 1's.","We have: 11000010 0's, 11111100 1's.",Directed,312,,,14
"We have: 11001101 0's, 11110011 1's.","We have: 11000111 0's, 11100111 1's.",Directed,313,,,1
"We have: 1100111 0's, 10000011 1's.","We have: 1011111 0's, 1111010 1's.",Directed,314,,,3
"We have: 1100111 0's, 1110010 1's.","We have: 1100001 0's, 1101000 1's.",Directed,315,,,202
"We have: 11001110 0's, 11110010 1's.","We have: 11000111 0's, 11100111 1's.",Directed,316,,,3
"We have: 11001111 0's, 100000010 1's.","We have: 11000101 0's, 11111001 1's.",Directed,317,,,89
"We have: 11001111 0's, 11110001 1's.","We have: 11001001 0's, 11100101 1's.",Directed,318,,,3
"We have: 11010 0's, 11010 1's.","We have: 10101 0's, 10011 1's.",Directed,319,,,5
"We have: 110100 0's, 1000100 1's.","We have: 101011 0's, 111110 1's.",Directed,320,,,8
"We have: 1101000 0's, 1110001 1's.","We have: 1100000 0's, 1101001 1's.",Directed,321,,,11
"We have: 11010000 0's, 100000001 1's.","We have: 11000011 0's, 11111011 1's.",Directed,322,,,8
"We have: 11010000 0's, 11110000 1's.","We have: 11000110 0's, 11101000 1's.",Directed,323,,,13
"We have: 11010001 0's, 11101111 1's.","We have: 11001011 0's, 11100011 1's.",Directed,324,,,11
"We have: 11010001 0's, 11111111 1's.","We have: 11001100 0's, 11110010 1's.",Directed,325,,,23
"We have: 1101001 0's, 10000001 1's.","We have: 1011111 0's, 1111010 1's.",Directed,326,,,82
"We have: 1101001 0's, 1110000 1's.","We have: 1100001 0's, 1101000 1's.",Directed,327,,,11
"We have: 11010010 0's, 11101110 1's.","We have: 11001011 0's, 11100011 1's.",Directed,328,,,1
"We have: 11010010 0's, 11111110 1's.","We have: 11001100 0's, 11110010 1's.",Directed,329,,,1
"We have: 11010011 0's, 11111111 1's.","We have: 11001111 0's, 11110001 1's.",Directed,330,,,2
"We have: 110101 0's, 110111 1's.","We have: 110001 0's, 101101 1's.",Directed,331,,,1
"We have: 1101010 0's, 10000000 1's.","We have: 1011111 0's, 1111010 1's.",Directed,332,,,3
"We have: 1101010 0's, 1111111 1's.","We have: 1100110 0's, 1110011 1's.",Directed,333,,,1
"We have: 11010100 0's, 11111110 1's.","We have: 11001110 0's, 11110010 1's.",Directed,334,,,2
"We have: 11010101 0's, 100001111 1's.","We have: 11001101 0's, 100000100 1's.",Directed,335,,,8
"We have: 11010101 0's, 11111101 1's.","We have: 11010000 0's, 11110000 1's.",Directed,336,,,7
"We have: 1101011 0's, 1100000 1's.","We have: 1100011 0's, 1011000 1's.",Directed,337,,,4
"We have: 1101011 0's, 1111110 1's.","We have: 1100111 0's, 1110010 1's.",Directed,338,,,2
"We have: 11010110 0's, 100001110 1's.","We have: 11001101 0's, 100000100 1's.",Directed,339,,,3
"We have: 11010110 0's, 11111100 1's.","We have: 11010000 0's, 11110000 1's.",Directed,340,,,5
"We have: 11010111 0's, 100001101 1's.","We have: 11001111 0's, 100000010 1's.",Directed,341,,,88
"We have: 11011 0's, 100101 1's.","We have: 10110 0's, 11101 1's.",Directed,342,,,3
"We have: 110110 0's, 110110 1's.","We have: 110001 0's, 101101 1's.",Directed,343,,,1
"We have: 1101100 0's, 1111101 1's.","We have: 1100111 0's, 1110010 1's.",Directed,344,,,199
"We have: 11011000 0's, 100001100 1's.","We have: 11001101 0's, 100000100 1's.",Directed,345,,,2
"We have: 11011000 0's, 11111010 1's.","We have: 11010001 0's, 11101111 1's.",Directed,346,,,10
"We have: 11011001 0's, 100001011 1's.","We have: 11010000 0's, 100000001 1's.",Directed,347,,,2
"We have: 1101101 0's, 1111100 1's.","We have: 1101000 0's, 1110001 1's.",Directed,348,,,10
"We have: 11011010 0's, 100001010 1's.","We have: 11010000 0's, 100000001 1's.",Directed,349,,,5
"We have: 11011011 0's, 100001000 1's.","We have: 11010001 0's, 11111111 1's.",Directed,350,,,22
"We have: 110111 0's, 1000011 1's.","We have: 110001 0's, 111010 1's.",Directed,351,,,4
"We have: 1101110 0's, 10001101 1's.","We have: 1100111 0's, 10000011 1's.",Directed,352,,,1
"We have: 11011101 0's, 100001000 1's.","We have: 11010011 0's, 11111111 1's.",Directed,353,,,1
"We have: 11011101 0's, 100011010 1's.","We have: 11010101 0's, 100001111 1's.",Directed,354,,,7
"We have: 11011110 0's, 100000111 1's.","We have: 11010110 0's, 11111100 1's.",Directed,355,,,4
"We have: 11011110 0's, 100011001 1's.","We have: 11010110 0's, 100001110 1's.",Directed,356,,,1
"We have: 11011111 0's, 100011000 1's.","We have: 11010111 0's, 100001101 1's.",Directed,357,,,86
"We have: 111 0's, 10010 1's.","We have: 11 0's, 1100 1's.",Directed,358,,,2
"We have: 11100 0's, 11000 1's.","We have: 10110 0's, 10010 1's.",Directed,359,,,1
"We have: 111000 0's, 1000010 1's.","We have: 101111 0's, 111100 1's.",Directed,360,,,1
"We have: 111000 0's, 110100 1's.","We have: 110001 0's, 101101 1's.",Directed,361,,,22
"We have: 1110000 0's, 10001011 1's.","We have: 1100111 0's, 10000011 1's.",Directed,362,,,1
"We have: 1110000 0's, 1111001 1's.","We have: 1101001 0's, 1110000 1's.",Directed,363,,,10
"We have: 11100000 0's, 100000101 1's.","We have: 11010100 0's, 11111110 1's.",Directed,364,,,1
"We have: 11100000 0's, 100010111 1's.","We have: 11010110 0's, 100001110 1's.",Directed,365,,,1
"We have: 11100001 0's, 100000100 1's.","We have: 11010101 0's, 11111101 1's.",Directed,366,,,6
"We have: 11100001 0's, 100010110 1's.","We have: 11010111 0's, 100001101 1's.",Directed,367,,,1
"We have: 11100010 0's, 100010101 1's.","We have: 11011000 0's, 100001100 1's.",Directed,368,,,1
"We have: 11100011 0's, 100000010 1's.","We have: 11011000 0's, 11111010 1's.",Directed,369,,,2
"We have: 11100011 0's, 100010100 1's.","We have: 11011001 0's, 100001011 1's.",Directed,370,,,1
"We have: 111001 0's, 1000001 1's.","We have: 110001 0's, 111010 1's.",Directed,371,,,10
"We have: 111001 0's, 1001110 1's.","We have: 110011 0's, 1000101 1's.",Directed,372,,,4
"We have: 1110010 0's, 10001001 1's.","We have: 1101001 0's, 10000001 1's.",Directed,373,,,81
"We have: 1110010 0's, 1101001 1's.","We have: 1101011 0's, 1100000 1's.",Directed,374,,,3
"We have: 11100100 0's, 100000001 1's.","We have: 11011000 0's, 11111010 1's.",Directed,375,,,7
"We have: 11100100 0's, 100010011 1's.","We have: 11011010 0's, 100001010 1's.",Directed,376,,,4
"We have: 11100101 0's, 100010001 1's.","We have: 11011011 0's, 100001000 1's.",Directed,377,,,2
"We have: 1110011 0's, 10000111 1's.","We have: 1101100 0's, 1111101 1's.",Directed,378,,,198
"We have: 1110011 0's, 10001000 1's.","We have: 1101010 0's, 10000000 1's.",Directed,379,,,2
"We have: 11100110 0's, 100010000 1's.","We have: 11011011 0's, 100001000 1's.",Directed,380,,,19
"We have: 11100111 0's, 100010001 1's.","We have: 11011110 0's, 100000111 1's.",Directed,381,,,3
"We have: 11100111 0's, 100100011 1's.","We have: 11011111 0's, 100011000 1's.",Directed,382,,,2
"We have: 111010 0's, 1000000 1's.","We have: 110001 0's, 111010 1's.",Directed,383,,,338
"We have: 111010 0's, 1001101 1's.","We have: 110100 0's, 1000100 1's.",Directed,384,,,6
"We have: 1110100 0's, 10000110 1's.","We have: 1101011 0's, 1111110 1's.",Directed,385,,,1
"We have: 11101000 0's, 100100010 1's.","We have: 11011101 0's, 100011010 1's.",Directed,386,,,6
"We have: 11101001 0's, 100001111 1's.","We have: 11100001 0's, 100000100 1's.",Directed,387,,,2
"We have: 11101001 0's, 100100001 1's.","We have: 11011111 0's, 100011000 1's.",Directed,388,,,79
"We have: 1110101 0's, 10000101 1's.","We have: 1101101 0's, 1111100 1's.",Directed,389,,,1
"We have: 11101010 0's, 100001110 1's.","We have: 11100001 0's, 100000100 1's.",Directed,390,,,3
"We have: 11101010 0's, 100100000 1's.","We have: 11011111 0's, 100011000 1's.",Directed,391,,,4
"We have: 11101011 0's, 100001101 1's.","We have: 11100011 0's, 100000010 1's.",Directed,392,,,1
"We have: 1110110 0's, 10000100 1's.","We have: 1101101 0's, 1111100 1's.",Directed,393,,,8
"We have: 11101100 0's, 100011110 1's.","We have: 11100100 0's, 100010011 1's.",Directed,394,,,3
"We have: 11101101 0's, 100011100 1's.","We have: 11100101 0's, 100010001 1's.",Directed,395,,,1
"We have: 1110111 0's, 10000011 1's.","We have: 1110000 0's, 1111001 1's.",Directed,396,,,6
"We have: 1110111 0's, 1110100 1's.","We have: 1110010 0's, 1101001 1's.",Directed,397,,,1
"We have: 11101110 0's, 100011101 1's.","We have: 11100111 0's, 100010001 1's.",Directed,398,,,1
"We have: 11101110 0's, 100101111 1's.","We have: 11101000 0's, 100100010 1's.",Directed,399,,,1
"We have: 11101111 0's, 100101110 1's.","We have: 11101001 0's, 100100001 1's.",Directed,400,,,78
"We have: 11110 0's, 100011 1's.","We have: 11001 0's, 11011 1's.",Directed,401,,,360
"We have: 11110 0's, 101111 1's.","We have: 11011 0's, 100101 1's.",Directed,402,,,2
"We have: 111100 0's, 111110 1's.","We have: 111000 0's, 110100 1's.",Directed,403,,,12
"We have: 1111000 0's, 1110011 1's.","We have: 1110010 0's, 1101001 1's.",Directed,404,,,1
"We have: 11110000 0's, 100001000 1's.","We have: 11100100 0's, 100000001 1's.",Directed,405,,,6
"We have: 11110000 0's, 100011001 1's.","We have: 11100110 0's, 100010000 1's.",Directed,406,,,18
"We have: 11110000 0's, 100011011 1's.","We have: 11100111 0's, 100010001 1's.",Directed,407,,,1
"We have: 11110000 0's, 100101101 1's.","We have: 11100111 0's, 100100011 1's.",Directed,408,,,1
"We have: 11110001 0's, 100101100 1's.","We have: 11101000 0's, 100100010 1's.",Directed,409,,,4
"We have: 1111001 0's, 10000001 1's.","We have: 1110000 0's, 1111001 1's.",Directed,410,,,2
"We have: 1111001 0's, 10010011 1's.","We have: 1110010 0's, 10001001 1's.",Directed,411,,,66
"We have: 11110010 0's, 100011001 1's.","We have: 11101001 0's, 100001111 1's.",Directed,412,,,1
"We have: 11110010 0's, 100101011 1's.","We have: 11101010 0's, 100100000 1's.",Directed,413,,,3
"We have: 11110011 0's, 100011000 1's.","We have: 11101010 0's, 100001110 1's.",Directed,414,,,2
"We have: 111101 0's, 1001100 1's.","We have: 110111 0's, 1000011 1's.",Directed,415,,,1
"We have: 1111010 0's, 10000000 1's.","We have: 1110000 0's, 1111001 1's.",Directed,416,,,1
"We have: 1111010 0's, 10010010 1's.","We have: 1110010 0's, 10001001 1's.",Directed,417,,,14
"We have: 11110101 0's, 100101000 1's.","We have: 11101100 0's, 100011110 1's.",Directed,418,,,2
"We have: 11110101 0's, 100111011 1's.","We have: 11101111 0's, 100101110 1's.",Directed,419,,,3
"We have: 1111011 0's, 10010000 1's.","We have: 1110011 0's, 10000111 1's.",Directed,420,,,196
"We have: 11110110 0's, 100111010 1's.","We have: 11101111 0's, 100101110 1's.",Directed,421,,,32
"We have: 11110111 0's, 100100101 1's.","We have: 11110000 0's, 100011001 1's.",Directed,422,,,17
"We have: 11110111 0's, 100111001 1's.","We have: 11110001 0's, 100101100 1's.",Directed,423,,,3
"We have: 11111 0's, 100010 1's.","We have: 11010 0's, 11010 1's.",Directed,424,,,4
"We have: 111110 0's, 1001011 1's.","We have: 111001 0's, 1000001 1's.",Directed,425,,,9
"We have: 1111100 0's, 10001111 1's.","We have: 1110110 0's, 10000100 1's.",Directed,426,,,1
"We have: 1111100 0's, 10010000 1's.","We have: 1110011 0's, 10001000 1's.",Directed,427,,,1
"We have: 11111000 0's, 100111000 1's.","We have: 11101111 0's, 100101110 1's.",Directed,428,,,42
"We have: 11111001 0's, 100010010 1's.","We have: 11110000 0's, 100001000 1's.",Directed,429,,,5
"We have: 1111101 0's, 10001110 1's.","We have: 1110111 0's, 10000011 1's.",Directed,430,,,4
"We have: 11111011 0's, 100110101 1's.","We have: 11110101 0's, 100101000 1's.",Directed,431,,,1
"We have: 111111 0's, 1001010 1's.","We have: 111010 0's, 1000000 1's.",Directed,432,,,334
"We have: 1111110 0's, 10011111 1's.","We have: 1111010 0's, 10010010 1's.",Directed,433,,,2
"We have: 11111100 0's, 100100010 1's.","We have: 11110011 0's, 100011000 1's.",Directed,434,,,1
"We have: 11111100 0's, 101000111 1's.","We have: 11110101 0's, 100111011 1's.",Directed,435,,,1
"We have: 11111101 0's, 101000110 1's.","We have: 11110110 0's, 100111010 1's.",Directed,436,,,27
"We have: 1111111 0's, 10001100 1's.","We have: 1111001 0's, 10000001 1's.",Directed,437,,,1
"We have: 1111111 0's, 10011101 1's.","We have: 1111011 0's, 10010000 1's.",Directed,438,,,195
"We have: 11111110 0's, 100110001 1's.","We have: 11110111 0's, 100100101 1's.",Directed,439,,,13
"We have: 11111110 0's, 101000101 1's.","We have: 11110111 0's, 100111001 1's.",Directed,440,,,2
"We have: 11111111 0's, 101000100 1's.","We have: 11111000 0's, 100111000 1's.",Directed,441,,,41
